POA_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,0,6,6,0,0,7,0,0,18,14,0,0,14,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,31,4,0,66
POA5211,5,0,0,7,0,0,9,0,0,0,3,0,0,7,8,11,16,22,8,0,62,31,12,42,40,17,0,144,29,7,3,59,10,0,103,158,10,13,105,11,3,294,368,3,10,138,8,0,526,217,0,0,61,3,0,281,23,0,0,13,0,0,30,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,5,15,7,3,49,844,48,92,466,70,10,1524
POA5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,0,3,9,5,0,0,22,3,0,5,4,0,0,13,21,0,5,19,0,0,45,50,0,0,15,9,0,74,24,0,0,6,0,0,28,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,106,8,18,62,14,0,209
POA5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,7,0,0,11,0,0,0,0,0,0,5,11,0,0,14,0,0,24,22,0,0,8,0,0,34,8,0,0,3,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,47,3,0,92
POA5214,4,0,0,8,0,0,9,0,0,0,0,0,0,0,5,14,0,15,11,0,42,11,8,17,28,21,0,86,27,3,5,29,3,0,73,101,12,8,78,4,0,202,211,0,7,79,14,0,307,101,5,0,24,0,0,130,9,0,0,0,0,0,7,3,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,19,474,41,45,265,51,12,895
POA5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,4,0,0,6,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,18
POA5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,10,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,6,0,32
POA5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,4,3,0,0,14,5,0,0,3,3,0,7,5,0,0,8,0,0,17,0,0,0,6,0,0,8,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,13,0,4,33,9,0,55
POA5223,0,0,8,4,0,0,14,0,3,6,7,0,0,10,0,14,0,15,7,0,37,13,13,8,33,8,0,57,22,6,0,19,4,0,53,27,4,0,26,0,0,59,38,0,0,17,3,0,52,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,19,103,48,19,123,37,3,332
POA5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,7,9,0,0,3,0,0,15,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,5,0,36
POA5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA5233,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,5,0,0,3,4,0,0,12,0,0,0,3,0,0,3,3,0,0,6,0,0,12,0,0,0,4,0,0,13,14,0,0,4,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,24,0,9,32,0,0,71
POA5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,6,0,0,6,0,0,0,8,0,0,8,9,0,0,0,0,0,19,14,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,53
POA5235,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,3,7,0,17,0,0,0,4,0,0,3,0,0,0,7,0,0,11,14,0,0,14,4,0,27,19,0,0,13,0,0,28,9,0,0,4,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,8,43,14,4,111
POA5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,16,0,0,13
POA5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6
POA5238,0,0,0,4,0,0,9,0,0,0,4,0,0,4,9,16,9,16,4,0,52,41,6,5,21,4,0,84,38,5,0,16,6,0,73,51,4,0,42,0,0,90,40,0,0,18,0,0,63,7,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,181,37,21,139,18,0,395
POA5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,22
POA5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,5,3,0,0,16,4,4,0,8,0,0,12,26,0,0,15,0,0,49,27,0,0,8,0,0,34,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,12,13,47,5,0,140
POA5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,4,18,0,0,9,0,0,32,23,0,0,6,0,0,25,0,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,3,30,3,0,86
POA5243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,0,0,5,5,0,0,0,0,0,14,8,0,0,3,0,0,6,12,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,44
POA5244,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,8,0,0,6,9,0,0,16,0,0,9,10,0,0,23,14,0,3,6,0,0,25,41,0,0,30,0,0,73,51,0,0,14,7,0,71,10,0,0,0,0,0,11,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,8,123,5,24,82,12,0,246
POA5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,9,0,0,9,0,0,10,0,6,0,18,0,0,8,4,10,0,24,7,0,0,12,0,0,24,30,0,0,6,0,0,43,22,0,0,7,0,0,32,8,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,0,11,79,3,25,46,25,7,179
POA5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,10,21,4,3,10,5,0,36,44,0,0,12,0,0,53,22,0,0,4,0,0,26,5,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,90,9,4,43,5,0,146
POA5251,0,9,0,3,0,0,8,5,13,0,4,0,0,19,0,126,8,10,0,0,145,8,47,16,11,3,0,92,12,19,7,20,0,0,57,33,24,8,34,17,0,114,329,23,19,118,10,0,506,747,5,7,120,20,0,902,137,0,3,18,0,0,162,16,0,0,3,4,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,9,4,3,47,1300,278,75,355,61,9,2086
POA5252,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,3,4,14,0,0,22,0,0,0,9,0,0,13,12,9,0,15,19,0,53,87,0,4,36,4,0,135,148,0,0,32,3,0,184,24,0,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,271,20,8,118,37,0,460
POA5253,3,17,0,9,0,0,27,0,27,4,4,0,0,40,21,215,19,28,11,4,302,118,79,27,68,11,3,301,164,45,11,89,5,0,314,671,25,7,162,21,6,900,359,16,6,78,9,0,469,51,6,3,16,3,0,80,11,0,0,4,3,0,16,4,0,4,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,45,5,25,19,5,120,1417,475,84,498,94,17,2591
POA5254,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,11,5,0,13,3,0,0,7,0,0,12,9,0,0,5,0,0,12,10,0,0,10,0,0,21,8,0,0,7,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,33,3,0,47,11,0,89
POA5255,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,9,7,12,6,0,30,8,14,30,14,4,0,69,0,0,9,22,0,0,31,31,16,15,37,0,0,100,134,6,4,65,3,0,206,109,0,0,34,0,0,155,9,0,0,3,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,8,0,25,307,58,59,191,26,4,644
POA5256,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,15,0,0,17,0,0,0,10,0,0,10,8,0,0,15,3,0,26,13,0,0,5,0,0,24,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,46,9,0,92
POA5259,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,20,8,5,5,0,37,3,7,5,7,8,0,16,0,0,0,6,0,0,3,5,0,0,10,0,0,12,0,0,0,6,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,12,16,24,16,37,21,0,106
POA5260,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,0,0,23,4,0,0,5,0,0,16,11,0,0,22,0,0,35,44,0,0,12,0,0,59,13,0,0,9,0,0,11,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,6,7,61,9,0,153
POA5261,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,17
POA5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,12,5,0,26
POA5263,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,19
POA5264,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,14,12,14,4,9,4,0,44,13,4,0,4,0,0,24,18,7,0,6,4,0,27,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,50,18,9,30,16,0,128
POA5265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,8,3,0,0,3,0,0,10,4,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,0,0,18,10,0,40
POA5266,0,0,0,0,3,0,4,0,0,0,0,4,0,4,0,0,0,8,4,0,7,0,0,0,8,4,0,17,0,0,0,10,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,10,3,0,0,25,29,0,60
POA5267,0,0,0,3,4,0,7,0,0,0,0,0,0,3,5,0,7,20,7,0,43,15,0,0,28,11,0,52,8,0,0,9,0,0,25,12,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,20,38,7,12,68,38,3,173
POA5268,7,0,0,3,3,0,13,0,0,0,4,0,0,14,3,4,6,9,6,0,27,14,15,4,20,7,0,63,32,0,0,19,3,0,51,84,0,0,15,5,0,97,28,0,0,4,0,0,34,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,16,176,27,16,78,42,4,332
POA5269,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,16
POA5270,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,7,3,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13,0,0,21
POA5271,0,0,0,6,6,0,12,0,0,0,4,0,0,5,11,3,0,42,16,0,70,45,23,23,27,24,6,146,38,13,12,31,10,0,100,91,12,0,61,17,3,180,94,0,0,37,8,0,145,7,0,0,6,0,0,12,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,17,13,4,45,286,60,47,229,87,13,723
POA5272,0,0,0,0,3,0,8,0,0,0,3,0,0,3,0,0,0,8,0,0,9,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,16,10,3,0,30,16,0,51
POA5273,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,0,0,14
POA5275,0,0,0,4,0,0,8,0,0,0,0,0,0,6,5,4,0,10,0,0,19,17,6,13,10,6,5,51,12,5,0,9,4,0,32,32,0,0,16,0,0,54,7,0,0,8,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,18,81,9,11,64,22,6,201
POA5276,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,0,5,0,0,21,6,0,0,5,0,0,16,15,0,0,7,4,0,23,25,6,0,10,0,0,36,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,4,3,39,12,0,120
POA5277,0,0,0,0,9,0,11,0,0,0,4,0,0,6,10,0,8,16,10,0,44,22,8,5,23,3,0,66,12,0,0,16,0,0,37,31,3,0,9,5,0,47,9,0,0,3,0,0,8,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,18,82,16,22,90,35,4,239
POA5278,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,11,3,0,0,8,0,0,15,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,22,6,0,32
POA5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,9,4,0,0,6,0,0,11,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,12,0,0,10,6,0,26
POA5280,0,0,0,3,3,0,5,5,3,0,6,0,0,12,54,19,5,25,4,0,107,105,61,25,48,6,4,253,51,5,0,39,0,0,96,70,0,0,19,5,0,92,16,0,0,3,0,0,17,7,0,0,0,0,3,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,3,27,316,100,36,149,20,12,630
POA5290,0,22,5,7,0,0,37,0,62,0,3,0,0,75,75,300,18,52,10,7,458,382,197,32,107,38,0,748,227,68,11,106,12,5,426,482,71,18,123,24,6,721,474,15,5,93,8,0,601,171,3,4,23,0,0,202,29,0,3,9,0,0,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,21,35,5,31,9,11,113,1863,773,97,552,109,30,3426
