POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,10,3,46,0,0,0,4,10,21,10,3,46,47,61,58,77,98,112,56,11,513,5,0,3,15,8,9,9,0,58,55,63,62,99,116,135,70,13,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,8,0,0,0,0,6,0,4,0,8,29,83,54,71,98,108,49,16,507,0,4,0,8,6,11,6,0,43,35,81,63,81,111,112,57,19,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,21,12,4,50,0,0,0,6,9,21,12,4,54,80,141,112,147,196,219,102,26,1020,12,9,6,25,16,15,10,0,100,92,142,122,176,230,255,123,35,1174
POA6050,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,9,8,10,21,39,48,54,39,60,277,9,19,21,44,51,54,39,60,298,852,1085,983,934,846,639,340,164,5844,20,72,53,43,45,32,60,42,365,887,1171,1055,1019,947,723,443,269,6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,11,9,0,15,47,4,3,4,12,11,9,0,15,53,1040,1140,1034,955,896,753,490,351,6661,23,52,31,27,15,28,68,79,332,1065,1198,1073,998,917,791,554,447,7045,0,3,0,0,3,0,0,0,11,0,0,0,4,0,0,0,0,10,8,13,18,53,51,59,46,76,326,8,21,22,59,57,59,46,76,349,1896,2221,2019,1890,1745,1392,828,509,12508,43,123,88,72,56,66,129,127,698,1947,2369,2126,2018,1860,1520,999,707,13557
POA6051,4,0,0,0,0,0,0,0,4,4,7,7,0,0,0,0,0,13,0,17,17,28,34,53,35,13,193,3,23,22,28,34,53,35,13,214,590,1408,1185,725,567,454,191,31,5160,34,110,81,55,37,28,12,3,362,633,1548,1294,803,646,529,240,46,5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,5,4,3,0,33,0,6,7,0,12,4,3,0,40,655,1563,1083,730,573,518,201,65,5387,39,97,72,33,21,18,11,8,303,694,1670,1170,769,608,542,213,69,5729,4,4,0,0,0,0,0,0,7,4,9,5,0,0,0,0,0,17,0,24,30,33,42,52,36,13,227,6,34,32,28,41,52,36,13,251,1244,2977,2273,1457,1144,968,394,92,10548,75,212,159,87,64,43,22,11,667,1323,3215,2464,1572,1256,1073,449,114,11470
POA6052,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,3,11,22,30,39,38,18,15,169,3,19,25,28,37,38,18,15,183,576,736,844,713,619,429,166,58,4145,25,36,37,25,33,28,20,15,214,602,788,902,767,693,498,204,90,4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,16,0,0,0,25,0,4,0,4,16,0,0,0,27,626,791,918,800,726,509,264,130,4757,32,30,21,30,25,25,30,21,207,661,822,941,830,761,534,294,150,4991,0,6,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,10,3,11,24,32,51,40,19,16,195,5,18,28,38,48,40,19,16,211,1197,1527,1761,1516,1348,933,430,193,8898,60,57,55,56,54,57,49,32,419,1261,1603,1844,1601,1448,1027,498,242,9529
POA6053,0,3,0,0,0,0,0,0,4,0,4,5,3,0,0,0,0,17,0,14,25,37,53,62,33,31,249,6,22,30,47,50,62,33,31,269,709,1039,1137,928,805,551,285,92,5552,28,57,61,48,43,27,19,22,306,742,1120,1226,1024,900,638,335,148,6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,12,8,9,5,7,48,0,4,3,10,8,9,5,7,50,706,1190,1157,1039,853,675,378,248,6242,20,44,41,27,22,29,31,31,250,735,1238,1208,1080,877,707,408,287,6546,0,3,0,0,0,0,0,0,4,4,6,5,4,0,0,0,0,18,0,16,28,53,55,65,38,34,297,4,26,36,55,59,65,38,34,317,1423,2227,2295,1968,1658,1231,657,343,11796,45,106,102,75,60,51,46,55,553,1476,2361,2434,2102,1780,1346,740,428,12668
POA6054,0,0,0,0,0,0,0,0,9,0,7,6,0,4,0,0,0,19,0,22,34,58,74,95,63,24,372,5,31,39,58,82,95,63,24,398,1105,1329,1339,1272,1118,810,366,114,7451,83,109,103,85,66,60,47,10,552,1186,1461,1481,1417,1261,965,480,147,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,17,15,14,13,5,74,3,7,9,17,15,14,13,5,76,995,1394,1486,1348,1315,1040,558,241,8378,54,87,69,78,57,36,46,18,436,1050,1488,1562,1439,1382,1095,612,262,8894,0,0,0,0,0,0,0,0,9,0,4,9,3,4,0,0,0,19,4,29,33,80,90,107,76,28,445,5,31,45,80,92,107,76,28,475,2101,2725,2829,2616,2429,1853,927,352,15829,132,195,166,161,121,98,87,28,992,2235,2951,3043,2859,2647,2060,1096,410,17296
POA6055,0,10,0,0,0,0,0,0,11,3,4,10,4,0,0,0,0,27,3,42,45,62,82,86,29,16,361,8,52,58,63,85,86,29,16,396,1639,2811,2783,1624,1147,727,315,55,11094,66,180,138,102,63,34,26,17,624,1714,3042,2979,1784,1290,851,372,86,12119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,11,11,19,0,5,3,63,0,12,16,15,19,0,5,3,69,1578,3256,2633,1720,1309,823,348,131,11798,81,206,155,86,64,42,26,18,669,1661,3470,2798,1818,1395,864,379,149,12533,0,9,0,0,0,0,0,0,12,3,6,10,8,0,0,0,0,22,6,49,58,70,103,94,34,18,423,5,63,67,74,102,94,34,18,461,3217,6068,5418,3341,2456,1546,659,186,22891,148,384,288,184,128,72,51,32,1292,3372,6511,5777,3601,2686,1717,749,234,24650
POA6056,0,4,0,0,0,0,0,0,14,3,11,8,9,4,0,0,0,29,4,34,47,117,188,245,158,57,851,11,50,56,125,193,245,158,57,890,2419,2517,2328,2344,2274,1677,855,232,14641,135,232,207,215,183,100,97,94,1266,2561,2792,2588,2688,2649,2016,1120,378,16795,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,6,4,18,34,42,29,31,9,172,7,10,18,34,42,29,31,9,180,2303,2619,2458,2623,2522,2057,1151,399,16137,130,166,123,143,104,120,133,184,1104,2438,2797,2595,2796,2670,2209,1319,593,17421,0,4,0,0,5,0,0,0,11,0,12,8,9,4,0,0,0,32,9,43,65,152,227,271,191,68,1025,13,56,72,161,236,271,191,68,1066,4720,5136,4777,4969,4796,3736,2009,632,30782,265,394,333,353,291,216,233,276,2367,5003,5593,5181,5479,5320,4228,2436,971,34217
POA6057,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,3,14,21,34,75,81,65,21,315,5,16,18,38,75,81,65,21,323,974,1003,1016,967,929,622,333,110,5962,40,83,53,64,51,28,15,14,344,1016,1105,1089,1064,1056,731,414,151,6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,7,7,6,9,45,0,0,3,12,14,7,6,9,50,930,1088,1060,1079,1033,804,454,148,6600,42,61,42,37,42,32,29,15,293,967,1156,1109,1128,1086,837,491,173,6942,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,7,3,14,20,50,80,90,77,27,358,5,21,26,47,83,90,77,27,371,1903,2093,2078,2047,1966,1427,788,267,12564,79,145,92,95,93,56,49,27,640,1982,2253,2201,2190,2141,1573,908,318,13570
POA6058,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,20,11,39,47,92,40,11,262,3,26,13,41,50,92,40,11,272,730,836,897,751,624,524,239,83,4680,42,59,71,56,52,26,12,10,329,772,924,987,839,730,638,286,109,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,12,3,0,41,0,3,3,7,11,12,3,0,46,660,892,900,744,737,678,354,143,5106,37,42,51,44,23,20,25,18,256,695,933,960,799,774,713,381,155,5408,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,21,20,44,60,103,43,11,307,4,27,21,52,59,103,43,11,317,1390,1730,1797,1495,1367,1200,585,229,9794,76,103,126,99,79,43,34,27,581,1466,1856,1942,1638,1505,1352,665,267,10687
POA6059,0,0,0,0,0,0,0,0,8,0,10,3,0,3,0,0,0,19,4,9,20,49,50,67,90,62,342,5,24,22,50,55,67,90,62,368,1349,1382,1396,1484,1364,1081,651,245,8957,61,75,75,75,61,37,29,20,429,1415,1478,1496,1613,1473,1180,775,328,9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,17,11,11,65,3,3,0,7,20,17,11,11,71,1312,1439,1558,1655,1523,1290,1006,453,10231,46,53,62,49,44,51,57,28,389,1358,1495,1621,1709,1593,1354,1073,487,10689,0,4,4,5,0,0,0,0,9,4,7,3,0,3,0,0,0,22,3,11,19,49,67,86,100,69,407,4,21,25,59,71,86,100,69,437,2663,2815,2955,3139,2881,2371,1665,694,19188,107,125,133,124,108,80,90,47,823,2777,2968,3120,3322,3065,2532,1847,815,20446
POA6060,4,3,5,4,0,0,0,0,15,4,13,3,5,0,0,0,0,26,3,25,35,31,54,71,63,38,322,8,38,47,42,56,71,63,38,363,1047,2428,2013,1388,1123,788,422,209,9420,67,156,126,89,63,22,20,15,561,1125,2623,2186,1515,1240,886,501,264,10339,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,4,8,7,19,8,11,12,64,0,13,9,6,19,8,11,12,75,1188,2714,2073,1458,1327,1091,686,484,11018,54,146,88,61,52,44,28,28,510,1245,2879,2170,1525,1394,1140,722,522,11595,4,4,4,3,0,0,0,0,18,4,18,3,5,0,0,0,0,34,3,27,44,36,71,85,70,49,377,10,51,50,43,72,85,70,49,434,2236,5143,4086,2842,2450,1879,1109,693,20437,121,305,216,153,116,64,42,47,1065,2369,5500,4356,3039,2637,2028,1228,786,21938
POA6061,0,0,4,0,0,0,0,0,13,3,4,5,5,0,0,0,0,21,3,21,26,42,91,116,91,44,439,4,27,32,55,90,116,91,44,469,2271,3877,3103,1974,1665,1134,547,177,14748,203,337,318,181,132,71,45,18,1310,2485,4244,3461,2205,1887,1324,684,238,16528,0,0,4,0,0,0,0,0,6,0,4,3,0,0,0,0,0,4,0,6,14,4,24,21,10,0,69,0,10,14,4,23,21,10,0,87,2193,3990,3108,2037,1902,1474,807,286,15789,191,303,254,150,129,86,62,27,1198,2384,4303,3368,2191,2048,1584,877,308,17069,0,6,9,0,4,0,0,0,16,4,4,3,5,0,0,0,0,28,3,26,37,50,108,139,101,48,513,11,40,52,57,116,139,101,48,555,4463,7869,6210,4014,3569,2612,1355,458,30539,389,634,575,334,255,157,106,40,2506,4865,8542,6827,4405,3935,2908,1561,546,33596
POA6062,0,6,3,0,3,0,0,0,14,0,7,5,5,5,0,0,0,27,3,19,30,58,85,160,128,55,541,4,30,40,65,95,160,128,55,586,1929,2442,2188,1918,1779,1475,907,244,12889,99,146,126,108,101,50,46,28,691,2035,2618,2356,2093,1970,1681,1080,326,14161,0,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,3,0,9,16,17,14,15,77,3,5,0,11,16,17,14,15,82,1715,2395,2272,2013,1977,1883,1112,483,13854,75,96,86,72,52,49,57,44,542,1794,2500,2361,2094,2048,1942,1187,548,14474,3,7,3,0,3,0,0,0,15,4,7,5,5,5,0,0,0,31,5,24,31,66,98,176,143,70,617,12,39,44,78,109,176,143,70,670,3647,4838,4458,3932,3757,3361,2023,726,26740,171,243,214,172,156,89,99,76,1233,3833,5124,4715,4184,4015,3623,2271,876,28637
POA6063,0,0,4,0,0,0,0,0,4,0,0,3,3,4,0,0,0,11,0,6,16,31,31,70,23,5,179,3,3,23,32,33,70,23,5,193,1018,962,1026,854,832,530,177,27,5423,52,77,62,42,42,13,10,0,302,1064,1043,1116,927,910,616,210,40,5916,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,26,0,5,0,12,9,4,0,0,32,920,960,1034,933,907,570,221,84,5641,50,70,42,35,35,21,25,15,287,970,1031,1082,983,952,596,249,99,5957,0,0,4,0,0,0,0,0,5,0,5,3,3,4,0,0,0,11,0,3,13,35,41,70,20,5,200,6,10,23,40,45,70,20,5,220,1931,1920,2064,1791,1736,1102,404,115,11059,99,139,111,73,81,39,32,12,589,2039,2072,2197,1907,1858,1205,456,138,11873
POA6064,8,0,0,4,0,0,0,0,12,4,15,3,0,4,0,0,0,18,0,16,27,51,92,125,85,29,428,9,29,36,57,95,125,85,29,461,2014,1942,1917,1827,1698,1197,555,109,11265,125,123,107,91,74,67,69,46,707,2143,2093,2061,1977,1869,1394,703,193,12437,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,10,0,18,11,13,4,52,0,10,10,3,23,11,13,4,67,1926,1952,1981,1903,1871,1428,656,208,11922,87,105,102,82,68,74,91,109,706,2015,2059,2093,1992,1956,1512,759,315,12687,3,3,0,3,4,0,0,0,19,3,9,3,0,4,0,0,0,21,4,18,29,51,110,139,92,34,486,8,36,39,59,114,139,92,34,526,3937,3888,3900,3737,3570,2620,1220,319,23185,210,229,211,179,142,138,162,152,1409,4158,4155,4149,3971,3822,2904,1467,506,25122
POA6065,0,12,20,7,3,0,0,0,47,12,5,18,6,0,0,0,0,46,6,50,101,169,159,253,139,65,935,17,70,145,181,165,253,139,65,1033,4238,3944,5014,4302,2983,1932,930,243,23586,173,224,221,205,155,89,50,39,1161,4424,4236,5377,4692,3299,2272,1123,347,25781,3,4,3,0,0,0,0,0,15,0,3,5,5,0,0,0,0,12,0,7,14,38,35,32,16,0,143,3,13,25,41,38,32,16,0,167,4053,4608,5486,4566,3252,2410,1324,478,26172,110,150,143,121,83,71,91,87,857,4173,4770,5654,4723,3370,2517,1433,568,27197,0,18,26,7,10,0,0,0,62,12,14,25,9,0,0,0,0,56,5,58,119,206,190,288,154,72,1086,20,88,165,219,200,288,154,72,1197,8290,8549,10497,8867,6234,4344,2252,721,49762,284,370,370,325,238,156,148,123,2017,8599,9009,11029,9414,6672,4788,2558,915,52977
POA6066,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,10,20,35,73,71,30,16,256,6,16,16,38,76,71,30,16,269,1315,1130,1010,1057,1280,676,260,62,6794,51,70,55,52,55,31,13,6,330,1374,1216,1081,1147,1414,773,308,86,7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,12,5,13,9,0,45,0,3,5,12,7,13,9,0,54,1193,1094,1101,1275,1363,725,326,103,7190,48,59,47,45,33,32,21,3,282,1242,1153,1158,1334,1406,770,351,109,7522,0,0,0,0,4,0,0,0,4,4,7,0,0,0,0,0,0,10,3,15,17,47,78,85,38,20,305,8,17,21,51,86,85,38,20,320,2510,2223,2111,2337,2646,1402,587,176,13980,100,122,102,97,89,55,34,12,614,2618,2363,2234,2481,2824,1544,658,198,14916
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,3,0,0,0,31,0,0,0,0,5,0,0,0,5,0,14,7,0,5,0,0,0,37
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
POA6069,5,14,12,9,8,0,0,0,49,6,10,9,8,5,0,0,0,38,8,48,107,131,133,150,90,31,694,15,75,127,152,137,150,90,31,776,2897,2781,3268,2615,1691,995,518,147,14909,127,204,242,192,96,39,21,14,935,3045,3056,3637,2953,1931,1181,628,192,16617,8,6,8,5,0,0,0,0,20,0,3,4,4,0,0,0,0,14,3,4,14,35,28,27,4,5,126,12,13,22,44,29,27,4,5,156,2787,3495,3676,2902,2018,1299,685,246,17103,106,176,156,110,67,44,31,14,711,2902,3689,3858,3055,2112,1370,728,265,17973,14,19,16,15,9,0,0,0,72,3,14,14,17,6,0,0,0,47,4,51,120,171,159,174,95,36,815,26,85,156,195,165,174,95,36,931,5686,6281,6947,5511,3704,2288,1201,386,32009,235,380,399,301,167,87,50,28,1647,5941,6749,7490,6010,4037,2556,1351,451,34593
POA6070,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,14,8,22,20,4,80,0,3,13,17,12,22,20,4,84,202,104,206,251,234,186,96,26,1300,9,14,13,8,9,7,9,0,57,209,115,229,272,257,217,124,29,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,12,0,0,3,3,3,5,0,0,16,164,115,254,288,255,226,113,23,1435,3,4,5,9,12,7,16,4,63,167,123,261,298,267,238,132,28,1507,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,10,19,12,24,20,0,94,0,5,9,18,14,24,20,0,97,366,224,462,538,489,409,212,51,2740,10,11,14,16,20,19,23,4,120,377,237,492,568,521,452,255,58,2960
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,13,18,23,20,0,83,0,5,7,17,18,23,20,0,89,191,118,159,227,241,186,93,19,1235,7,12,16,17,16,10,10,7,92,208,131,184,255,278,218,123,27,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,7,3,0,17,0,0,5,7,3,7,3,0,21,174,142,189,288,253,229,89,33,1400,9,8,5,15,6,9,5,9,60,188,144,197,303,268,247,96,42,1481,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,7,23,24,30,23,0,102,0,5,7,24,24,30,23,0,108,373,258,352,511,494,416,186,48,2638,26,13,25,25,24,17,14,11,153,396,282,384,558,543,463,220,64,2900
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,20,0,0,0,7,0,6,3,0,22,46,40,40,50,69,43,17,5,306,3,3,0,6,5,4,0,0,20,46,46,41,58,76,52,19,7,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,46,33,53,63,62,47,20,3,331,3,3,0,0,0,0,0,0,12,48,36,56,68,68,46,20,3,347,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,7,3,0,22,0,0,0,8,0,7,3,0,27,91,73,95,114,128,95,36,12,642,5,12,3,7,8,5,0,0,33,96,80,95,125,144,104,42,10,695
POA6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,10,23,19,12,95,0,0,7,23,12,23,19,12,91,155,113,128,177,215,183,107,30,1109,7,3,9,9,10,13,9,14,74,167,123,144,206,234,217,132,57,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,17,0,0,0,4,3,3,0,0,21,148,114,171,229,231,233,153,69,1343,5,7,0,3,4,5,8,14,54,151,124,174,243,240,238,158,89,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,11,30,22,16,109,0,0,5,23,15,30,22,16,113,298,233,299,412,450,411,258,101,2458,12,11,13,19,24,20,16,28,128,313,245,320,449,484,457,293,140,2699
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,10,0,33,0,0,0,8,5,6,10,0,33,54,47,53,76,60,59,19,0,373,0,4,3,5,3,5,0,0,21,54,56,57,92,74,71,32,10,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,3,48,39,58,65,73,66,30,13,379,3,3,0,0,3,0,3,0,14,49,37,55,71,76,67,33,13,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,10,0,39,0,0,0,9,9,9,10,0,39,100,82,110,140,130,129,49,9,756,3,5,5,7,8,3,3,0,38,102,92,109,162,149,142,58,17,832
POA6076,4,0,0,0,0,0,0,0,3,6,6,0,8,0,0,0,0,17,0,8,26,83,83,134,125,52,514,9,18,34,92,86,134,125,52,540,1338,691,1062,1433,1318,1250,756,195,8045,35,43,63,67,69,54,52,21,396,1376,751,1155,1593,1473,1435,930,279,8983,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,13,23,18,11,4,79,0,3,9,14,23,18,11,4,83,1158,771,1269,1588,1465,1469,911,363,8985,27,21,43,35,44,46,64,37,318,1183,797,1318,1634,1534,1534,989,400,9385,4,0,0,3,0,0,0,0,9,6,9,3,8,0,0,0,0,24,4,12,34,97,103,148,134,58,590,13,23,40,109,105,148,134,58,621,2490,1462,2333,3019,2783,2718,1670,557,17039,63,58,105,97,114,105,114,61,707,2560,1548,2472,3224,3007,2969,1914,676,18368
