POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6158,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,4,0,6,4,5,3,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,18,12,20,19,9,0,84,0,3,3,0,7,3,0,0,0,21,0,0,5,27,17,7,3,0,0,64,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,15,4,14,5,7,10,4,0,66,0,0,0,0,0,0,0,0,0,5,0,8,0,10,0,9,12,0,0,39,0,0,0,4,5,12,0,0,0,21,0,12,11,69,31,28,23,15,16,201,10,32,13,93,32,31,27,35,68,353,368,1006,912,1644,1198,1081,876,471,254,7819
POA6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,16,0,0,0,0,0,3,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,13,3,6,51,0,4,0,5,6,4,6,0,0,20,0,0,8,25,19,17,11,13,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,12,6,0,0,53,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,5,0,0,15,0,0,0,5,0,9,4,0,0,21,0,4,11,45,16,13,13,4,0,102,8,21,12,59,25,20,26,10,3,190,167,301,353,1006,471,637,560,338,114,3947
POA6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,3,10,6,8,5,0,0,38,0,0,0,0,7,6,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,34,10,29,28,7,3,111,0,0,5,6,7,6,5,0,0,37,0,3,3,38,12,3,9,0,0,75,0,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,4,0,0,10,0,0,0,11,5,0,3,0,0,29,0,0,0,0,0,0,0,0,0,3,4,8,13,46,16,14,13,4,3,123,0,0,0,0,5,0,0,0,0,11,0,0,0,7,11,6,3,3,0,30,0,0,0,8,4,5,0,0,0,20,0,3,25,131,54,63,40,27,4,342,17,34,86,282,121,90,60,30,11,729,349,637,1004,2988,1293,1278,1040,499,166,9251
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,0,0,0,9,3,4,0,0,0,20,4,6,27,72,23,19,3,0,0,166
POA6162,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,8,8,13,7,3,0,0,0,37,0,0,0,8,0,4,9,4,3,34,0,0,0,0,0,0,0,0,0,0,0,4,7,28,19,29,19,19,4,138,0,0,0,5,8,3,7,0,0,26,0,0,8,31,29,21,6,7,6,104,0,0,0,4,6,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,6,13,4,4,0,0,0,23,0,0,0,4,4,0,0,0,0,10,0,6,9,42,15,19,17,4,0,110,0,0,0,5,3,3,3,0,0,15,0,0,0,13,8,11,5,4,0,41,0,0,0,11,11,10,0,0,0,32,5,12,22,128,78,81,79,62,30,505,15,39,46,160,85,79,58,32,15,536,717,1226,1159,3119,1766,1713,1339,705,330,12074
POA6163,0,0,8,48,0,0,0,0,0,62,0,0,6,12,11,3,3,0,0,26,5,90,151,333,159,89,29,6,0,856,0,0,3,47,22,21,41,7,0,144,0,0,0,3,0,0,0,0,0,11,0,14,19,117,79,105,117,85,24,550,0,18,36,142,55,53,46,15,9,373,0,26,91,241,134,126,56,29,7,706,0,3,8,48,15,16,21,13,0,119,0,0,5,62,3,9,4,0,0,86,7,12,14,64,22,19,12,0,0,149,0,0,0,3,11,0,0,5,0,25,0,20,24,110,34,30,27,9,0,259,0,14,8,70,35,26,18,0,0,176,0,0,6,33,17,33,23,10,7,118,0,3,19,67,28,38,19,5,3,186,17,72,132,715,360,471,431,276,80,2547,111,209,255,837,330,295,265,234,211,2745,3027,5402,6190,15371,7066,7086,5715,3372,1479,54704
POA6164,3,30,12,120,11,11,0,0,0,190,0,0,0,8,12,7,0,0,0,23,10,179,380,717,399,161,40,13,0,1895,0,0,3,55,31,33,45,13,4,184,0,0,3,0,0,6,3,0,0,21,5,38,56,224,130,166,106,52,16,784,8,26,82,266,91,121,75,26,3,690,6,78,159,531,300,178,85,40,4,1383,0,13,20,104,52,28,28,12,3,268,7,3,0,104,5,4,3,3,0,133,3,21,31,98,45,19,12,0,0,235,0,0,0,10,9,4,0,0,0,17,7,27,25,89,29,33,11,5,0,223,0,11,18,54,38,26,7,0,0,142,3,0,9,33,23,17,14,9,3,116,0,18,54,152,76,39,17,0,3,358,7,128,196,1004,475,417,276,117,28,2647,114,229,266,877,308,210,114,89,47,2247,5040,9652,8205,22157,8838,6148,3894,1637,560,66124
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,11,15,17,11,11,3,0,64
POA6166,0,0,0,10,6,0,0,0,0,16,0,0,0,0,4,0,0,0,0,4,0,21,22,70,42,13,11,0,0,178,0,0,0,8,3,3,10,3,0,29,0,0,0,0,0,3,0,0,0,3,0,4,3,20,19,21,34,14,4,110,0,3,0,6,4,5,3,0,0,29,0,4,7,39,35,21,8,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,7,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,3,3,3,0,31,0,0,3,5,5,0,0,0,0,20,0,0,6,9,7,5,0,0,0,27,0,0,0,11,7,5,4,0,0,22,0,5,9,118,62,106,87,56,4,448,22,62,40,138,62,75,78,55,11,531,600,1317,1177,2678,1513,1513,1195,619,180,10792
POA6167,0,3,7,32,0,3,3,0,0,52,0,0,0,7,8,0,0,0,0,21,5,183,265,455,266,68,40,10,0,1298,0,0,0,6,4,9,4,0,0,26,0,0,3,9,8,6,0,3,0,21,0,10,6,44,31,59,44,48,19,262,0,9,13,37,26,10,13,4,4,107,0,26,47,172,86,63,34,10,9,444,0,10,11,32,20,3,0,8,0,80,0,0,3,22,0,0,0,0,0,26,0,10,18,48,32,9,6,0,0,127,0,0,0,3,0,0,0,0,0,3,0,8,9,28,9,18,4,4,0,83,0,3,5,30,16,16,0,0,0,70,0,0,4,15,8,21,15,14,9,77,0,5,22,65,28,11,0,0,0,141,0,25,76,301,119,113,95,49,15,787,92,184,162,494,195,148,121,57,22,1480,2077,3827,3453,9153,3668,2837,2039,1043,373,28476
POA6168,0,0,5,11,0,0,0,0,0,20,0,0,0,3,6,9,0,0,0,15,4,40,47,116,70,47,27,4,0,353,0,0,0,11,4,5,3,0,0,26,0,0,4,4,6,4,0,0,0,17,0,6,19,47,56,121,124,84,36,490,0,0,6,9,13,6,6,5,0,45,0,8,20,60,36,47,26,16,3,224,0,6,6,3,6,0,0,0,0,17,0,0,0,14,0,0,0,0,0,11,0,10,14,30,26,10,7,0,0,96,0,0,0,0,0,0,4,0,0,3,0,3,15,15,10,18,15,4,0,77,0,8,10,22,9,12,7,0,0,69,0,0,0,16,16,25,24,24,6,113,0,0,0,11,3,10,10,0,0,39,3,23,31,124,89,110,121,73,36,607,61,138,399,610,228,217,192,156,107,2108,1090,2383,2958,5714,3077,3622,3229,2022,825,24913
POA6169,0,0,3,3,5,0,0,0,0,12,0,0,4,9,13,0,0,0,0,22,3,44,67,121,83,48,28,3,0,396,0,3,4,18,7,8,18,3,4,51,0,0,0,3,4,0,0,0,0,4,0,16,33,65,99,140,108,77,17,556,0,0,3,13,10,14,8,8,0,56,0,25,73,130,120,85,41,20,0,485,0,0,0,7,0,3,4,0,0,16,0,0,0,10,0,0,0,0,0,12,0,13,20,67,40,18,7,0,0,165,0,0,0,0,0,0,3,0,0,3,0,7,9,30,16,14,18,11,0,112,0,5,14,41,22,6,0,3,0,88,0,8,8,22,23,39,35,20,5,153,0,3,12,19,26,14,12,4,0,93,0,43,53,188,130,154,103,71,20,755,73,234,167,569,262,248,147,173,168,2052,2003,4738,4003,8425,4704,5012,3579,2096,762,35317
POA6170,0,4,5,41,10,4,0,0,0,60,0,0,0,3,3,0,0,0,0,14,6,155,299,530,320,67,20,5,0,1406,0,0,0,6,6,0,0,3,0,20,0,0,0,3,0,0,0,0,0,9,0,10,6,35,14,20,13,8,0,97,0,9,13,46,16,20,5,0,0,107,3,13,46,125,70,27,10,0,4,296,0,5,3,36,4,4,0,0,0,53,0,0,0,15,0,0,0,0,0,17,3,7,4,32,7,4,0,0,0,57,0,0,0,4,0,0,0,0,0,4,0,0,4,15,3,4,0,0,0,36,0,0,4,16,7,4,0,0,0,36,0,3,0,11,5,3,3,0,0,34,0,15,42,126,41,21,0,0,0,252,3,50,72,334,105,65,27,17,6,673,62,113,98,307,92,62,24,11,3,765,1734,2767,2181,6397,1990,1283,667,258,49,17329
POA6171,0,3,0,18,4,0,0,0,0,33,0,4,3,16,7,3,0,0,0,24,3,50,90,191,83,33,17,0,0,463,0,0,0,14,5,0,4,0,0,30,0,0,0,11,0,6,0,0,0,22,0,23,43,144,102,97,52,41,8,499,0,10,8,41,16,10,6,0,0,92,6,82,155,370,259,105,34,16,0,1029,0,0,0,19,4,0,4,0,0,33,0,0,0,7,0,0,0,0,0,11,0,12,7,56,7,6,0,0,0,87,0,0,0,0,0,0,0,0,0,5,5,16,11,48,16,17,10,0,0,117,0,3,0,25,0,6,0,0,0,47,0,8,26,33,24,27,11,0,0,139,0,21,67,148,73,35,17,0,0,366,5,55,87,358,168,94,64,31,4,861,121,252,185,681,239,148,106,70,14,1805,3407,6721,4544,12457,4389,2955,1986,1073,169,37697
POA6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,17,28,16,13,5,0,0,95,0,0,0,4,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,9,0,4,16,31,34,47,34,10,0,181,0,0,0,6,7,6,3,0,0,24,0,11,27,94,58,31,23,10,3,257,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,9,4,17,9,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,4,3,0,0,36,0,0,0,9,4,4,0,0,0,15,0,0,4,4,7,13,0,0,3,34,0,3,0,20,10,12,6,0,0,49,0,9,28,73,63,47,34,25,0,283,38,98,76,221,111,60,43,37,31,708,878,2099,1883,3298,2011,1646,944,510,216,13477
POA6173,0,0,3,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,17,12,4,0,0,0,53,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,55,71,97,38,16,6,4,314,0,7,0,0,3,0,0,0,0,14,0,37,53,110,71,28,15,3,0,321,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,18,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,3,0,0,0,34,0,0,0,0,3,0,0,0,0,12,0,10,8,33,22,22,5,0,0,106,0,0,8,22,21,12,0,6,0,60,0,13,19,34,49,46,15,7,0,183,20,38,42,168,85,49,16,13,0,432,802,2338,1861,3321,2136,1215,526,231,46,12474
POA6174,0,3,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,12,0,0,3,20,3,4,0,0,0,26,0,0,0,3,3,0,0,0,0,6,0,3,0,0,5,0,0,0,0,9,0,15,4,21,13,16,7,7,0,79,0,0,0,0,3,0,0,0,0,9,0,4,15,40,23,11,7,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,12,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,8,0,4,0,18,0,0,0,5,3,5,0,4,0,17,0,0,10,23,18,13,9,3,0,79,14,54,46,92,44,12,8,6,0,284,469,969,877,1752,742,473,253,125,15,5681
POA6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,8,5,0,38,0,0,0,3,5,0,0,0,0,8,0,3,4,18,13,13,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,4,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,3,4,0,15,0,0,0,0,5,5,0,0,0,8,0,3,5,17,13,14,3,5,0,58,6,21,14,46,32,22,7,0,5,156,291,698,520,1061,607,453,248,117,35,4021
POA6176,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,22,10,9,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,10,0,0,0,4,0,0,0,0,0,8,0,4,0,20,3,4,3,0,0,36,7,14,16,32,12,5,17,0,3,101,216,338,251,679,233,187,140,48,15,2096
POA6180,0,0,0,3,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,15,0,15,35,58,31,10,4,0,0,146,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,8,8,11,17,18,14,14,5,92,0,0,8,4,4,0,0,0,0,19,0,9,25,54,50,24,6,3,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,3,7,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,11,0,0,5,0,0,14,0,0,0,7,0,0,9,3,0,21,0,0,5,20,13,7,0,0,0,52,0,5,12,48,25,18,14,13,0,135,10,33,24,90,37,32,24,21,3,271,544,1174,816,2023,760,548,523,341,46,6777
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,3,0,0,8,14,63,64,86,102,83,45,10,6,469
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,10,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,17,11,34,23,17,11,0,5,121,91,189,121,306,194,183,115,39,7,1243
POA6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,33,19,15,0,0,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,16,19,28,26,27,9,123,0,0,0,4,3,0,0,0,0,11,0,5,15,33,27,22,10,7,0,116,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,6,4,32,0,4,0,6,0,0,0,3,0,16,0,0,0,5,6,6,4,6,0,29,0,0,0,6,4,3,6,0,0,32,0,0,4,23,19,16,22,16,5,115,32,100,97,214,126,120,114,88,30,921,689,1719,1322,2749,1510,1701,1806,1117,325,12946
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,18,4,6,14,36,24,28,35,26,8,175,62,184,238,348,274,310,337,196,50,2002
POA6210,4,7,0,26,0,0,0,0,4,39,0,5,15,13,23,6,0,0,0,59,4,113,157,354,163,101,46,15,0,957,0,5,0,9,9,9,19,7,6,63,0,0,0,4,0,0,3,4,0,11,4,32,54,118,121,209,193,156,45,936,0,4,14,12,22,29,22,15,5,110,4,78,174,301,285,198,104,51,16,1215,0,13,17,21,18,12,11,4,0,99,0,0,0,18,3,7,3,0,0,28,7,37,40,121,59,40,19,0,0,315,0,0,0,0,0,0,4,0,0,6,0,18,21,60,30,39,43,18,6,234,0,12,15,51,19,10,3,0,0,117,0,10,33,64,53,61,63,49,19,367,0,20,29,76,54,51,25,22,3,277,9,51,91,288,200,211,229,154,33,1269,168,386,404,1073,610,576,532,538,366,4651,3810,8544,7835,15340,9115,10254,10654,6895,2584,75034
POA6211,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,3,16,7,10,0,0,0,42,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,6,9,12,22,31,14,0,106,0,0,0,0,0,4,0,0,0,8,0,7,14,35,36,21,18,9,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,9,4,0,32,0,0,0,6,0,0,0,0,0,5,0,5,5,3,4,3,6,3,0,35,0,0,0,4,8,8,7,0,0,33,0,10,7,32,11,28,33,8,0,136,4,48,42,95,88,62,46,19,11,409,425,1185,816,1789,1102,1156,1335,615,80,8498
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,0,8,3,10,19,13,10,4,0,69,23,87,46,124,106,107,102,39,18,654
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,16,3,4,7,0,0,51,43,99,87,146,94,99,88,25,4,684
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,12,10,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,18,4,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,6,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,5,0,16,0,0,0,0,0,12,4,5,0,31,13,33,31,71,61,59,42,22,0,336,202,500,417,843,578,660,627,305,106,4234
