POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA6214,131,82,47,79,92,93,85,26,4,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,8,0,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,8,0,4,0,0,35,4,3,3,9,8,0,4,4,0,37,138,88,47,90,95,94,89,28,4,675
POA6215,676,381,326,438,529,595,544,286,99,3885,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,24,21,25,40,32,14,3,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,21,29,47,37,16,4,0,205,12,26,28,30,47,43,16,4,0,213,690,409,351,475,575,637,565,289,98,4096
POA6218,105,52,50,51,59,84,72,15,12,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,4,3,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,4,3,5,0,21,4,3,5,4,0,4,3,5,0,21,109,59,53,54,56,87,73,17,12,516
POA6219,98,64,48,64,95,104,66,28,12,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,4,4,0,0,0,18,4,3,9,3,4,4,0,0,0,19,98,68,51,63,98,106,66,28,12,591
POA6220,738,367,508,501,531,519,511,324,135,4138,0,0,0,0,5,0,9,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,15,19,4,18,26,10,7,15,128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,23,4,21,30,12,7,15,134,11,15,23,11,22,30,19,14,11,156,747,386,530,506,555,542,527,341,146,4289
POA6221,28,68,22,25,38,44,25,13,6,263,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,11,0,92,4,0,6,7,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,3,4,10,19,8,0,0,139,4,91,3,4,10,19,8,0,0,139,30,160,27,30,52,58,30,14,6,401
POA6223,27,15,11,18,32,25,9,10,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,27,15,10,18,32,25,10,10,0,150
POA6224,217,151,120,125,169,160,151,78,17,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,4,7,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,4,9,6,3,0,0,38,7,5,5,4,9,6,3,0,0,42,227,158,124,132,178,162,151,78,18,1230
POA6225,1572,881,843,951,1120,1229,1132,547,174,8446,14,6,10,4,4,0,11,3,0,51,0,0,0,5,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,34,56,71,71,54,65,25,14,7,396,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,70,71,61,81,28,14,7,426,44,59,76,76,63,82,37,21,7,474,1622,939,917,1030,1183,1316,1170,570,181,8923
POA6226,200,103,74,121,132,131,80,18,0,862,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,5,0,5,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,5,7,5,3,0,26,7,9,5,0,5,4,3,3,0,31,207,105,82,121,136,132,87,22,0,892
POA6227,194,72,67,120,95,86,68,35,4,745,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,6,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,6,4,0,0,18,0,3,4,5,4,6,4,0,0,23,199,75,69,125,100,93,68,35,4,766
POA6228,23,17,3,11,22,19,24,12,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,7,23,17,3,12,22,21,28,10,3,143
POA6229,7,4,7,15,26,34,43,17,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,10,0,0,0,0,4,0,4,3,0,10,7,4,7,15,26,39,51,21,4,170
POA6230,8100,4894,5168,5394,5677,5232,4249,2339,963,42017,3,3,11,0,15,20,17,10,3,92,0,3,3,0,4,3,7,0,0,29,0,5,10,6,9,14,3,0,0,49,4,0,0,8,4,8,0,0,0,22,4,0,5,0,0,0,0,0,0,12,144,265,289,248,263,269,138,59,50,1730,0,0,0,0,0,3,3,0,0,13,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,157,276,306,267,278,301,163,64,57,1866,167,282,317,270,292,319,181,78,58,1961,8262,5175,5488,5667,5968,5551,4429,2416,1020,43978
POA6232,2344,1147,1443,1444,1241,1121,936,657,285,10617,0,0,5,0,0,3,0,14,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,35,43,38,29,25,36,28,4,17,257,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,42,29,28,38,34,4,19,273,35,46,43,29,35,38,32,16,29,303,2382,1190,1488,1469,1271,1163,967,675,314,10917
POA6233,4441,2117,2152,2622,2380,2302,1820,856,196,18879,3,4,0,0,4,6,11,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,72,78,67,74,67,84,56,22,8,530,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77,81,70,77,69,97,66,22,8,566,78,86,74,79,74,101,74,25,6,599,4513,2199,2230,2697,2451,2406,1894,884,202,19478
POA6236,363,204,180,214,337,341,252,109,32,2024,0,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,3,13,5,13,13,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,3,13,8,13,13,7,0,79,19,12,3,13,7,15,14,8,0,88,377,213,184,224,346,360,267,117,33,2118
POA6237,495,242,177,316,351,422,336,117,29,2479,0,0,0,0,5,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,6,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,4,0,10,7,0,0,45,13,0,8,4,5,10,7,7,0,55,509,241,182,321,359,432,340,119,28,2534
POA6239,812,388,362,494,573,644,578,312,106,4275,0,0,3,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,44,28,4,19,23,18,14,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,48,28,11,22,22,23,14,0,182,18,50,31,11,22,27,29,14,0,200,831,434,391,499,598,674,610,323,105,4470
POA6240,17,7,7,15,16,33,33,21,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,9,0,0,0,0,0,6,6,0,0,9,17,9,7,15,16,39,33,22,0,166
POA6243,13,13,3,11,8,9,18,5,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,9,0,3,0,0,0,7,0,0,0,9,13,15,3,11,6,13,18,9,4,89
POA6244,295,93,107,170,187,248,178,137,29,1445,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,4,3,9,15,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,4,5,10,15,5,0,71,10,9,8,8,11,10,19,5,0,75,302,100,119,173,197,258,199,140,26,1525
POA6251,46,22,17,30,46,52,44,16,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,7,3,0,0,11,50,22,20,30,46,57,45,16,0,288
POA6252,20,6,16,17,15,32,21,17,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,20,6,16,17,18,32,21,17,0,138
POA6253,80,32,34,55,72,111,154,56,13,609,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,5,3,9,8,4,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,5,3,8,5,4,0,51,0,14,8,5,3,8,10,4,0,54,78,47,44,63,73,119,169,63,13,666
POA6254,80,38,43,64,71,106,66,40,10,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,19,17,27,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,19,24,25,0,0,0,103,0,13,20,19,24,25,0,0,0,98,79,49,63,82,91,128,67,41,10,615
POA6255,723,308,287,406,532,646,732,337,78,4047,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,15,32,17,24,48,35,14,15,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,38,21,31,48,35,14,15,217,10,13,39,21,26,53,38,14,15,231,728,322,327,424,565,702,776,348,95,4276
POA6256,84,35,30,44,59,72,52,31,5,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,4,0,0,0,29,7,3,3,4,0,4,0,0,0,30,89,36,31,50,58,78,52,31,4,426
POA6258,1110,660,620,651,781,941,713,388,135,5988,0,0,4,0,0,6,0,0,0,14,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,42,40,33,45,25,13,8,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,43,40,35,45,32,13,8,283,20,36,44,44,41,56,32,13,10,297,1130,697,661,692,821,996,747,402,142,6289
POA6260,191,112,146,146,185,194,150,78,42,1246,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,30,23,41,46,47,59,53,11,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,46,47,44,66,53,11,0,320,34,20,46,47,46,66,53,5,4,324,224,139,185,194,226,265,207,89,44,1569
POA6262,100,37,44,60,105,132,107,51,9,645,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,8,4,8,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,8,9,6,6,0,37,0,5,3,5,8,9,5,7,0,41,99,43,47,64,112,140,109,54,9,682
POA6271,652,332,280,374,484,441,371,180,40,3159,3,0,4,3,0,4,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,16,15,11,10,9,10,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,18,11,10,17,18,4,0,98,10,16,22,9,16,23,23,4,0,125,663,344,305,385,500,468,398,183,43,3280
POA6275,186,72,76,162,160,248,296,135,29,1367,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,16,7,11,17,8,19,22,10,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,11,17,11,25,22,10,0,129,16,7,17,17,11,22,19,10,0,131,205,82,94,182,171,277,317,145,26,1503
POA6280,5451,2733,2626,3368,3712,3565,3620,2087,872,28037,7,0,8,3,13,16,16,15,0,74,0,0,0,3,0,6,0,0,0,14,4,0,10,3,0,9,3,0,0,25,0,0,0,3,3,6,15,4,0,35,5,0,0,0,14,7,0,0,0,30,189,192,229,188,204,321,284,139,41,1777,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,191,240,203,226,351,303,139,46,1893,206,193,247,210,233,359,326,155,43,1973,5659,2923,2874,3579,3944,3927,3942,2243,912,30013
POA6281,1703,571,690,1151,1044,886,910,466,101,7518,3,0,0,9,0,5,10,4,3,46,0,5,0,0,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,67,39,87,83,58,125,169,34,3,669,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,71,48,93,85,61,132,175,36,3,709,76,48,91,95,66,137,188,47,8,757,1778,621,785,1243,1110,1023,1102,508,108,8272
POA6282,275,100,90,165,233,219,204,55,16,1350,0,0,0,0,0,5,3,5,0,11,0,0,3,0,0,6,0,0,0,9,0,0,5,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,11,63,45,48,95,86,29,4,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,71,50,51,97,87,29,4,433,31,16,71,50,51,99,94,32,4,439,305,117,152,213,285,316,296,89,18,1788
POA6284,693,170,220,495,382,294,197,81,32,2567,0,0,0,3,5,0,0,0,0,13,6,0,7,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,5,7,15,22,18,12,16,14,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,28,17,15,24,13,4,0,127,8,15,28,24,22,23,19,4,0,142,708,188,249,521,402,323,211,82,34,2710
POA6285,2151,819,1098,1544,1456,1113,881,332,122,9506,4,4,3,10,4,9,4,0,0,38,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,6,11,0,0,20,0,0,7,5,3,13,13,0,0,36,0,0,0,0,5,0,0,0,0,11,78,58,138,97,103,196,120,42,10,844,0,0,0,0,3,3,0,0,0,10,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,83,64,152,111,118,222,147,45,10,949,87,62,153,118,126,229,151,44,10,989,2233,885,1253,1664,1574,1343,1037,374,132,10496
POA6286,153,36,79,133,88,136,77,30,7,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,21,10,6,13,11,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,10,5,13,17,4,0,78,0,8,20,10,5,17,17,4,0,80,161,50,98,141,98,147,88,37,7,825
