POA_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA5265,77,0,0,0,0,79,35,0,0,0,0,34,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,18,6,0,0,0,0,10,0,0,0,0,0,0,29,6,0,0,0,40,17,0,0,0,0,21,3,0,0,0,0,3,169,12,0,0,0,177
POA5266,94,0,0,0,0,98,42,0,0,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,25,29,0,0,0,0,29,0,0,0,0,0,0,57,0,0,0,0,60,37,0,0,0,0,37,4,0,0,0,0,4,233,4,0,0,0,236
POA5267,285,0,0,4,0,289,227,0,0,0,0,229,31,4,0,0,0,38,7,0,0,0,0,7,10,0,0,0,0,12,72,0,0,0,0,68,40,0,0,0,0,38,3,0,0,0,0,3,160,3,0,0,0,173,51,0,0,0,0,52,22,0,0,0,0,22,741,8,0,0,0,760
POA5268,455,15,0,8,0,472,478,3,0,4,0,480,163,17,0,0,0,176,21,4,0,0,0,27,6,7,0,0,0,16,77,4,0,0,4,78,33,3,0,0,0,42,0,0,0,0,0,4,291,40,0,0,0,332,41,14,0,0,0,52,21,0,0,0,0,28,1285,72,0,14,6,1367
POA5269,39,0,0,0,0,44,25,0,0,0,0,25,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,16,7,0,0,0,0,7,3,0,0,0,0,3,93,0,5,0,0,95
POA5270,112,0,0,0,0,112,74,0,0,0,0,74,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,21,14,0,0,0,0,14,4,0,0,0,0,4,227,0,0,0,0,227
POA5271,1077,14,0,0,6,1100,914,4,0,0,3,921,237,44,0,0,0,286,55,7,0,0,0,60,27,20,0,0,0,47,212,18,0,0,0,229,82,3,0,0,3,87,10,3,0,0,0,13,618,103,0,0,4,723,69,12,0,0,0,79,64,5,0,0,3,64,2744,130,0,10,10,2902
POA5272,153,0,0,5,0,163,69,0,0,0,0,69,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,30,16,0,0,0,0,16,0,0,0,0,0,0,54,0,0,0,0,51,38,3,0,0,0,36,7,0,0,0,0,9,317,3,4,5,0,333
POA5273,18,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,46,0,0,0,0,46
POA5275,464,8,0,3,0,478,245,11,0,0,0,251,60,15,6,0,0,81,7,3,0,0,0,9,11,0,0,0,0,11,60,0,0,0,0,64,23,0,0,6,0,22,6,0,0,0,0,6,173,17,7,6,0,201,48,0,0,0,0,52,21,0,0,0,0,21,951,37,9,9,0,1009
POA5276,260,5,4,0,0,265,145,0,0,0,0,142,55,7,0,0,0,57,4,0,0,0,0,4,3,0,0,0,0,3,39,0,0,0,0,39,9,0,0,0,0,12,0,0,0,0,0,0,107,11,0,0,0,120,14,0,0,3,0,20,10,0,0,0,0,13,538,14,4,3,0,559
POA5277,459,5,0,5,3,472,372,9,4,6,0,386,66,12,5,0,0,82,6,7,0,0,0,16,9,8,0,0,0,22,79,5,3,0,3,90,33,0,0,0,0,35,0,0,0,0,0,4,194,43,4,0,3,239,37,0,0,3,0,39,16,0,0,0,0,19,1090,50,7,11,7,1165
POA5278,93,0,0,0,0,95,61,0,0,0,0,61,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,6,0,0,0,0,6,0,0,0,0,0,0,32,0,0,0,0,32,5,0,0,0,0,9,3,0,0,0,0,3,200,0,0,0,0,198
POA5279,94,0,0,0,0,94,77,0,0,0,0,77,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,26,0,0,0,0,26,3,0,0,0,0,3,3,0,0,0,0,3,207,0,0,0,0,207
POA5280,1296,30,16,5,3,1347,908,24,0,3,5,928,178,52,79,0,0,316,65,36,0,0,0,100,18,18,0,0,0,36,133,10,12,0,0,149,18,0,0,0,0,20,7,3,0,0,0,12,412,124,91,0,0,630,76,3,0,0,0,78,48,4,7,0,0,55,2735,181,113,7,7,3045
POA5290,2847,236,130,4,4,3216,3165,142,72,0,0,3385,992,445,423,0,3,1863,268,358,150,0,0,773,46,34,16,0,0,97,413,61,71,0,4,552,60,28,19,0,0,109,13,4,14,0,0,30,1785,937,693,0,5,3426,193,133,16,0,3,345,97,32,20,0,9,159,8084,1484,934,9,20,10528
POA5291,1265,4,0,27,5,1303,1453,3,0,17,3,1478,120,3,0,0,0,131,4,0,0,0,0,4,0,0,0,0,0,4,139,0,0,5,0,139,42,0,0,0,0,44,0,0,0,0,0,0,302,3,0,4,4,321,80,0,0,3,3,85,45,0,0,0,4,52,3140,12,5,60,22,3238
POA5301,109,0,0,0,0,109,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,11,0,0,0,0,11,0,0,0,0,0,0,27,0,0,0,0,27,24,0,0,0,0,24,3,0,0,0,0,3,205,0,0,0,0,206
POA5302,147,0,0,0,0,149,79,0,0,0,0,79,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,31,0,0,0,0,28,29,0,0,0,0,29,0,0,0,0,0,0,63,0,10,0,0,77,28,0,0,0,0,28,7,0,0,0,0,9,320,0,11,3,0,333
POA5303,34,0,0,0,0,34,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,57,0,0,0,0,57
POA5304,164,0,0,5,0,168,87,0,0,3,0,91,0,0,0,3,0,4,6,0,0,0,0,6,4,0,0,0,0,4,30,0,0,0,0,34,15,0,0,0,0,12,0,0,0,0,0,0,55,0,0,5,0,59,28,0,0,0,0,28,3,0,0,0,0,3,339,0,0,11,6,352
POA5306,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,26
POA5307,117,0,0,0,0,117,58,0,0,0,0,58,11,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,33,0,0,8,0,35,8,0,0,0,0,8,6,0,0,0,0,8,223,0,0,7,0,236
POA5308,23,0,0,0,0,25,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,52,0,0,0,0,50
POA5309,20,0,0,0,0,24,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,41,0,0,0,0,41
POA5310,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
POA5311,87,0,0,4,0,88,28,0,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,24,0,0,0,0,20,7,0,0,0,0,7,5,0,0,0,0,5,146,0,0,3,0,152
POA5320,152,0,0,11,0,166,71,0,0,0,0,72,12,0,0,0,0,12,3,0,4,0,0,8,0,0,0,0,0,0,22,0,0,0,0,24,10,0,0,4,0,7,0,0,0,0,0,0,40,0,4,0,0,53,16,0,0,0,4,18,7,0,0,0,0,7,292,4,10,15,4,317
POA5321,64,0,0,3,0,69,35,0,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,12,4,0,0,0,0,10,0,0,0,0,0,0,23,0,0,0,0,26,4,0,0,0,0,4,6,0,0,0,0,6,135,0,0,0,3,142
POA5322,184,0,0,0,0,184,113,0,0,0,0,115,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,32,13,0,0,3,0,16,0,0,0,0,0,0,67,0,0,3,0,69,10,0,0,0,0,10,5,0,0,0,0,5,386,0,0,9,0,391
POA5330,530,20,0,0,0,553,340,10,0,0,0,343,66,24,0,3,0,92,30,14,0,0,0,51,5,24,0,0,0,28,122,11,0,0,6,135,39,14,0,0,0,53,4,9,0,0,0,10,264,93,0,9,4,367,39,18,0,0,0,60,33,15,0,0,0,43,1200,150,0,6,6,1371
POA5331,52,0,0,0,0,59,45,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,0,17,0,0,3,0,22,5,0,0,0,0,4,5,0,0,0,0,5,116,0,0,5,3,126
POA5332,71,0,0,0,0,71,47,0,0,0,0,47,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,6,0,0,0,0,6,151,0,0,0,0,151
POA5333,840,48,0,9,0,902,770,16,0,0,0,781,167,51,3,0,0,225,48,16,15,0,0,77,12,0,10,0,0,26,158,17,10,0,0,191,32,0,5,0,0,34,6,0,3,0,0,10,423,96,37,3,0,565,41,60,0,0,0,111,35,13,5,5,0,53,2110,229,42,17,3,2408
POA5340,212,0,0,0,3,215,168,0,0,0,0,174,33,4,5,0,0,48,0,4,0,0,0,9,0,0,0,0,0,0,31,0,0,6,0,34,19,0,0,0,0,22,0,0,0,0,0,0,86,12,8,5,0,120,13,0,0,0,0,17,11,0,0,0,5,11,491,20,8,10,9,538
POA5341,1030,65,0,32,5,1130,927,62,0,0,0,987,209,69,26,0,0,301,99,34,4,0,6,142,7,28,3,0,0,33,211,57,19,3,0,291,63,19,9,0,0,90,9,6,0,0,0,13,593,202,60,3,4,866,39,68,0,0,0,106,44,10,0,0,0,61,2639,405,66,35,8,3153
POA5342,164,4,0,0,0,165,189,0,0,0,0,186,17,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,52,8,0,0,0,0,12,7,0,0,0,0,9,409,15,0,0,0,426
POA5343,600,52,3,17,5,678,489,18,5,0,0,512,241,93,43,0,0,378,122,58,7,0,0,187,20,20,0,0,0,35,116,14,8,0,0,137,31,14,0,0,0,48,6,0,0,0,0,5,534,198,52,0,0,793,18,22,0,6,0,45,25,16,6,0,3,47,1670,307,65,22,3,2073
POA5344,131,0,0,0,0,131,134,0,0,0,0,136,23,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,4,44,0,0,0,0,44,7,0,0,0,0,7,10,0,0,0,0,10,328,4,0,0,0,328
POA5345,503,36,0,8,0,550,448,12,0,0,0,462,89,31,13,0,0,136,42,35,0,0,0,75,0,4,0,0,0,7,122,12,4,0,0,142,10,0,0,0,0,13,0,0,0,0,0,3,270,87,12,3,0,372,37,20,0,0,0,52,28,13,0,0,0,41,1289,162,17,17,0,1487
POA5346,59,0,0,6,0,69,41,0,0,0,0,41,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,21,4,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,33,0,0,0,0,0,7,0,0,0,0,0,0,134,4,0,11,0,147
POA5350,63,0,0,0,0,63,103,0,0,0,0,103,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,186
POA5351,752,7,0,0,0,765,1130,7,0,0,4,1144,118,6,0,0,0,129,0,0,0,0,0,0,15,0,0,0,0,15,82,4,0,0,0,85,7,3,0,8,0,22,0,0,0,0,0,0,215,15,0,8,0,250,31,0,0,0,0,26,34,0,0,3,0,36,2156,34,0,19,4,2220
POA5352,856,33,0,8,0,902,691,10,0,4,0,705,200,53,3,0,0,257,0,0,0,0,0,7,10,8,0,0,0,19,91,18,3,0,0,115,8,0,4,0,0,10,0,6,0,0,0,6,317,83,15,3,0,415,70,29,0,0,0,98,7,5,0,0,0,11,1949,162,16,12,0,2133
POA5353,622,19,4,3,0,648,534,24,0,0,0,565,84,25,15,0,0,122,5,32,13,0,0,44,0,4,0,0,0,11,73,5,0,0,0,81,7,0,0,0,0,13,3,0,0,0,0,6,177,72,29,0,3,275,32,0,7,0,0,41,17,0,0,0,0,22,1382,125,39,3,9,1552
POA5354,89,0,0,0,4,96,23,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,20,13,0,0,0,0,13,4,0,0,0,0,12,150,0,0,7,4,160
POA5355,1153,25,0,9,0,1190,1198,18,0,0,7,1220,299,49,3,0,0,359,40,0,0,0,0,43,26,23,0,0,0,59,192,8,0,0,0,199,21,3,0,0,0,26,0,3,0,0,0,3,585,88,5,0,0,684,147,30,6,0,0,189,35,0,0,0,0,34,3112,166,11,12,10,3316
POA5356,109,0,0,0,0,114,127,0,0,0,0,127,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,278,3,0,0,0,281
POA5357,75,0,0,4,4,80,51,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,23,0,0,0,0,28,16,0,0,0,0,22,7,0,0,0,0,11,174,0,0,3,4,183
POA5360,165,0,0,0,0,163,193,4,0,0,0,201,16,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,37,8,0,0,0,0,8,3,0,0,0,0,3,396,10,0,0,3,408
POA5371,155,0,0,0,0,157,225,0,0,0,0,225,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,29,12,0,0,0,0,12,9,0,0,0,0,11,426,0,0,0,0,432
POA5372,207,3,0,0,0,212,540,3,0,0,0,545,59,6,5,0,0,62,9,0,0,0,0,9,0,0,0,0,0,0,45,0,0,0,0,45,6,0,0,0,0,6,0,0,0,0,0,0,110,9,5,0,0,117,6,0,0,0,0,6,9,0,0,0,0,9,877,8,8,0,0,891
POA5373,570,3,0,6,0,584,533,3,0,3,0,546,82,14,0,0,0,102,11,14,0,0,0,27,0,3,0,0,0,5,95,10,0,0,0,107,8,0,0,0,0,10,0,0,0,0,0,0,202,43,0,5,0,250,18,0,0,0,0,18,18,4,0,0,0,23,1339,53,0,15,0,1419
POA5374,293,0,0,0,0,300,178,0,0,0,0,174,21,4,0,0,0,28,5,0,0,0,0,5,6,0,0,0,0,6,59,3,0,0,0,59,6,0,0,0,0,6,0,0,0,0,0,0,98,8,0,0,0,107,14,0,0,0,0,14,9,0,0,0,0,9,593,11,3,0,0,607
POA5381,82,0,0,0,0,82,35,0,0,0,0,37,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,142,5,3,0,0,145
POA5400,88,0,0,0,0,90,204,0,0,0,0,206,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,4,0,0,0,0,4,322,0,0,0,0,323
POA5401,109,0,0,0,0,109,125,0,0,0,0,125,16,5,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,3,25,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,53,8,0,0,0,60,7,0,0,0,0,7,4,0,0,0,0,9,300,8,0,0,0,308
POA5410,38,0,0,0,0,39,57,0,0,0,0,57,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,3,0,0,0,6,7,0,0,0,0,0,0,14,0,0,0,6,17,3,0,0,0,0,3,0,0,0,0,0,0,108,0,0,0,4,120
POA5411,39,0,0,0,0,39,55,0,0,0,0,55,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,112
POA5412,237,6,0,0,0,238,146,4,0,0,0,153,34,6,0,0,0,41,0,0,0,0,0,3,5,5,0,0,0,4,33,3,0,0,0,35,8,0,0,0,0,8,0,0,0,0,0,0,78,15,0,0,0,92,14,0,0,3,0,13,6,0,0,0,0,6,486,22,0,8,0,508
POA5413,157,16,0,4,0,174,91,4,0,0,0,99,14,0,0,0,0,14,0,0,0,0,0,0,7,7,0,0,0,8,26,0,0,0,0,28,4,0,0,0,0,3,0,0,0,0,0,0,56,9,0,0,0,63,10,5,0,0,0,12,3,0,0,0,0,3,320,28,0,5,0,352
POA5414,23,0,0,0,0,23,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,51,0,0,0,0,56
POA5415,47,0,0,0,0,47,24,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,10,15,0,0,0,0,15,0,0,0,0,0,0,96,3,0,0,0,101
POA5416,39,0,0,0,0,39,31,0,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,84,0,0,0,0,83
POA5417,285,8,0,0,0,293,144,10,0,0,0,150,29,9,0,0,0,46,0,4,0,0,0,7,0,10,0,0,0,8,55,8,0,0,0,61,17,0,0,0,0,15,0,0,0,0,0,0,106,29,0,0,0,137,33,4,0,0,0,32,3,0,0,0,0,10,571,51,4,0,0,627
POA5418,32,0,0,0,0,32,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
POA5419,53,0,0,0,0,53,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,14,10,0,0,0,0,10,0,0,0,0,0,0,98,0,0,0,0,98
POA5420,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
POA5421,30,0,0,0,0,30,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,4,0,0,0,0,0,0,51,0,0,0,0,57
POA5422,373,5,0,0,0,378,148,0,0,5,0,154,51,5,0,0,0,58,12,8,0,0,0,22,3,0,0,0,0,5,61,0,0,0,0,64,11,0,0,0,0,13,0,0,0,0,0,0,142,16,0,0,0,151,12,3,0,0,0,14,20,0,0,0,0,22,700,22,0,8,3,724
POA5431,204,0,0,0,0,203,83,0,0,0,0,83,3,3,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,33,3,0,0,0,38,5,0,0,0,3,15,4,0,0,0,0,4,338,4,0,0,3,341
POA5432,25,0,0,3,0,27,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,44,0,0,3,4,48
POA5433,229,4,0,0,3,235,159,3,0,3,0,163,35,0,0,0,0,41,9,0,11,0,0,23,0,0,0,0,0,0,23,0,0,0,0,29,13,0,0,0,0,13,0,0,0,0,0,0,86,11,11,0,0,104,12,0,0,0,0,15,12,0,0,0,0,17,494,20,13,3,3,532
POA5434,55,0,0,9,0,61,26,0,0,4,0,28,0,0,0,0,0,0,5,0,0,0,0,5,3,4,0,0,0,7,14,0,0,0,0,18,7,0,0,3,3,18,0,0,0,0,0,0,37,4,0,3,3,44,10,0,0,0,0,14,3,0,0,0,0,3,132,5,0,14,3,151
POA5440,29,0,0,6,0,32,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,11,0,0,0,0,0,0,12,0,0,5,0,17,15,0,0,0,0,15,3,0,0,0,0,3,70,0,0,5,0,70
POA5451,151,0,0,0,0,150,106,0,0,0,0,105,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,41,11,0,0,0,54,5,0,0,0,0,5,6,0,0,0,0,6,306,11,0,0,0,315
POA5452,66,0,0,0,0,74,58,0,0,0,0,58,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,27,4,0,0,0,0,4,0,0,0,0,0,0,157,3,0,0,0,161
POA5453,773,19,0,6,3,801,665,8,0,0,3,680,177,21,0,0,0,206,68,28,0,0,0,92,8,13,0,0,0,22,117,9,0,0,0,123,24,0,0,0,0,23,6,0,0,0,0,3,398,67,0,0,0,465,42,12,0,0,0,49,20,0,0,3,0,28,1903,107,0,14,11,2030
POA5454,71,0,0,0,0,71,38,0,0,0,0,38,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,25,0,0,0,0,26,8,0,0,0,0,8,3,0,0,0,0,3,148,0,0,0,0,149
POA5455,5,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16
POA5460,102,0,0,0,0,102,129,0,0,0,0,127,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,30,14,0,0,0,0,14,0,0,0,0,0,0,272,0,0,0,0,275
POA5461,394,23,0,3,0,418,307,7,0,0,0,312,67,22,0,0,0,87,3,9,0,0,0,8,8,12,0,0,0,17,88,14,0,0,0,103,11,4,0,0,0,15,4,5,0,0,0,3,182,50,0,0,0,239,23,23,0,0,0,45,18,5,0,0,0,20,921,103,0,5,5,1031
POA5462,63,4,0,0,0,74,73,12,0,0,0,83,15,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,4,17,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,33,4,0,0,0,0,4,0,0,0,0,0,3,171,24,0,0,0,196
POA5464,91,7,0,0,0,104,55,3,0,0,0,60,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,21,6,3,0,0,0,3,0,0,0,0,0,0,32,3,0,0,0,34,10,0,0,0,0,8,9,0,0,0,0,9,195,19,0,0,0,213
