POA_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
POA6078,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,8,0,0,23,0,0,0,0,0,0,0,0,0,0
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,10,8,7,10,0,0,38,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,12,0,4,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,0,27,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,12,0,34,0,0,3,34,36,35,23,7,5,142,0,0,0,0,0,0,0,0,0,0
POA6082,0,0,0,5,3,5,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,14,0,0,6,19,37,24,15,8,0,106,0,0,0,0,0,0,0,0,0,0
POA6083,0,0,0,4,5,6,6,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,3,0,12,0,0,0,0,0,9,3,5,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,0,17,24,34,10,5,0,91,0,0,0,0,0,0,0,0,0,0
POA6084,0,0,0,5,8,9,11,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,4,8,0,3,0,0,27,0,0,0,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,0,8,0,26,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,5,0,0,25,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,7,4,10,3,33,0,4,15,82,61,71,50,8,0,301,0,0,0,0,0,0,0,0,0,0
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,6,4,29,12,0,12,5,5,67,0,0,0,5,0,0,4,0,0,11,0,3,12,31,18,8,6,5,0,82,14,69,35,366,44,26,29,19,4,612,8,17,25,111,29,14,17,4,0,222,0,4,3,46,7,5,3,0,0,68,0,3,3,11,0,3,4,0,0,27,8,0,6,76,16,12,12,4,0,127,0,4,4,44,9,13,33,48,35,189,0,0,4,42,15,9,3,0,0,69,0,5,0,75,17,11,8,0,0,124,0,0,0,0,3,0,0,0,0,9,4,3,47,173,42,39,30,10,0,349,0,0,0,4,0,3,0,0,0,7,0,0,0,21,8,0,7,0,0,39,0,0,0,9,5,14,8,0,5,52,0,8,76,224,0,9,0,0,0,322,0,0,0,13,3,4,21,5,5,52,0,6,30,152,63,84,49,8,0,392,0,0,0,3,0,0,0,0,0,0
POA6101,0,0,4,36,19,6,8,0,4,75,0,0,0,0,0,0,0,4,0,4,0,0,8,39,3,8,5,0,0,57,4,23,40,263,50,31,29,27,16,491,4,13,15,84,39,5,11,0,0,178,0,9,3,35,8,0,8,0,0,66,0,0,0,6,6,3,3,0,0,22,0,0,0,100,17,16,10,10,4,156,0,0,3,33,11,10,25,57,31,178,3,0,0,30,20,3,0,0,0,52,0,4,8,79,15,16,0,4,0,118,0,0,0,3,4,0,0,0,0,11,0,9,27,161,46,37,39,18,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,4,3,6,0,37,0,0,6,17,13,16,3,6,3,77,0,0,49,145,3,0,0,0,0,204,0,0,0,10,9,0,10,8,0,42,3,13,36,184,76,74,50,11,0,446,0,0,0,0,0,0,0,0,0,3
POA6102,0,0,0,14,3,6,5,9,5,36,0,0,0,0,3,0,0,0,0,3,0,0,59,49,3,0,9,0,0,127,13,19,135,426,24,17,14,17,13,680,0,8,66,133,42,22,14,3,4,300,0,0,9,26,9,3,0,3,4,62,0,5,4,15,5,4,0,0,0,35,0,0,5,29,8,11,10,0,3,75,0,0,0,15,4,3,33,32,28,123,0,0,12,20,5,4,7,0,0,48,0,5,6,111,3,9,3,0,0,146,0,0,0,0,0,0,3,0,0,8,0,9,174,254,42,37,43,20,6,577,0,0,0,0,0,0,3,0,0,9,0,0,20,30,7,4,0,0,0,60,0,0,6,25,9,17,13,11,7,89,0,4,47,161,0,0,0,0,0,216,6,0,0,7,9,0,11,22,13,57,0,16,34,80,42,40,22,6,0,242,0,0,0,0,0,0,0,0,0,0
POA6103,0,0,4,9,0,7,11,9,0,38,0,0,0,0,6,0,0,0,7,6,0,0,4,30,5,8,9,0,0,67,3,13,33,211,21,11,12,15,5,329,0,0,5,60,19,6,7,3,0,107,0,0,3,40,6,3,0,0,0,54,0,0,3,11,8,0,0,0,0,28,0,0,3,52,4,4,0,4,0,75,0,0,4,20,3,9,11,20,6,68,0,4,0,16,0,3,0,0,0,32,0,3,10,85,18,6,3,0,0,118,0,0,0,10,5,3,0,0,0,16,0,5,21,126,29,26,24,4,4,237,0,0,0,0,0,0,0,0,0,0,0,0,8,35,3,6,5,0,0,60,0,0,0,17,7,15,6,8,5,52,0,0,21,83,5,3,0,0,0,116,0,0,0,4,3,0,0,4,0,13,3,14,23,133,47,63,21,8,0,308,0,0,0,6,0,4,0,0,0,5
POA6104,0,0,6,10,0,5,20,9,7,62,0,0,0,0,0,0,0,0,0,5,0,0,10,52,7,5,5,0,0,84,0,19,64,252,49,44,26,11,13,473,3,0,4,54,26,9,14,0,0,121,0,5,0,36,3,3,0,0,0,49,0,4,6,14,10,0,3,0,0,39,0,3,3,90,13,16,11,11,3,155,0,0,0,21,8,7,29,22,17,105,0,0,3,20,8,0,0,0,0,29,0,0,5,58,5,3,0,0,0,70,0,0,0,4,4,0,4,0,0,18,0,5,14,117,41,32,21,11,0,239,0,0,0,0,0,0,4,0,3,12,0,4,4,28,3,3,0,0,0,50,0,0,3,20,11,14,12,7,4,83,0,0,9,55,7,3,0,0,0,77,0,0,0,0,0,5,14,13,9,39,10,33,50,176,101,110,61,12,0,545,0,0,0,3,0,0,3,0,0,11
POA6105,0,0,0,14,4,7,16,10,0,59,0,0,0,0,0,0,3,7,3,18,0,0,7,56,3,0,4,0,0,75,15,43,66,371,58,38,33,31,17,662,5,7,12,60,31,8,8,0,3,139,0,0,3,25,3,0,0,0,0,32,0,4,4,18,8,4,0,0,0,37,0,3,3,73,7,11,10,8,4,120,0,3,4,23,5,15,35,56,18,156,4,0,6,17,12,5,0,0,0,45,0,4,4,79,14,0,0,0,0,105,0,0,4,5,10,3,7,0,0,27,4,22,38,160,46,38,20,13,3,347,0,0,0,0,0,0,3,0,0,9,0,0,10,37,8,9,8,5,7,84,0,0,8,28,19,37,31,11,14,145,0,0,11,80,3,0,0,0,0,99,0,0,4,6,6,0,4,7,0,28,4,24,55,205,92,95,52,14,4,551,0,0,0,7,0,0,6,0,0,4
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,0,6,20,9,12,19,23,8,103,0,0,0,0,0,0,0,4,0,8,0,3,81,232,16,31,17,3,4,386,47,233,638,3195,354,210,129,58,19,4897,11,49,143,547,172,74,58,12,7,1073,0,9,22,84,14,13,11,0,0,162,0,16,27,46,36,14,4,0,0,138,0,19,3,61,11,9,22,16,3,153,0,0,0,30,12,35,107,96,51,342,0,4,6,48,23,6,0,6,0,93,4,6,25,240,44,45,9,3,0,378,0,16,10,28,13,8,6,3,0,94,11,74,269,873,154,129,114,45,13,1686,0,0,0,0,0,0,0,0,0,5,0,14,40,159,28,27,15,0,0,288,0,23,80,294,135,100,94,37,13,784,6,13,119,421,27,17,0,0,0,606,0,0,3,14,8,8,32,31,12,111,5,76,113,301,167,163,84,17,5,934,0,0,0,0,0,0,0,0,0,5
POA6108,0,0,0,17,9,15,20,17,4,84,0,0,0,0,0,0,0,3,0,6,0,0,8,34,4,11,3,0,0,68,10,45,85,465,98,78,93,42,13,936,0,28,38,175,62,32,32,8,0,380,0,0,9,29,3,0,7,0,0,49,0,7,3,57,22,14,3,0,0,120,0,4,4,30,12,22,28,14,4,103,0,0,0,11,7,21,42,16,9,102,3,3,5,16,16,0,0,0,0,43,0,6,13,57,26,8,9,3,0,119,0,3,0,8,13,6,7,0,0,49,4,27,72,238,114,151,157,58,13,830,0,0,0,0,0,7,8,4,0,13,0,7,5,34,9,7,3,5,0,79,0,4,17,74,36,49,52,18,3,248,0,0,0,20,0,0,0,0,0,17,0,0,6,3,3,10,34,27,15,98,6,54,77,206,151,128,61,23,0,704,0,0,0,0,0,0,3,0,0,3
POA6109,0,0,0,4,3,9,7,9,3,42,0,0,0,0,0,0,0,0,0,3,0,0,4,18,0,4,0,0,0,25,3,31,79,475,78,33,46,25,5,774,5,8,11,64,28,10,10,0,0,142,0,3,9,19,5,8,0,0,0,37,0,0,0,20,9,9,6,0,0,33,0,3,0,4,7,0,6,3,0,27,0,0,0,0,9,9,32,28,23,96,0,0,0,0,0,4,0,0,0,9,0,5,0,11,0,3,0,0,0,24,0,0,0,4,0,5,4,0,0,13,5,8,9,63,13,24,19,14,0,157,0,0,0,0,0,0,0,0,0,3,0,3,0,20,6,3,0,0,0,36,4,0,21,110,40,27,19,15,3,233,0,0,0,25,3,3,0,0,0,37,0,0,0,0,0,4,15,9,8,28,0,35,26,90,55,62,29,8,4,313,0,0,0,0,0,0,0,0,0,0
POA6110,0,0,3,27,14,25,42,15,3,132,0,0,0,0,0,0,3,3,0,7,0,0,0,30,9,8,6,0,0,56,12,147,233,1125,255,158,105,57,12,2096,0,37,51,194,112,30,24,13,3,472,0,4,26,47,9,6,4,0,0,96,0,8,15,76,26,17,10,0,0,153,0,9,0,53,8,19,22,27,4,151,0,0,4,18,6,10,36,20,25,121,0,0,3,9,7,3,6,0,0,27,0,0,5,53,15,4,0,0,0,84,0,0,9,13,20,10,4,0,0,52,5,59,115,345,162,128,91,28,11,948,0,0,0,0,0,4,5,7,0,17,0,17,30,128,27,25,13,10,0,241,3,5,38,216,76,74,66,16,19,509,0,0,8,29,7,4,6,0,0,42,0,0,0,3,14,15,51,48,28,156,6,103,163,478,252,230,125,32,12,1412,0,0,0,0,0,0,0,0,0,0
POA6111,0,0,0,14,12,20,28,30,7,100,0,0,0,0,0,0,4,0,0,7,0,0,0,4,3,0,0,0,0,11,0,23,21,192,45,34,32,22,6,368,0,8,11,29,16,13,5,5,0,80,0,0,0,17,0,0,0,0,0,19,0,0,4,6,8,0,0,0,0,19,0,0,0,33,14,18,18,16,3,111,0,0,0,4,0,15,41,26,11,107,0,0,0,8,3,0,5,0,0,18,0,4,0,8,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,11,14,26,17,30,6,0,105,0,0,0,0,0,7,8,3,0,9,0,0,0,11,0,7,3,0,0,23,0,3,7,65,26,29,18,4,8,165,0,0,0,3,0,0,0,0,0,3,0,0,0,12,36,19,54,44,9,175,4,39,59,181,155,172,95,18,5,726,0,0,0,0,0,0,0,0,0,4
POA6112,0,0,8,50,24,30,50,46,9,225,0,0,0,0,0,0,0,3,0,5,0,12,10,75,16,9,4,0,0,126,30,458,353,3445,473,219,174,44,12,5212,0,24,54,282,84,38,20,5,0,511,0,11,5,41,22,12,4,3,0,106,0,0,9,48,8,8,6,0,0,77,0,52,16,83,18,27,25,24,8,252,0,0,3,22,12,30,49,35,12,168,6,6,5,37,15,6,7,0,0,82,8,21,8,158,30,8,12,0,0,243,0,6,3,13,13,4,7,5,0,50,4,61,118,630,155,120,99,27,0,1225,0,0,3,0,3,0,7,3,0,25,0,12,34,120,28,12,13,5,0,214,0,5,20,166,54,64,35,11,0,368,0,0,8,79,9,4,0,0,0,96,0,7,10,38,39,34,106,87,41,370,22,226,247,845,356,323,160,38,16,2229,0,0,0,4,0,6,0,0,0,14
POA6121,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,12,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,5,14,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,7,0,16,0,6,0,21,12,14,9,0,0,57,0,0,0,0,0,0,0,0,0,0
POA6122,0,0,0,3,15,10,10,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,37,32,492,51,31,24,10,0,686,0,4,4,22,6,0,0,0,0,41,0,0,0,13,5,4,0,0,0,22,0,0,0,0,5,0,0,0,0,5,0,3,6,34,16,9,5,10,0,82,0,0,0,3,0,3,15,6,0,32,0,0,0,0,5,0,0,0,0,8,0,0,3,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,5,27,23,13,12,0,0,85,0,0,0,0,0,0,0,0,0,5,0,4,5,44,9,5,0,0,0,70,0,0,0,8,4,3,4,7,0,27,0,0,0,0,0,0,0,0,0,5,0,0,5,18,18,10,39,19,11,118,9,78,97,329,144,117,54,7,0,842,0,0,0,0,0,0,0,0,0,0
POA6123,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,7,5,30,20,12,4,0,0,78,0,0,0,0,0,0,0,0,0,0
POA6124,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,12,0,0,0,6,12,13,0,0,0,30,0,0,0,0,0,0,0,0,0,0
POA6125,0,0,0,3,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,9,0,27,0,0,3,24,24,27,8,0,0,84,0,0,0,0,0,0,0,0,0,0
POA6126,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,9,6,3,14,7,0,45,0,0,0,0,0,0,0,0,0,5,0,0,8,36,11,23,9,10,0,86,4,41,77,367,72,65,51,30,16,735,0,21,31,112,55,31,25,7,0,290,0,5,6,22,9,4,6,3,0,58,0,0,3,7,17,4,0,0,0,37,0,4,11,21,11,7,5,13,0,65,0,3,3,6,5,11,8,5,4,42,0,5,0,10,13,9,4,0,0,36,0,9,8,104,30,11,4,3,0,177,0,0,0,4,0,0,8,3,0,20,0,28,99,311,139,164,200,84,10,1026,0,0,0,0,0,0,0,0,0,3,0,3,3,33,4,6,0,0,3,55,0,0,10,42,52,36,40,19,11,203,0,0,6,24,6,0,0,0,0,37,0,0,0,0,3,0,12,15,9,40,0,25,32,108,60,66,32,12,0,339,0,0,0,0,0,0,0,0,0,4
POA6148,0,0,0,14,14,9,15,17,5,76,0,0,0,0,0,0,3,0,0,10,0,12,17,44,13,20,21,3,0,134,7,122,151,411,241,99,54,39,11,1142,0,9,38,72,46,21,28,14,4,228,0,9,16,37,15,12,7,0,0,94,0,7,4,14,6,0,5,0,0,43,0,3,5,31,8,13,6,15,0,80,0,0,6,11,3,6,27,24,15,94,0,0,0,11,13,3,4,6,0,39,0,32,19,100,54,14,4,4,0,225,0,0,0,4,0,6,0,0,0,15,0,68,142,275,178,156,145,45,13,1020,0,0,0,0,0,0,8,3,0,10,0,0,4,20,7,0,0,5,0,44,0,0,0,18,12,11,8,8,5,61,0,4,3,21,3,0,0,0,0,32,0,0,0,5,5,10,21,22,11,76,0,44,37,79,61,58,62,19,8,357,0,0,0,0,0,0,0,0,0,4
