POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA5522,16,0,0,0,0,0,0,0,19,18,3,0,0,0,0,0,0,27,11,4,3,0,0,0,0,0,19,4,5,10,6,0,0,0,0,25,3,0,10,4,0,0,0,0,23,3,4,8,3,8,0,0,4,27,5,7,12,8,0,0,0,0,32,10,0,20,11,4,0,0,0,43,9,9,12,18,6,0,3,8,66,13,0,20,21,13,3,0,3,81,11,8,30,20,5,0,0,5,73,8,8,34,27,4,0,0,3,81,12,7,22,15,9,0,0,9,71,0,3,14,10,5,3,0,5,51,0,3,10,17,14,8,0,4,60,106,62,206,168,70,14,9,58,688
POA5523,36,0,0,0,0,0,0,7,43,22,0,0,0,0,0,0,0,23,17,13,6,4,0,0,0,6,45,6,8,13,12,7,0,0,0,42,4,8,20,13,4,0,0,5,51,6,7,15,8,0,0,5,0,45,7,5,6,10,6,5,0,6,49,12,9,18,27,11,0,3,5,79,7,7,28,24,11,0,3,0,73,7,8,25,16,12,3,0,0,78,7,9,18,27,13,0,0,6,79,4,4,22,11,7,0,0,6,62,0,4,16,16,9,0,0,8,55,9,3,10,13,6,5,4,7,41,4,0,4,9,11,3,5,5,36,149,70,209,187,98,17,18,54,796
POA5540,411,7,0,0,0,0,0,40,456,355,50,17,0,0,0,0,28,457,215,70,83,19,11,0,0,39,436,115,80,113,67,13,8,6,35,431,65,44,121,85,40,16,13,23,407,44,44,133,79,35,18,13,17,375,58,55,167,82,44,14,17,37,478,64,53,191,128,43,13,14,28,536,50,44,188,119,49,17,18,24,497,45,62,224,105,41,15,18,26,532,44,52,173,97,45,8,7,28,464,43,26,174,128,37,14,11,48,482,20,31,102,100,43,23,17,42,373,16,8,57,80,35,22,24,16,260,18,22,58,52,50,24,26,22,271,1560,646,1801,1140,475,187,186,454,6453
POA5550,29,0,0,0,0,0,0,6,30,18,0,3,0,0,0,0,0,29,10,3,6,0,0,0,0,0,20,7,10,7,0,0,0,0,0,38,0,3,4,10,5,4,0,0,32,3,0,6,3,6,0,0,0,21,3,4,15,4,0,3,0,0,29,3,3,5,5,3,4,0,0,30,0,4,7,5,9,0,0,6,36,0,5,5,3,5,0,0,0,26,0,6,8,8,0,0,0,6,26,0,0,8,5,0,0,0,3,22,0,0,0,7,4,0,0,0,19,0,0,0,3,0,0,0,0,11,0,0,3,5,0,0,0,0,5,81,54,75,65,28,21,9,30,368
POA5552,9,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,9,0,0,5,5,0,0,0,0,14,0,0,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,13,0,0,4,0,0,0,0,0,9,6,0,0,4,0,0,0,6,11,0,0,5,3,4,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,26,33,18,3,3,8,123
POA5554,139,0,0,0,0,0,0,16,152,101,15,0,0,0,0,0,12,128,83,18,24,9,0,0,0,6,141,39,23,45,19,5,5,0,12,149,29,24,56,30,8,4,0,9,162,8,16,57,45,4,9,7,8,148,19,17,59,29,22,5,0,5,151,26,18,75,52,16,0,3,10,207,28,18,72,45,13,8,4,10,193,14,19,89,56,12,4,0,9,204,20,18,71,52,12,9,6,10,189,9,14,58,42,17,9,0,9,147,7,15,44,34,15,15,3,15,139,5,5,12,26,22,7,4,17,99,0,0,17,34,21,14,11,20,111,526,204,667,471,173,63,44,171,2323
POA5555,11,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,6,5,0,0,0,0,0,14,3,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,7,5,0,0,0,4,17,4,3,3,5,6,0,0,3,20,3,0,6,9,5,0,0,4,21,0,3,14,4,0,0,0,5,29,5,0,11,7,3,0,0,5,28,3,0,12,9,0,0,0,0,22,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,6,0,0,0,7,27,25,61,51,22,0,3,28,206
POA5556,58,0,0,0,0,0,0,5,67,53,9,0,0,0,0,0,4,69,32,17,10,9,3,0,0,8,76,18,20,24,10,0,0,0,6,88,15,11,42,23,4,0,0,15,115,10,17,29,17,3,0,0,8,92,10,11,43,17,13,3,0,6,113,14,17,47,36,13,3,0,10,145,30,19,59,44,8,3,0,12,180,31,26,77,55,16,6,0,17,232,18,15,81,57,19,4,0,15,219,7,20,96,64,18,6,3,19,230,7,12,40,49,12,10,0,18,139,4,0,26,28,14,0,6,15,99,12,4,22,10,17,10,4,9,89,337,196,600,410,143,56,29,175,1942
POA5558,65,0,0,0,0,0,0,9,77,58,8,3,0,0,0,0,3,74,52,25,18,0,0,0,0,10,105,20,24,32,5,9,0,0,5,94,17,18,30,14,5,8,3,7,97,7,7,30,13,14,0,0,4,78,10,18,41,23,9,6,0,10,113,24,18,69,41,14,0,4,8,179,26,19,73,41,18,6,0,16,199,24,15,119,53,16,5,0,17,255,30,35,119,61,27,9,0,20,300,16,21,116,61,21,11,0,29,281,20,14,84,41,26,4,0,14,207,4,11,30,41,15,4,3,16,125,8,0,28,27,16,0,6,30,113,383,234,791,429,188,55,15,196,2296
POA5560,4,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,7,4,0,0,0,0,0,8,0,0,0,0,4,0,0,0,11,0,3,3,3,0,0,0,7,11,6,0,3,7,4,0,0,0,20,3,3,4,0,0,0,0,0,11,5,0,5,3,0,0,0,0,16,0,0,7,0,0,0,0,0,15,0,0,5,0,8,0,0,0,19,0,0,9,4,5,0,0,5,17,0,0,4,0,6,0,0,3,12,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,26,13,39,33,24,4,0,18,164
POA5570,7,0,0,0,0,0,0,5,8,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,5,0,0,0,0,17,4,4,0,6,0,0,0,5,11,0,0,0,0,4,0,0,0,10,4,0,3,7,0,0,0,0,17,6,6,3,5,5,0,3,0,23,3,0,14,3,7,0,0,0,31,3,4,10,5,3,0,0,5,30,6,3,16,8,7,0,0,6,47,3,3,7,3,5,0,0,0,23,0,0,3,4,0,0,0,0,12,0,0,3,0,0,0,0,0,8,40,22,71,43,31,5,5,11,238
POA5571,24,0,0,0,0,0,0,9,28,23,0,0,0,0,0,0,7,33,12,0,8,0,0,0,0,4,26,13,4,6,8,0,0,0,6,44,3,8,6,7,6,0,0,0,37,4,0,14,8,3,0,0,5,34,6,3,15,7,5,6,0,4,41,7,4,15,4,6,0,0,8,43,8,8,22,22,3,0,0,6,73,10,17,40,18,14,0,0,9,106,8,6,56,27,8,3,0,7,121,9,6,52,32,7,8,0,13,126,0,4,18,27,5,4,0,12,71,4,0,15,16,3,7,4,0,53,0,0,7,14,10,5,10,10,56,146,69,270,184,68,32,20,88,885
POA5572,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,6,0,0,4,3,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,5,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15,14,5,0,0,4,63
POA5573,33,0,0,0,0,0,0,9,44,28,3,3,0,0,0,0,7,35,18,11,3,5,0,0,0,8,40,6,7,13,7,3,0,0,4,40,8,9,13,9,3,4,0,8,49,9,0,21,14,7,0,0,6,61,10,6,22,10,7,0,0,4,55,4,7,29,14,3,0,4,0,75,7,6,36,17,4,9,0,9,82,16,6,36,23,5,4,4,6,93,5,5,24,18,7,0,0,6,65,9,3,31,19,3,0,0,6,93,4,6,18,18,8,5,4,8,68,0,3,9,13,7,0,0,4,47,5,0,6,8,10,9,3,14,58,158,75,256,183,73,34,26,99,903
POA5575,28,0,0,0,0,0,0,4,33,30,3,0,0,0,0,0,0,37,25,3,3,0,0,0,0,0,39,10,8,9,8,8,0,0,3,49,9,5,13,16,4,0,0,5,50,0,0,18,11,8,0,0,6,47,9,6,20,17,3,4,3,0,53,11,12,18,10,3,0,0,6,62,20,6,30,26,7,3,3,0,92,11,9,39,25,8,5,0,9,108,5,6,53,30,10,6,0,10,123,8,8,47,28,10,0,3,7,121,4,7,31,21,7,0,3,7,73,4,3,10,8,7,0,0,11,43,0,5,11,18,7,5,3,0,56,171,91,304,223,81,28,21,73,992
POA5576,19,0,0,0,0,0,0,3,20,18,3,6,0,0,0,0,0,23,11,4,7,0,0,0,0,0,23,4,3,9,0,0,0,0,7,21,4,0,11,4,3,0,0,0,19,0,5,4,3,0,0,4,0,21,7,3,6,11,5,0,0,4,41,3,4,12,5,5,0,0,4,28,14,0,10,11,7,0,0,8,47,5,10,12,6,14,3,0,8,65,8,5,13,21,6,0,0,4,52,4,3,28,17,4,0,0,10,64,3,3,9,11,0,0,0,3,37,0,0,4,0,5,0,0,0,13,0,0,4,3,0,0,3,0,17,106,48,130,90,47,12,14,50,489
POA5577,15,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,17,4,0,0,5,0,0,0,0,14,4,3,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,13,0,0,4,4,0,0,0,0,10,5,0,6,0,3,0,0,0,10,4,0,3,7,3,0,0,5,22,3,0,3,3,5,0,0,0,14,0,3,12,10,3,0,5,4,32,0,0,14,3,0,3,0,4,31,0,3,5,0,4,0,0,0,20,0,0,5,0,3,0,0,0,10,0,0,4,0,0,0,0,0,9,0,0,0,4,0,0,0,0,5,50,22,60,42,26,10,5,20,228
POA5580,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,10,3,0,0,4,0,0,0,0,9,0,0,9,3,4,0,0,0,9,0,0,3,3,0,0,0,0,7,0,0,4,4,6,0,0,0,15,0,0,4,0,3,3,0,0,13,0,0,7,7,0,0,0,0,17,0,0,3,10,0,0,0,0,15,0,0,4,7,0,0,0,0,14,0,0,0,9,0,0,0,0,13,0,0,3,4,0,0,0,0,5,0,0,0,5,0,0,0,0,5,21,8,44,39,19,4,0,8,145
POA5581,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,5,6,0,0,0,0,8,5,0,4,0,0,0,0,0,14,6,0,0,0,0,0,0,0,6,3,0,3,4,5,0,0,0,19,0,5,5,6,0,0,0,0,22,5,4,14,8,4,3,0,0,33,7,4,19,11,7,0,0,0,41,7,0,21,7,4,0,0,3,43,3,0,10,10,5,0,0,3,27,0,0,0,10,0,4,0,0,13,0,0,3,4,0,0,0,0,14,39,19,96,49,27,10,3,14,253
POA5582,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,12,0,0,4,0,0,0,6,0,9,3,0,6,3,0,0,0,0,9,0,0,8,5,4,0,0,0,15,0,0,17,10,0,0,0,0,33,7,3,18,3,0,0,0,0,37,4,0,15,4,3,0,0,5,36,0,3,12,4,3,0,0,4,28,0,0,16,10,3,5,0,0,32,0,0,0,7,0,0,0,0,11,0,0,4,0,0,0,0,0,12,38,16,101,50,20,7,3,18,255
POA5583,12,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,3,11,0,0,3,0,0,0,0,0,10,4,0,3,3,0,0,0,0,19,0,0,8,5,0,0,0,0,14,10,5,0,8,0,0,0,0,19,5,6,11,6,0,0,0,0,29,11,0,24,14,0,0,0,9,47,5,3,26,0,6,0,0,3,47,5,9,21,4,4,0,0,9,46,5,3,7,11,0,0,0,3,31,0,0,13,4,3,0,0,4,21,0,0,0,0,4,0,4,0,9,76,28,112,66,23,9,3,33,344
POA5600,148,0,0,0,0,0,0,10,160,120,3,3,0,0,0,0,16,140,88,29,19,7,3,0,0,8,156,66,32,53,14,3,0,0,9,183,26,30,74,41,11,0,0,14,193,29,19,62,36,14,5,0,10,163,33,24,78,46,13,4,0,11,217,26,27,101,38,8,6,0,13,220,24,23,101,45,15,3,0,10,229,17,22,88,54,21,11,7,11,230,22,13,71,35,12,0,4,9,159,9,10,60,35,8,4,0,8,128,6,10,54,37,22,5,0,10,144,5,5,27,27,15,11,6,22,108,6,0,14,20,9,9,10,33,99,621,253,795,428,155,52,24,187,2515
POA5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,6,0,0,0,0,0,10,0,0,5,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,14,4,6,0,0,37
POA5602,19,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,18,16,8,4,0,0,0,0,0,28,7,7,12,7,0,0,0,4,41,0,3,6,10,3,0,0,4,31,3,4,14,7,6,5,0,0,40,0,4,13,15,3,0,0,4,39,4,5,16,9,5,0,0,5,43,8,4,22,13,0,0,0,7,62,3,3,19,6,8,0,0,0,46,0,3,17,24,5,0,0,5,59,3,4,19,16,8,0,0,10,56,0,0,15,14,8,0,0,5,41,0,3,0,5,0,0,0,0,9,0,4,0,7,7,0,6,0,18,80,47,156,133,59,14,7,49,546
POA5603,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,4,4,3,0,0,0,0,0,9,0,0,3,6,0,0,0,0,15,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,5,4,3,0,0,0,11,0,0,4,3,3,0,0,0,10,0,0,4,5,0,0,0,0,13,0,0,10,5,4,0,0,0,24,6,0,3,9,0,0,0,0,17,0,5,9,5,0,3,0,0,23,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,29,12,48,38,17,3,3,14,164
POA5604,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,8,6,0,0,0,0,18,4,0,4,0,6,0,0,0,13,0,0,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,13,4,26,28,11,4,0,3,94
POA5605,34,0,0,0,0,0,0,5,38,17,0,0,0,0,0,0,3,20,22,5,10,0,0,0,0,0,31,13,4,5,7,0,0,0,0,37,8,9,16,10,6,5,0,4,49,6,0,12,12,4,0,0,0,45,3,6,15,16,3,0,0,4,46,4,6,20,10,9,0,0,3,53,3,6,24,19,4,4,0,0,62,11,14,31,13,6,0,0,10,89,10,6,29,24,9,8,0,4,89,5,0,31,22,8,0,0,4,80,11,8,21,27,15,3,3,9,85,3,0,8,8,8,6,5,8,50,0,4,9,17,12,7,5,8,63,147,63,234,176,88,34,23,66,825
POA5606,375,3,0,0,0,0,0,46,420,308,40,20,3,0,0,0,29,412,243,65,61,25,0,3,0,32,437,114,102,132,70,22,11,3,28,480,85,64,149,90,33,3,6,39,464,50,50,138,77,30,11,4,24,368,46,52,152,118,44,11,3,33,450,65,55,165,92,37,13,7,12,446,64,29,190,104,40,17,6,32,488,42,52,190,128,36,17,8,37,503,28,43,171,121,41,11,7,30,453,17,30,159,112,43,9,0,31,412,14,20,82,91,34,18,16,19,294,12,11,55,52,32,15,8,25,215,11,16,43,55,56,30,20,25,256,1487,622,1714,1127,456,159,94,451,6110
POA5607,113,0,0,0,0,0,0,20,134,42,8,9,0,0,0,0,5,58,45,23,19,8,0,0,0,6,94,26,29,42,28,5,0,0,5,141,25,16,72,42,13,3,0,5,171,20,12,61,41,18,0,3,16,168,22,15,65,34,15,5,0,11,175,22,34,73,44,18,0,3,19,206,17,12,65,51,17,4,3,12,182,26,26,71,41,25,10,0,19,217,21,17,49,48,12,7,0,16,168,15,9,45,50,15,0,4,15,144,4,6,21,20,8,8,0,4,70,0,0,4,14,4,0,0,3,29,3,0,5,9,3,0,4,4,23,398,195,591,419,157,42,17,177,1992
POA5608,301,9,0,0,0,0,0,48,361,244,59,18,5,0,0,0,31,366,169,69,90,38,8,3,0,36,414,87,91,100,63,24,10,5,41,412,53,72,99,78,24,9,9,31,390,36,35,78,67,30,20,7,33,316,48,57,139,76,45,16,10,38,425,46,48,139,92,52,12,15,36,443,48,43,147,108,35,20,13,45,452,43,39,152,101,40,18,11,31,436,22,40,117,96,31,11,9,28,341,16,30,121,77,36,20,4,42,349,13,13,74,85,41,20,15,41,303,5,8,40,44,49,24,17,26,220,5,8,9,39,21,15,18,27,153,1151,623,1324,960,448,188,152,541,5380
POA5609,59,0,0,0,0,0,0,3,64,66,11,0,0,0,0,0,3,82,54,14,22,3,0,0,0,7,95,21,26,21,6,3,0,0,4,81,9,12,36,21,7,0,0,6,84,7,10,27,8,9,0,0,0,53,9,8,32,11,7,0,0,0,75,8,9,29,11,4,4,3,0,60,0,7,20,13,0,0,0,0,41,4,8,19,11,0,0,0,0,40,0,3,20,11,3,0,0,0,39,4,0,15,6,3,4,0,0,33,0,0,9,4,4,0,0,0,27,0,0,6,0,4,0,0,5,17,0,0,0,8,4,0,0,0,13,234,105,262,110,44,14,7,29,793
POA5611,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,4,3,5,5,9,49
POA5630,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,3,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,12,4,0,0,0,48
POA5631,24,0,0,0,0,0,0,0,24,19,0,0,0,0,0,0,0,17,16,0,6,0,0,0,0,0,30,7,5,6,10,5,0,0,0,32,6,7,11,9,4,0,0,0,28,0,0,21,14,0,0,0,0,38,0,0,16,7,0,4,0,5,37,0,0,11,10,6,0,4,4,36,0,0,12,6,3,0,4,0,29,0,4,11,5,0,0,0,0,29,0,0,11,11,5,0,0,3,28,0,0,10,9,3,0,0,0,25,4,0,3,13,0,0,0,0,24,0,0,0,4,5,4,0,5,17,0,0,0,5,7,6,3,7,28,87,23,125,97,32,19,12,22,422
POA5632,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,12,0,0,0,0,4,0,0,0,6,0,0,0,3,4,0,0,0,9,0,0,0,0,3,0,0,0,7,0,0,0,3,0,3,0,4,16,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,16,22,12,5,3,5,80
POA5633,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,10,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,8,0,0,0,0,11,0,0,8,0,3,0,0,0,15,0,0,3,3,0,0,0,0,12,4,0,5,3,0,0,0,0,15,0,0,0,5,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,18,3,27,28,9,4,9,13,109
POA5640,14,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,9,12,4,8,0,0,0,0,0,30,4,5,5,3,0,0,0,0,27,4,0,13,6,0,0,0,0,21,0,5,11,9,0,0,0,0,23,0,4,6,3,5,0,0,0,28,4,0,8,12,0,0,0,7,38,0,4,14,14,3,0,0,5,33,5,8,5,6,4,3,0,6,43,0,0,13,10,3,5,4,0,34,4,4,11,0,3,0,0,8,32,3,0,6,14,7,0,0,3,31,0,5,5,3,3,4,0,4,23,0,0,0,7,6,3,3,4,34,67,30,109,99,41,15,10,33,414
