SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
407031164,2631,5558,50,73,5,10,60,84,11,12,0,0,0,0,0,0,0,0,13,17,16,28,56,96,5,5,9,20,89,146,18,45,2801,5851,1939,..,4745,5851
407031165,6263,14904,786,1343,16,26,806,1375,33,57,0,0,0,0,0,0,0,5,33,61,25,35,18,24,0,0,3,9,44,67,32,61,7177,16467,811,..,7994,16467
407031166,1344,3356,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,4,3,29,43,0,4,0,4,35,54,10,16,1396,3431,504,..,1892,3431
407031167,1579,3623,319,523,0,3,322,523,66,109,0,0,0,0,0,0,0,0,66,109,9,20,4,14,0,0,0,0,20,29,7,12,1986,4300,228,..,2214,4300
407031168,1702,4307,102,246,0,18,104,264,8,9,0,0,0,0,0,0,0,0,10,17,7,53,15,15,0,0,0,0,23,78,8,16,1846,4679,222,..,2071,4679
407031169,2110,4660,49,84,0,0,53,86,5,4,0,0,0,0,0,0,0,0,5,6,3,9,5,9,4,0,3,17,13,39,12,12,2194,4809,671,..,2862,4809
407031170,2404,5447,158,220,0,4,160,224,9,5,0,0,0,0,0,0,0,0,9,5,8,19,25,31,4,5,3,10,37,67,21,40,2631,5783,1406,..,4031,5783
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
499999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
501011001,2237,5297,53,81,16,19,70,98,15,28,0,0,0,0,0,0,0,0,13,30,34,53,22,31,8,3,3,7,58,95,18,29,2399,5555,1124,..,3526,5555
501011003,3674,9378,182,410,78,176,257,588,23,38,0,0,0,3,0,0,5,13,26,58,15,35,60,86,9,8,0,0,81,130,12,25,4055,10178,2894,..,6949,10178
501011004,3201,8198,129,204,86,149,207,355,18,37,0,0,0,0,0,0,4,7,27,44,12,18,17,57,0,0,0,0,30,75,22,55,3487,8723,1111,..,4599,8723
501011293,3236,7828,221,339,36,69,256,404,11,14,0,0,0,0,0,0,8,23,23,41,14,20,70,99,0,5,6,24,94,141,3,15,3616,8423,778,..,4394,8423
501011294,6297,15713,767,1153,93,170,859,1320,0,0,0,0,17,26,0,0,14,27,31,50,52,90,28,36,5,13,8,19,95,163,17,30,7292,17277,1422,..,8716,17277
501021005,6275,17183,245,384,6,9,246,391,43,74,0,0,0,0,0,0,0,0,43,74,61,84,24,43,12,7,0,0,97,133,10,12,6668,17788,576,..,7251,17788
501021007,1902,4724,79,132,3,8,82,138,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,6,11,20,0,3,1990,4891,320,..,2310,4891
501021008,2217,5026,447,721,6,8,456,724,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2677,5757,255,..,2927,5757
501021009,3165,7451,108,164,0,0,108,164,104,149,0,0,0,0,0,0,0,8,104,155,15,24,0,3,3,0,0,11,17,42,16,20,3404,7830,462,..,3864,7830
501021010,1125,2862,4,18,0,6,6,28,0,0,0,0,0,0,0,0,0,0,0,0,35,45,23,29,5,4,0,0,58,74,0,4,1192,2973,139,..,1332,2973
501021011,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,..,5,11
501021012,4057,10561,329,549,5,18,334,570,11,16,0,0,0,0,0,0,0,3,15,20,3,10,27,34,0,0,0,0,33,50,3,6,4448,11214,417,..,4865,11214
501021014,3226,8082,109,183,9,29,113,212,0,8,0,0,0,0,0,0,0,4,4,10,40,64,4,13,3,9,9,17,59,101,5,12,3409,8421,655,..,4064,8421
501021015,2435,5953,389,616,10,24,409,639,43,80,0,0,0,0,0,0,0,0,43,80,0,0,0,0,0,0,0,0,0,0,6,15,2887,6687,333,..,3225,6687
501021016,1459,3521,92,146,0,0,96,146,0,0,0,0,0,0,0,0,0,3,0,3,22,30,0,0,0,4,3,6,25,33,5,16,1584,3717,525,..,2108,3717
501021251,3105,8958,98,147,10,8,107,151,66,76,0,0,0,0,0,0,0,3,65,79,0,0,0,0,0,0,0,0,0,0,3,3,3277,9195,227,..,3503,9195
501021252,976,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,12,984,2769,65,..,1052,2769
501021253,3530,8343,953,1456,395,735,1341,2190,272,407,61,87,15,27,32,53,0,3,377,573,56,77,36,54,0,0,10,17,102,151,15,21,5365,11274,784,..,6152,11274
501021254,1689,4099,312,459,0,0,312,459,18,28,45,77,0,0,0,0,0,0,64,110,10,18,0,0,0,0,0,5,11,14,4,10,2082,4682,236,..,2320,4682
501031017,2620,6001,59,83,0,7,66,85,7,7,0,0,0,0,0,0,0,0,7,7,12,24,0,4,0,0,0,3,19,31,10,21,2718,6152,618,..,3338,6152
501031018,2221,5317,38,69,3,4,44,72,9,7,0,0,0,0,0,0,0,4,3,13,7,16,6,6,10,16,4,4,23,47,12,25,2305,5467,340,..,2646,5467
501031019,1920,4603,187,233,4,0,193,235,18,24,0,0,0,0,0,0,0,0,18,24,0,3,0,0,0,5,0,0,4,10,14,20,2146,4893,331,..,2474,4893
501031020,1895,4176,20,30,4,5,22,34,18,15,0,0,0,0,0,0,9,7,23,25,7,26,7,8,4,9,0,10,24,48,10,17,1972,4296,1082,..,3054,4296
502011021,2885,7362,74,97,32,50,106,146,4,4,0,0,0,0,35,73,6,7,42,81,33,43,41,57,0,0,0,0,71,103,0,4,3104,7695,900,..,4003,7695
502011022,3600,8314,107,190,80,156,192,349,0,4,8,14,0,0,0,0,3,6,13,27,26,35,36,44,0,0,0,0,63,82,0,0,3867,8772,1467,..,5330,8772
502011023,3144,7667,821,1221,68,110,887,1334,11,19,0,0,0,0,0,0,15,20,26,36,0,0,0,0,0,0,0,0,0,0,4,6,4053,9038,418,..,4472,9038
502011024,6762,16379,703,1023,220,392,925,1407,12,22,46,93,57,101,27,34,0,3,142,253,0,0,0,0,6,12,0,0,6,12,0,0,7834,18060,1495,..,9331,18060
502011025,2430,5195,1064,1655,487,795,1549,2446,200,302,134,250,145,262,94,180,10,13,586,1011,18,31,61,78,0,0,7,7,86,112,20,31,4664,8802,1425,..,6089,8802
502011026,2379,5583,41,63,15,30,57,98,5,6,0,0,0,0,0,0,3,10,10,20,76,105,11,17,0,0,3,7,94,127,6,3,2539,5823,586,..,3122,5823
502011027,6890,18972,392,577,29,57,420,634,0,0,0,0,0,0,0,0,9,10,9,10,0,0,0,0,0,0,0,0,0,0,4,7,7318,19622,764,..,8075,19622
502011028,3984,9039,337,545,151,249,487,798,192,260,0,0,0,0,0,0,0,3,197,269,0,0,0,0,0,4,0,0,0,4,0,4,4673,10111,808,..,5479,10111
502011029,3374,8721,208,310,0,0,212,312,4,0,0,0,0,0,0,0,0,4,4,5,81,111,9,14,7,30,0,0,94,155,13,19,3691,9219,448,..,4142,9219
503011030,2022,6010,32,60,92,149,123,203,164,245,0,0,0,0,0,0,0,0,164,245,0,0,0,0,0,0,0,0,0,0,0,0,2309,6463,193,..,2500,6463
503011031,1483,3950,600,1334,386,814,991,2148,226,369,247,320,600,1000,248,392,0,0,1316,2078,0,0,0,0,0,0,0,0,0,0,3,9,3798,8184,608,..,4404,8184
503011032,1998,5491,132,278,224,483,361,760,157,255,292,444,86,143,0,0,3,9,537,857,0,0,0,0,0,0,0,0,0,0,0,0,2892,7107,468,..,3360,7107
503011033,2558,7757,35,82,39,93,77,176,5,7,126,229,85,146,0,0,6,7,214,382,0,0,0,0,0,0,0,0,0,0,0,4,2846,8322,185,..,3030,8322
503011034,2567,7362,300,520,271,516,565,1031,109,157,388,505,375,560,43,73,0,0,907,1297,0,0,0,0,0,0,0,5,0,5,4,6,4045,9700,481,..,4531,9700
503011035,4230,12331,374,767,530,1176,901,1942,487,963,332,568,193,372,109,193,10,19,1135,2107,0,0,0,0,0,0,0,0,0,0,0,16,6274,16404,708,..,6982,16404
503011036,2613,7685,194,339,250,520,437,858,84,101,37,46,118,214,0,0,0,0,236,360,0,0,0,0,0,0,6,5,6,5,4,5,3294,8916,248,..,3546,8916
503021037,0,0,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,16,31,0,0,0,0,0,0,0,0,0,0,0,0,16,31,12,..,24,31
503021038,2938,8000,477,939,602,1227,1083,2163,120,195,219,334,167,258,0,0,0,0,507,792,0,0,0,0,0,0,32,61,32,61,3,3,4568,11019,433,..,5001,11019
503021039,3875,10286,551,996,764,1492,1316,2488,712,1052,670,947,392,519,94,141,5,13,1873,2671,0,4,0,0,0,0,8,23,9,26,0,6,7079,15482,747,..,7822,15482
503021040,2566,6560,283,493,437,927,720,1420,242,375,192,297,180,243,0,0,4,5,618,925,0,0,0,0,0,0,7,22,7,22,3,12,3914,8934,422,..,4330,8934
503021042,3500,9238,296,585,1057,2056,1355,2646,714,1140,911,1344,1079,1688,34,57,5,3,2742,4240,0,0,0,0,0,0,12,12,12,12,17,25,7614,16160,958,..,8578,16160
503021043,3344,9345,605,1139,963,2075,1565,3217,820,1565,1246,2275,478,676,314,545,4,4,2860,5058,0,0,0,0,0,0,0,3,3,3,6,14,7780,17637,813,..,8593,17637
503021295,256,633,11,22,326,735,336,755,99,147,559,939,1602,2809,2743,4960,0,0,4999,8853,0,0,0,0,0,0,0,0,0,0,14,14,5607,10255,1478,..,7081,10255
503021296,1021,2330,564,1190,751,1481,1320,2667,524,815,1088,1792,1358,2225,31,50,4,10,3003,4892,0,0,0,0,0,0,9,18,9,18,13,23,5362,9935,858,..,6218,9935
503021297,27,70,16,21,68,138,82,164,112,203,776,1286,1900,3197,2458,4151,0,0,5244,8832,0,0,0,0,0,0,0,0,0,0,13,13,5363,9082,1842,..,7204,9082
504011044,4987,12435,906,1605,153,311,1061,1916,191,280,32,48,53,77,0,0,12,14,283,423,0,0,0,0,0,0,5,9,5,9,7,18,6350,14805,545,..,6895,14805
504011045,8028,19964,1187,2131,179,399,1366,2527,133,202,86,156,15,17,0,0,6,17,240,389,0,0,0,0,0,0,4,7,4,7,8,13,9642,22891,899,..,10540,22891
504011046,1967,4800,515,942,1597,2918,2110,3864,1144,1790,470,709,377,538,269,437,0,0,2268,3470,0,0,0,0,0,0,3,8,3,8,6,15,6351,12147,1268,..,7616,12147
504011047,7315,18601,1189,2514,189,396,1384,2912,42,72,0,0,0,0,0,0,3,10,46,78,0,0,0,0,0,0,0,0,0,0,12,26,8761,21624,693,..,9457,21624
504011048,2460,6791,447,793,57,103,502,892,18,23,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,2981,7712,168,..,3153,7712
504021049,993,2516,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,998,2527,106,..,1104,2527
504021050,2503,6651,24,45,0,0,24,45,0,0,0,0,0,0,0,0,4,11,4,11,0,0,0,0,0,0,6,12,4,12,4,10,2540,6721,176,..,2717,6721
504021051,2028,5234,107,162,4,4,106,161,0,7,0,0,0,0,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,0,0,4,2147,5411,180,..,2325,5411
504021052,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,..,6,10
504021053,4563,12195,84,109,0,0,84,109,4,3,0,0,0,0,0,0,9,11,12,16,15,23,0,0,0,3,0,0,13,27,5,15,4675,12360,268,..,4943,12360
504021054,4423,11054,485,731,35,66,516,794,3,0,0,0,0,0,0,0,8,13,9,22,0,0,0,0,0,0,0,0,0,0,4,4,4957,11872,418,..,5374,11872
504031055,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,5,5
504031056,5838,17092,272,435,68,124,336,558,0,0,0,0,0,0,0,0,10,25,10,25,0,0,0,0,0,0,0,0,0,0,3,4,6183,17676,290,..,6481,17676
504031057,6483,19297,325,627,29,55,360,677,37,50,25,35,0,0,0,0,12,26,79,114,7,12,24,26,0,0,0,0,28,39,9,24,6948,20146,366,..,7319,20146
504031058,1838,4943,3,17,0,0,3,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,3,9,6,5,1852,4975,198,..,2050,4975
504031060,900,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,10,0,0,0,0,3,8,0,0,5,10,3,14,916,2544,134,..,1048,2544
504031061,1893,4816,64,135,35,64,99,197,9,21,0,0,0,0,0,0,0,0,8,24,14,19,14,14,0,5,0,0,26,34,17,29,2036,5101,178,..,2215,5101
504031062,3868,11011,310,538,75,157,385,693,36,61,0,0,0,0,0,0,7,4,44,70,18,30,73,105,0,4,0,3,90,144,5,9,4388,11930,260,..,4648,11930
504031063,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,..,4,6
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
504031065,1836,4760,196,370,17,29,215,397,19,26,0,0,0,0,0,0,10,23,33,49,19,24,36,47,0,0,0,3,63,76,0,13,2141,5299,215,..,2355,5299
504031066,2407,5496,1369,2444,393,656,1756,3099,175,278,223,328,100,165,53,73,0,0,547,849,0,0,0,0,0,0,20,38,26,41,13,32,4750,9521,702,..,5452,9521
504031067,2444,6597,7,6,0,0,7,6,47,55,0,0,0,0,0,0,4,4,47,56,0,0,0,0,0,0,0,0,0,0,0,9,2496,6670,135,..,2639,6670
504031068,3805,11191,165,403,65,138,230,542,4,5,0,0,0,0,0,0,10,16,12,22,0,0,0,0,0,0,0,0,0,0,8,14,4057,11772,303,..,4363,11772
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
504031298,4884,14108,310,728,37,95,348,822,25,39,0,0,0,0,0,0,0,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0,5260,14971,273,..,5534,14971
504031299,3535,10463,61,146,12,21,78,169,0,0,11,12,0,0,0,0,0,7,17,19,0,0,0,0,0,0,0,0,0,0,3,3,3623,10652,170,..,3797,10652
504031300,5517,16397,445,744,120,223,564,968,12,32,94,174,0,0,0,0,4,3,112,207,0,0,0,0,0,0,0,0,0,0,0,3,6199,17578,382,..,6585,17578
505011070,3786,9337,348,624,4,10,353,635,20,36,0,0,0,0,0,0,8,24,33,60,0,0,0,0,0,0,0,0,0,0,0,3,4169,10030,238,..,4408,10030
505011071,4378,12478,218,370,5,9,222,378,61,95,99,164,0,0,0,0,4,8,163,266,0,0,0,0,0,0,0,0,5,5,0,4,4778,13131,219,..,4988,13131
505011072,5087,14547,309,512,45,90,349,600,71,110,14,25,0,0,0,0,10,11,99,153,0,0,0,0,0,0,0,0,0,0,6,16,5543,15314,283,..,5827,15314
505011073,4734,12258,360,686,41,70,404,752,21,29,0,0,0,0,0,0,5,6,26,36,0,0,0,0,0,0,0,0,0,0,0,5,5168,13053,269,..,5437,13053
505011074,3571,9269,247,460,141,248,386,701,0,6,0,0,0,0,0,0,3,10,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3966,9987,253,..,4214,9987
505011075,3523,9986,217,354,115,223,323,580,61,86,11,20,3,0,0,0,3,3,82,122,0,0,6,7,0,0,0,0,6,7,4,3,3941,10698,241,..,4182,10698
505011076,3041,9211,19,43,18,47,31,91,21,41,0,0,0,0,0,0,0,0,24,40,4,5,0,0,0,0,0,0,4,5,0,0,3102,9349,117,..,3222,9349
505011077,3687,9577,278,452,472,1047,750,1502,44,77,335,539,469,780,0,0,9,20,855,1416,0,0,0,0,0,0,16,42,16,42,11,12,5312,12555,470,..,5781,12555
505011078,4051,11181,580,967,85,121,660,1089,0,0,0,0,0,0,0,0,3,8,3,8,83,112,4,9,0,0,0,0,85,127,4,4,4808,12409,208,..,5016,12409
505011079,3736,10294,249,466,90,146,334,615,0,0,0,0,0,0,0,0,12,20,12,20,0,0,0,0,0,0,0,0,0,0,0,3,4088,10929,245,..,4333,10929
505011080,2589,7464,91,150,18,49,107,201,0,7,0,0,0,0,0,0,3,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,2703,7674,138,..,2839,7674
505011081,2967,7765,239,425,0,0,239,425,0,0,0,0,0,0,0,0,8,19,8,19,0,0,0,0,0,0,0,0,0,0,0,5,3215,8219,207,..,3418,8219
505011082,2913,8384,249,472,257,561,500,1034,165,191,0,0,0,0,0,0,3,9,170,198,0,0,0,0,0,0,0,0,0,0,0,0,3584,9627,282,..,3863,9627
505011083,3134,8848,240,387,0,5,245,392,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,4,0,4,0,0,0,3386,9259,154,..,3537,9259
505021084,4235,10763,2095,3903,218,469,2318,4370,19,28,0,0,0,0,0,0,11,17,26,42,0,0,0,0,0,0,0,0,0,0,3,3,6580,15182,476,..,7060,15182
505021085,5520,15390,1651,3455,140,318,1788,3771,170,278,0,0,0,0,0,0,7,19,180,302,0,0,0,0,0,0,0,0,0,0,9,13,7496,19467,709,..,8208,19467
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
505021088,4016,9940,2334,4382,1110,2400,3442,6779,256,352,11,10,8,8,0,0,0,0,272,369,0,0,0,0,0,0,0,0,0,0,0,4,7740,17095,770,..,8511,17095
505021089,6617,18906,614,1155,183,427,801,1578,56,74,0,0,152,209,0,0,4,10,213,292,40,69,7,10,6,3,0,0,52,90,3,3,7684,20873,407,..,8090,20873
505021090,4284,10023,3338,7226,476,1014,3813,8236,57,100,0,0,0,0,0,0,0,0,57,100,0,0,0,0,0,0,0,0,0,0,13,24,8165,18383,704,..,8874,18383
505021091,3,6,0,0,0,0,0,0,0,0,0,0,111,174,0,0,0,0,111,174,0,0,0,0,0,0,0,0,0,0,0,0,112,171,30,..,146,171
505021092,2752,6840,2193,3932,1434,2973,3627,6905,529,776,224,329,314,566,159,291,0,4,1227,1960,0,0,0,0,0,0,0,0,0,0,8,19,7622,15728,1122,..,8747,15728
505021093,3512,9685,1508,2836,166,377,1668,3215,393,667,157,267,0,0,0,0,3,5,552,936,0,0,0,0,0,0,0,0,0,0,4,12,5741,13846,406,..,6148,13846
505021094,2177,5917,473,886,262,498,737,1380,22,36,108,143,16,28,0,0,0,6,149,212,0,0,0,0,0,0,0,0,0,0,7,5,3061,7516,302,..,3369,7516
505021095,2055,4836,2724,4870,546,1021,3267,5890,595,977,121,184,8,6,0,0,0,0,722,1163,0,0,0,0,0,0,0,0,0,0,7,5,6041,11900,591,..,6634,11900
505021096,3735,10791,706,1578,289,714,995,2294,456,717,95,164,77,141,0,0,4,13,635,1038,0,3,0,0,0,0,0,0,0,7,0,0,5370,14132,392,..,5761,14132
505021097,3331,8789,1729,3131,692,1634,2422,4760,1239,1991,54,96,110,163,0,0,3,3,1406,2246,0,0,0,0,0,0,0,0,3,5,5,10,7163,15806,651,..,7814,15806
505021301,3585,10363,450,808,121,150,569,957,115,144,0,0,17,20,0,0,0,0,124,161,0,0,0,0,0,0,0,4,0,4,4,6,4278,11494,240,..,4520,11494
505021302,3408,8345,1718,3226,145,324,1858,3550,279,396,0,0,0,0,0,0,0,0,281,399,0,0,0,0,0,0,0,3,0,3,0,5,5551,12297,466,..,6017,12297
505031098,3533,10414,381,730,28,64,413,798,0,0,0,0,0,0,0,0,6,13,6,13,0,0,0,0,0,0,0,0,0,0,3,8,3949,11231,213,..,4170,11231
505031099,7558,20760,622,950,74,107,694,1061,38,70,3,9,0,0,0,0,8,25,55,102,0,0,0,0,0,0,0,0,0,0,4,0,8312,21922,598,..,8906,21922
505031100,5861,17419,171,354,23,43,197,399,0,0,0,0,0,0,0,0,9,20,9,20,0,0,0,0,0,0,0,10,0,10,3,7,6070,17853,280,..,6348,17853
505031101,4500,12049,376,691,118,202,494,890,8,10,36,74,0,0,0,0,0,0,44,78,0,0,0,0,0,0,0,7,0,7,0,4,5039,13035,360,..,5397,13035
505031102,2510,6938,555,1063,178,369,733,1433,10,12,0,0,0,0,0,0,3,9,16,24,0,0,0,0,0,0,0,0,0,0,3,9,3269,8406,235,..,3499,8406
505031104,3205,9215,305,571,11,24,319,594,8,15,0,0,0,0,0,0,4,18,14,26,0,0,0,0,0,0,0,0,0,0,0,0,3543,9840,192,..,3733,9840
505031105,6552,18602,304,557,67,120,370,681,6,10,64,100,3,7,0,0,8,25,85,141,0,0,0,0,0,0,0,0,0,0,3,10,7016,19429,509,..,7530,19429
505031106,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
505031107,4369,12613,154,283,3,3,159,281,0,0,37,51,0,0,0,0,9,17,44,64,0,0,0,0,0,4,0,0,0,4,0,0,4571,12968,217,..,4794,12968
505031255,4666,12799,54,106,37,71,90,179,4,9,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,3,13,4764,12991,344,..,5107,12991
505031256,214,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,7,4,0,3,222,655,33,..,253,655
505031257,1340,3406,4,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,7,0,3,1350,3419,204,..,1550,3419
505031258,3629,9856,77,130,17,27,97,154,0,0,0,0,0,0,0,0,0,11,7,8,0,0,0,0,0,0,0,0,0,0,4,3,3737,10024,428,..,4164,10024
505031303,4041,11500,492,916,29,62,521,975,0,0,0,0,0,0,0,0,6,24,6,24,0,0,0,0,0,0,0,0,4,4,0,0,4572,12501,209,..,4779,12501
505031304,4532,14639,106,264,10,7,110,271,0,0,0,0,0,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,3,3,4647,14926,144,..,4788,14926
505031305,4121,12774,268,572,92,212,360,786,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,33,51,0,0,40,66,8,3,4527,13626,191,..,4714,13626
505031306,4807,12770,492,777,3,11,495,790,0,4,0,0,0,0,0,0,10,12,10,15,100,120,17,17,0,0,11,23,124,164,0,3,5435,13744,390,..,5826,13744
506011110,6840,18058,1677,3006,21,34,1704,3037,58,81,29,40,0,0,0,0,8,18,96,144,0,0,0,0,0,0,7,16,7,16,7,20,8651,21278,810,..,9464,21278
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
506011112,2004,5205,66,124,5,3,71,128,0,0,0,0,0,0,0,0,7,13,7,13,24,28,0,3,0,0,0,0,24,30,6,9,2110,5383,193,..,2305,5383
506011114,3346,8275,623,1186,11,22,639,1209,54,84,24,44,0,0,0,0,7,6,84,129,27,33,0,3,0,0,0,0,30,39,9,8,4102,9651,370,..,4472,9651
506011115,2733,7403,46,89,0,0,46,89,22,42,0,0,0,0,0,0,7,13,25,53,28,40,132,173,0,0,0,0,162,213,4,10,2972,7772,219,..,3190,7772
506011116,2539,6823,39,48,0,0,39,48,0,0,0,0,0,0,0,0,4,7,4,7,0,0,0,0,0,0,0,4,0,6,0,7,2585,6888,142,..,2733,6888
506011117,3391,10272,197,363,0,0,197,363,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3591,10641,221,..,3810,10641
506011307,3535,11140,52,135,0,6,51,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3588,11296,140,..,3730,11296
506011308,4876,15382,56,124,7,17,64,144,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,13,4,12,3,10,4946,15561,228,..,5175,15561
506021118,4434,10858,605,1061,461,897,1064,1962,180,299,19,35,83,134,67,122,7,14,362,597,4,5,3,3,0,0,4,5,8,14,8,17,5881,13453,713,..,6591,13453
506021119,4641,11312,1366,2668,156,340,1525,3003,479,971,299,500,46,67,0,0,0,0,825,1532,0,0,0,0,0,0,0,6,0,6,11,20,7003,15875,598,..,7603,15875
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
506021123,2976,7224,771,1594,1130,2337,1903,3929,178,288,324,522,922,1474,612,1114,0,0,2030,3400,0,0,0,0,0,0,7,8,7,8,4,9,6920,14568,970,..,7893,14568
506021309,2513,6439,323,713,347,653,669,1368,112,171,58,84,31,55,0,0,3,7,197,322,6,7,0,0,0,0,3,10,11,17,12,18,3402,8156,431,..,3830,8156
506021310,2052,5199,500,1099,181,423,681,1521,63,98,22,39,40,76,0,0,6,10,127,231,0,0,0,0,0,0,0,0,0,0,3,5,2861,6949,297,..,3158,6949
506021311,2075,5076,589,1056,444,983,1034,2046,249,413,489,784,324,490,696,1186,4,4,1760,2880,0,0,0,0,0,0,0,0,0,0,10,18,4873,10020,886,..,5761,10020
506031124,4959,12653,1766,3922,399,977,2167,4900,342,466,92,145,107,133,0,0,4,16,552,757,0,0,0,0,0,0,0,11,0,11,14,28,7694,18347,866,..,8561,18347
506031125,3166,9661,27,83,10,32,43,113,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,9783,131,..,3342,9783
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,..,5,4
