SA2_CODE_2021,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
701021029,148,298,8,45,29,126,13,41,116,468,157,677,10,45,14,45,40,132,67,224,228,905,0,3,4,12,5,13,19,48,24,75,5,21,4,14,32,93,49,120,76,199,11,27,465,1432
701021030,202,395,7,46,25,130,14,52,187,720,230,955,6,28,22,82,45,142,79,249,307,1205,5,13,9,42,7,33,45,141,68,230,4,11,17,30,44,100,65,140,138,371,12,20,648,1996
701031031,400,803,9,55,46,186,13,56,202,791,266,1090,23,87,33,103,97,303,147,491,416,1579,0,0,7,16,6,13,43,125,51,156,0,0,7,9,41,93,50,100,97,263,11,21,931,2657
701031032,854,1679,30,140,105,483,53,237,590,2314,774,3177,32,144,54,173,222,712,313,1033,1089,4209,8,23,20,71,6,34,107,308,146,430,13,31,14,29,103,239,134,304,277,739,15,28,2235,6656
701031033,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,5,0,5,3,0,0,0,7,14
701031034,348,695,6,39,39,165,17,65,190,698,244,971,23,95,18,63,75,239,122,389,364,1359,0,6,10,20,9,29,52,140,65,188,3,15,12,29,43,92,57,134,123,322,13,28,852,2407
701031035,422,826,7,41,27,132,19,101,278,1072,338,1350,8,44,19,54,87,275,114,367,451,1719,8,26,8,13,10,26,53,148,68,212,7,19,4,16,46,103,64,139,132,351,14,27,1017,2925
701041036,234,460,5,31,29,133,9,32,243,914,284,1104,11,45,26,74,47,148,79,268,367,1370,0,10,11,37,9,31,109,265,132,340,4,13,13,26,47,110,65,153,198,488,8,21,806,2337
701041037,248,492,8,33,22,105,11,48,173,651,217,843,7,28,18,66,57,164,77,262,299,1103,3,16,13,38,10,27,95,249,118,332,0,10,7,13,32,69,43,97,161,426,5,14,716,2041
701041038,447,867,12,51,47,216,22,108,428,1637,511,2020,15,63,33,105,69,218,117,392,626,2407,0,7,8,41,8,31,74,206,98,284,5,15,14,29,38,77,50,115,147,403,11,28,1237,3705
701041039,220,427,6,24,26,104,12,76,151,592,199,794,7,19,15,50,46,157,69,226,263,1015,4,10,14,61,12,36,125,360,152,473,5,21,12,25,66,152,84,199,239,670,11,30,744,2143
701041040,174,336,4,27,30,126,8,44,160,614,196,809,17,69,17,60,38,129,74,258,274,1064,8,26,18,64,16,53,98,300,138,446,7,22,12,17,62,134,75,172,212,621,11,30,676,2050
701041041,366,696,12,85,55,237,14,65,389,1480,474,1871,19,84,35,122,56,178,115,382,585,2254,0,8,14,56,9,20,91,248,111,321,4,15,20,38,62,134,86,183,197,506,13,36,1163,3490
701041042,484,915,14,75,89,431,32,143,701,2616,836,3266,23,103,48,154,51,149,123,408,956,3671,3,23,15,59,7,27,143,367,176,474,4,16,14,31,48,96,67,149,237,623,21,43,1703,5260
701041043,485,931,22,123,97,439,30,144,570,2208,716,2915,29,101,39,121,88,281,153,501,869,3420,4,24,25,72,12,41,142,371,179,504,0,8,19,40,75,162,101,220,277,723,19,29,1637,5108
701041044,245,477,7,21,32,147,15,66,206,773,259,1006,18,63,15,46,66,209,95,313,356,1324,9,44,12,61,9,51,96,247,129,398,0,9,12,22,54,112,64,140,191,542,12,27,808,2375
702011045,383,765,4,26,24,108,15,90,263,1016,308,1239,11,38,26,72,61,197,92,298,408,1537,6,21,19,68,15,54,94,250,130,390,3,5,16,34,55,126,73,168,206,564,26,67,1021,2929
702011046,441,866,8,53,28,135,21,88,367,1443,423,1720,10,51,46,132,63,196,123,382,540,2105,6,28,19,69,20,100,123,345,167,540,4,27,14,35,73,176,101,232,269,772,30,65,1280,3808
702011047,394,799,14,104,51,226,17,89,304,1171,390,1589,12,45,21,59,57,172,88,277,473,1866,4,21,17,51,13,46,122,336,152,457,3,17,21,41,59,146,90,209,236,665,25,66,1133,3390
702011048,408,798,11,62,66,323,26,111,369,1460,474,1960,11,47,30,98,59,190,102,331,577,2295,3,21,13,35,24,88,114,320,155,472,4,15,14,41,68,145,80,202,241,671,20,35,1244,3804
702011049,381,762,4,33,36,150,10,74,299,1121,352,1377,4,29,29,87,43,147,83,260,440,1637,0,4,6,21,0,10,47,121,53,163,3,12,3,10,39,85,47,107,104,270,16,32,939,2701
702011050,165,342,4,15,5,29,23,107,87,340,111,484,5,4,0,3,13,51,14,60,133,545,0,0,0,4,9,41,25,85,33,123,0,0,0,0,18,49,18,49,55,175,14,29,358,1094
702011051,251,489,6,15,17,100,17,81,135,504,175,700,3,12,15,45,47,154,69,212,240,913,0,0,8,16,9,18,47,133,57,170,0,8,0,4,43,97,49,108,101,280,4,21,601,1701
702011052,154,329,12,80,16,81,50,283,193,861,274,1303,5,22,3,7,47,179,54,208,325,1511,7,59,4,22,31,191,114,372,168,645,0,0,0,0,68,207,73,209,239,855,35,79,759,2779
702011053,143,322,10,49,8,49,51,322,174,797,242,1213,5,24,3,9,21,88,32,125,272,1338,4,32,8,18,28,160,82,260,118,471,3,8,0,0,54,149,56,160,174,635,20,52,608,2344
702011054,100,239,11,49,13,68,27,165,97,437,142,723,0,0,4,8,21,79,26,81,169,805,6,13,9,53,13,64,63,214,89,350,0,7,3,8,27,72,30,84,122,433,20,67,419,1538
702021055,121,241,6,39,17,90,23,129,155,672,201,931,6,20,0,3,16,65,17,88,225,1020,4,31,9,26,12,66,73,231,93,346,0,0,0,4,34,88,36,95,128,437,8,24,480,1727
702021056,209,420,5,42,16,96,25,157,142,584,194,878,0,9,10,36,41,145,58,191,251,1063,0,3,13,44,18,95,100,314,129,459,3,6,5,8,50,110,53,127,185,584,22,66,662,2133
702031057,521,1021,3,17,26,120,15,62,160,643,203,840,9,24,9,41,40,126,56,187,258,1027,0,11,4,11,14,56,89,250,111,324,3,8,4,12,53,117,58,135,165,464,21,43,966,2557
702031058,84,173,5,49,0,19,32,221,122,552,169,844,0,5,11,21,21,81,26,103,192,952,0,13,0,4,12,46,38,124,53,189,0,0,0,4,29,92,34,97,85,287,11,26,370,1442
702031059,82,192,11,113,12,77,53,362,115,492,198,1045,0,23,0,3,28,138,38,161,230,1209,0,6,5,12,21,122,58,196,90,342,0,10,0,3,45,116,41,126,130,467,12,28,456,1897
702031060,155,343,8,50,21,119,28,143,130,513,180,827,3,16,3,16,32,117,38,154,217,977,3,18,6,30,11,50,66,204,85,295,4,10,3,16,61,168,66,188,155,487,37,106,570,1917
702031061,259,600,24,187,36,213,103,646,363,1538,530,2582,3,30,4,27,81,322,92,383,623,2964,4,20,8,30,36,181,143,414,194,651,0,14,11,18,96,284,102,313,295,958,38,101,1216,4625
702041062,162,336,0,16,13,59,40,230,200,766,254,1070,4,10,10,19,39,155,47,185,304,1254,0,9,0,7,17,74,39,119,52,201,0,12,3,11,53,148,56,163,113,367,21,54,595,2015
702041063,242,551,45,308,46,265,107,772,357,1460,547,2795,18,75,11,32,116,517,140,626,689,3422,16,107,24,130,93,682,206,691,353,1608,11,38,14,29,149,461,176,529,527,2136,60,188,1509,6296
702041064,188,358,5,15,45,197,7,30,274,1070,325,1315,10,29,16,57,36,125,63,207,394,1521,0,0,3,16,8,14,30,70,41,107,0,4,6,13,10,14,16,29,59,137,3,5,631,2022
702051065,142,316,5,61,9,45,24,168,142,574,183,840,4,9,3,3,18,102,25,121,211,964,0,13,9,21,19,96,66,213,93,336,0,0,5,6,28,72,28,81,121,420,16,36,480,1734
702051066,224,499,16,110,25,145,69,424,212,903,322,1583,10,60,6,33,44,181,62,274,378,1859,5,32,19,84,37,179,105,287,165,587,3,22,9,15,68,197,82,237,251,825,28,82,883,3258
702051067,820,1628,15,85,64,308,48,279,615,2423,744,3085,11,64,37,104,109,342,154,509,903,3592,3,10,19,69,30,118,189,555,235,751,5,20,18,41,104,236,128,300,368,1053,40,89,2129,6366
702051068,84,183,5,50,6,45,35,215,162,717,212,1026,0,4,0,10,36,151,36,166,255,1190,0,3,5,31,20,97,88,297,117,426,0,0,0,3,37,93,33,96,150,530,15,36,503,1945
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,277,559,0,0,35,156,3,23,210,807,248,986,24,97,44,139,41,130,104,370,357,1355,0,0,8,25,5,7,26,60,34,93,5,11,12,19,26,54,42,91,77,183,3,13,718,2107
801011002,1343,2695,0,0,20,75,3,7,372,1246,385,1328,3,18,17,56,21,67,46,146,431,1474,3,8,7,22,3,13,129,298,150,340,6,13,36,68,65,127,106,209,247,543,69,144,2095,4856
801011003,889,1789,4,24,36,155,5,23,352,1303,400,1500,7,33,63,206,57,167,127,409,525,1906,0,4,15,34,0,8,73,169,84,210,7,20,26,51,53,107,83,177,170,382,54,104,1628,4187
801011004,258,529,3,14,21,104,22,95,222,840,267,1058,5,36,17,44,57,181,76,258,347,1317,6,31,18,39,5,19,73,202,98,291,9,28,20,33,90,199,118,262,214,556,16,32,831,2428
801011005,340,681,3,16,35,144,3,9,218,796,252,967,9,29,36,118,37,119,80,265,331,1236,0,5,0,7,5,14,38,93,48,124,9,25,15,39,49,110,73,169,123,294,13,21,811,2231
801011006,578,1154,15,96,120,562,34,163,612,2397,786,3213,61,270,91,300,157,507,312,1082,1093,4293,11,59,24,84,15,58,119,322,173,524,16,42,22,55,108,249,148,342,320,870,20,47,2011,6361
801011007,574,1154,17,79,56,247,16,61,429,1672,519,2061,42,172,61,215,115,386,224,773,739,2832,9,21,15,63,8,23,79,218,108,330,14,47,25,55,101,215,136,314,244,648,24,47,1579,4677
801011008,534,1070,6,37,49,244,7,39,319,1196,387,1516,33,141,50,163,107,332,190,629,569,2143,3,17,12,46,7,23,74,192,100,279,5,23,32,69,91,190,131,276,227,562,19,39,1346,3808
801011009,356,712,9,50,50,237,9,72,279,1131,357,1487,27,122,42,146,89,294,166,565,520,2048,4,17,13,32,3,11,44,112,56,171,10,21,9,23,48,106,67,153,126,324,15,25,1014,3118
801011010,229,464,5,5,41,191,11,45,140,560,190,810,20,89,25,79,60,188,104,358,299,1170,0,0,8,30,4,11,33,78,43,118,6,24,3,8,33,77,45,103,90,224,3,8,620,1868
801011011,362,739,4,36,47,225,5,32,278,1062,335,1351,10,37,23,85,74,240,108,353,442,1710,3,6,14,55,4,15,45,119,72,201,5,20,6,20,46,120,67,158,136,357,16,29,955,2830
801011012,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
801011013,356,716,0,15,42,200,4,32,181,689,232,938,27,109,43,136,63,216,133,463,363,1402,3,4,4,14,0,3,54,127,62,149,0,0,17,41,36,80,54,122,113,277,12,27,852,2418
801011014,364,727,15,82,40,175,14,53,244,948,307,1259,15,69,31,113,63,212,111,394,425,1650,0,11,17,58,0,3,45,114,69,187,6,24,10,28,56,119,74,174,143,359,13,27,946,2773
801011015,610,1234,3,22,48,235,11,56,423,1581,492,1892,26,93,41,139,83,273,150,502,636,2398,7,41,18,50,4,22,101,265,133,380,12,29,17,42,89,197,116,265,250,645,26,56,1520,4330
801011016,807,1630,14,76,81,401,13,69,540,2072,655,2626,51,233,80,276,182,583,316,1094,965,3724,0,20,16,54,3,9,112,284,136,364,9,27,27,68,113,247,153,342,284,703,28,57,2083,6114
801011017,373,763,13,62,39,161,9,38,284,1094,343,1351,17,69,38,119,73,244,127,433,467,1782,3,13,23,67,4,23,62,174,99,279,8,29,20,46,59,119,88,190,178,473,15,24,1032,3041
801011018,336,671,0,0,15,57,0,4,174,624,183,684,6,25,12,39,11,35,24,91,213,777,0,0,3,11,0,0,27,64,35,82,0,3,15,28,13,30,23,57,65,140,31,60,638,1647
801011019,624,1275,19,95,79,375,21,103,693,2653,815,3227,27,112,43,147,104,342,176,601,985,3830,6,14,30,94,14,53,132,344,185,500,20,65,35,88,88,192,147,343,325,847,27,62,1965,6004
801011020,337,680,0,6,32,149,4,14,186,704,222,879,11,49,17,61,53,152,83,260,300,1144,0,5,8,17,5,10,58,150,70,182,4,12,6,19,50,109,64,137,134,320,15,34,793,2178
801011021,339,670,10,45,36,146,6,22,164,637,206,857,21,88,41,128,81,277,141,493,353,1354,0,13,4,9,0,9,32,90,38,121,4,19,9,19,49,112,61,147,99,269,0,6,794,2297
801011022,344,689,3,22,41,182,5,42,266,1077,321,1324,28,110,38,129,60,221,128,461,445,1783,3,11,8,34,3,20,60,157,72,222,3,19,13,27,43,101,61,144,136,361,9,24,933,2851
801011023,292,591,0,13,29,122,3,23,190,720,224,876,10,33,11,43,39,118,56,195,288,1070,4,6,7,14,3,16,48,117,56,153,5,14,16,32,46,100,66,150,126,305,9,14,704,1980
801011024,277,559,3,28,28,141,9,37,262,980,303,1182,14,57,21,62,46,144,76,256,375,1446,0,4,18,61,3,17,49,133,71,208,6,15,19,31,46,96,66,148,136,354,18,38,812,2392
801011025,264,545,7,26,38,165,9,43,188,735,234,969,16,81,21,81,58,190,99,349,330,1315,3,4,10,35,0,8,32,77,46,128,5,21,9,19,48,98,61,138,106,262,14,25,718,2152
801011026,298,611,8,47,48,228,8,24,205,798,268,1100,20,96,50,177,64,211,135,480,399,1582,0,3,7,34,0,4,15,47,33,89,8,19,10,14,26,67,41,101,73,190,6,7,779,2396
801011111,0,0,0,0,0,0,0,0,0,8,0,8,0,3,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,8
801011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011143,67,142,0,0,10,48,4,20,78,304,92,365,3,8,3,14,5,15,13,43,106,412,0,5,5,7,0,0,9,21,13,32,0,5,0,0,6,5,3,19,18,49,3,7,197,605
801011144,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
801031031,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
801031032,3,4,0,6,0,0,0,4,0,4,5,14,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20
801031113,68,142,0,0,5,15,0,15,27,106,36,133,0,0,3,6,15,41,14,49,48,184,0,0,4,6,0,3,13,29,15,36,0,0,3,4,14,27,17,33,33,71,8,17,161,417
801031114,8,22,0,0,5,7,0,0,4,24,9,35,0,0,4,10,0,0,4,10,12,46,0,0,0,0,0,0,6,10,6,10,0,0,0,0,0,0,0,0,3,7,0,0,27,73
801031115,14,32,0,6,6,14,0,0,6,30,10,43,0,0,4,21,8,24,9,37,21,83,0,0,0,0,0,0,8,11,8,11,0,0,0,3,3,4,3,12,8,24,0,5,51,139
801041034,475,950,20,95,121,540,21,110,535,2049,694,2799,53,223,103,387,132,421,287,1036,979,3835,3,7,18,46,5,19,86,197,108,263,13,35,30,68,67,153,106,250,219,518,16,39,1688,5340
801041035,423,862,22,111,123,567,23,107,812,3269,981,4053,49,222,78,276,86,290,216,788,1197,4839,15,54,26,88,7,22,121,326,162,493,9,37,29,65,50,119,91,216,249,710,25,60,1894,6476
801041036,493,989,13,64,80,342,11,31,748,2830,844,3271,27,113,76,252,92,296,199,659,1045,3927,0,10,23,68,9,31,106,255,142,356,18,61,26,62,52,107,91,227,232,582,13,37,1784,5537
801041037,427,858,3,21,64,297,12,45,548,2080,625,2441,23,101,49,163,59,198,134,456,760,2898,0,0,6,21,0,8,77,167,86,199,5,10,18,35,21,39,39,85,122,281,11,27,1325,4065
801041038,309,626,10,53,99,428,7,46,493,1896,605,2426,36,150,84,279,56,183,172,608,776,3030,3,6,17,40,3,11,64,139,80,196,8,21,13,30,26,54,43,105,127,300,10,18,1222,3971
801041039,723,1468,10,44,103,447,14,63,687,2556,808,3122,29,115,82,281,86,278,194,667,1002,3788,0,19,16,42,0,13,99,233,120,302,8,17,27,52,48,117,81,190,203,491,38,90,1971,5838
801041040,958,1934,13,72,91,406,14,58,602,2213,720,2749,39,160,89,304,111,359,241,835,961,3580,9,30,21,63,0,7,119,273,152,373,12,36,31,67,93,195,137,300,280,674,53,114,2253,6300
801041043,32,66,0,4,10,48,0,4,13,60,26,114,3,15,4,14,10,29,19,61,43,179,0,0,0,0,0,0,5,3,6,8,0,0,0,3,0,8,4,17,11,21,0,0,87,259
801041044,681,1367,25,128,144,655,20,83,759,2916,944,3778,30,118,96,329,94,297,214,745,1161,4519,5,11,27,94,10,12,118,291,152,407,14,41,26,57,62,141,102,237,256,649,32,74,2129,6607
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041046,984,1984,14,85,121,563,31,135,948,3643,1110,4421,73,327,107,365,171,545,356,1241,1462,5658,4,35,30,97,7,26,220,528,267,685,29,81,43,86,174,383,240,549,508,1237,34,75,2989,8954
801041047,751,1497,13,76,93,432,23,131,440,1705,574,2346,90,392,145,508,211,703,448,1604,1021,3947,4,20,19,53,3,14,61,154,86,245,17,44,24,47,66,141,99,233,181,472,16,40,1978,5959
801041048,543,1100,12,61,54,255,13,52,423,1631,498,2001,47,174,71,243,110,370,219,784,717,2785,0,4,21,66,0,3,115,294,136,360,8,21,19,46,100,219,126,294,267,652,24,52,1553,4596
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,34,71,6,11,13,61,0,0,81,324,100,405,4,21,4,10,3,13,11,36,110,439,3,7,3,13,0,4,18,39,23,67,0,0,3,8,10,14,11,22,31,87,3,10,180,604
801041119,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
801041120,336,674,3,33,72,358,10,42,697,2651,787,3088,23,89,51,161,46,139,111,386,903,3475,5,10,16,58,3,24,89,230,111,322,12,32,18,51,30,71,63,155,175,475,18,43,1433,4670
801041121,154,310,0,20,28,138,6,34,290,1098,332,1289,4,30,14,53,18,51,38,128,366,1426,0,4,3,11,0,6,45,134,52,153,3,10,8,14,14,19,20,38,74,188,9,20,595,1932
801041122,161,326,0,6,43,186,0,0,331,1279,382,1470,13,36,26,95,20,54,51,182,430,1652,0,0,9,18,0,3,30,95,37,113,0,4,3,6,14,31,15,36,53,151,5,11,651,2136
801051049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051050,494,988,4,18,57,252,8,33,348,1349,421,1651,30,113,78,273,73,236,181,622,604,2273,7,18,8,23,0,13,65,167,83,219,3,16,28,60,76,164,104,240,188,458,15,31,1299,3756
801051051,1032,2034,0,0,16,60,3,4,176,610,193,684,3,19,12,52,19,65,39,135,233,815,0,0,3,18,0,0,46,91,48,109,0,3,26,43,28,58,52,106,107,208,29,58,1405,3112
801051053,633,1258,0,0,4,11,0,0,76,249,79,267,0,7,5,20,16,39,22,57,102,329,0,0,5,12,0,0,20,42,22,49,0,4,19,44,7,22,31,67,58,113,19,41,811,1740
801051054,399,797,0,5,25,123,0,0,175,637,199,766,14,40,22,67,22,67,52,168,254,934,0,7,8,11,0,11,50,111,59,139,0,0,13,23,32,69,42,89,98,229,19,37,769,1994
801051055,410,828,5,30,55,232,7,27,321,1188,381,1475,13,55,35,135,37,108,91,294,474,1775,4,13,7,37,4,12,66,163,82,220,4,10,18,40,50,108,72,153,153,373,24,44,1056,3030
801051056,272,543,6,32,49,218,8,34,269,1056,331,1330,15,75,44,147,50,163,111,378,444,1709,0,0,17,42,0,3,24,66,39,108,4,11,17,40,48,101,65,156,114,266,14,27,841,2543
801051057,699,1398,6,30,39,142,3,18,281,999,325,1198,14,56,46,159,43,150,106,355,429,1555,0,0,14,27,0,7,74,165,90,200,10,25,29,57,56,114,93,202,183,395,39,74,1347,3422
801051058,580,1140,3,17,83,370,10,40,336,1311,434,1738,24,105,95,328,71,231,195,671,625,2405,0,9,19,55,7,7,78,193,105,270,11,20,20,50,60,136,92,203,202,471,28,55,1434,4073
801051060,639,1275,0,4,21,113,4,15,149,542,179,675,5,25,34,108,32,103,69,235,249,916,0,0,0,14,6,5,39,85,43,103,0,8,17,33,28,66,48,107,94,211,28,55,1010,2448
801051061,670,1342,3,17,79,341,4,23,554,2076,644,2454,24,100,64,204,60,190,145,495,788,2952,0,8,23,66,0,3,135,296,156,367,12,36,37,74,70,153,116,258,274,628,33,72,1772,4993
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,586,1153,5,51,47,213,5,16,248,929,308,1207,29,108,65,217,62,181,152,510,465,1714,0,0,6,18,0,3,35,78,45,106,7,19,21,42,21,42,48,103,91,204,15,29,1153,3104
801051125,55,99,0,0,4,18,0,8,54,208,62,229,0,0,8,14,3,8,5,22,63,248,0,0,0,0,0,0,6,7,9,15,0,0,0,0,0,0,0,0,9,15,0,0,127,368
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,197,386,3,14,7,33,0,0,53,189,64,242,9,29,20,63,14,42,44,136,104,381,0,0,3,7,0,0,16,31,19,37,0,0,3,4,15,31,20,38,38,79,6,13,344,852
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,352,704,3,14,47,206,10,44,208,785,264,1045,17,57,67,214,39,126,121,403,387,1450,0,0,5,17,3,6,26,59,36,90,7,31,15,30,39,76,62,141,94,227,5,9,840,2386
801061063,296,576,0,3,24,99,0,3,82,302,105,414,14,61,37,107,35,110,88,284,189,695,0,0,0,13,0,0,17,40,21,51,0,0,6,11,15,31,19,43,41,100,3,11,536,1387
801061064,683,1352,0,8,67,300,0,6,281,1039,347,1349,27,96,86,282,64,198,172,580,514,1926,0,5,8,27,3,5,57,134,72,175,3,3,35,82,41,84,79,174,152,344,22,49,1376,3675
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,582,1165,8,35,95,422,6,23,419,1577,523,2058,37,156,84,296,81,271,208,714,733,2776,0,5,23,63,5,10,112,273,137,348,20,59,44,83,73,155,134,298,269,647,25,50,1607,4639
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061069,265,521,9,45,57,271,4,29,214,846,290,1194,23,93,78,269,54,169,155,534,443,1723,3,5,12,35,4,9,14,32,31,82,5,7,27,63,25,52,55,123,84,207,13,19,792,2469
801061070,447,893,0,4,50,209,6,8,185,727,232,954,20,96,62,200,54,171,137,463,366,1417,0,0,12,32,0,5,27,58,36,97,4,6,6,10,28,67,43,84,77,181,3,9,902,2494
801061129,323,634,0,0,4,23,0,3,62,215,66,247,4,9,11,39,17,54,31,105,103,349,0,0,0,4,0,0,10,26,13,24,6,0,5,16,8,15,18,38,29,66,4,13,459,1057
801061130,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17
801061131,1026,2026,0,9,21,98,0,4,255,853,280,965,10,33,28,99,34,110,72,238,353,1202,0,14,10,21,0,5,98,219,117,259,5,9,35,63,48,106,83,171,201,432,22,44,1596,3704
801071071,438,897,5,31,71,311,29,129,383,1495,479,1956,42,177,58,195,155,502,253,874,730,2832,3,17,17,61,8,31,96,244,126,349,17,42,29,64,85,180,129,283,251,634,8,22,1433,4382
801071072,338,678,6,39,49,233,8,49,255,978,320,1298,28,122,41,132,92,305,158,565,479,1868,3,11,18,53,8,31,72,184,106,276,12,46,20,40,81,172,109,255,217,534,22,44,1062,3129
801071073,553,1105,5,42,82,378,20,76,410,1596,520,2098,40,153,63,217,167,536,269,903,786,3000,3,10,19,78,4,23,83,205,119,321,8,37,25,43,101,219,131,307,253,620,23,49,1611,4774
801071074,521,1056,7,69,71,346,14,67,381,1484,479,1969,26,119,39,138,146,488,221,745,697,2710,0,11,16,61,10,26,85,231,115,331,10,38,22,45,91,191,119,267,230,600,18,35,1473,4405
801071075,474,956,13,81,55,239,22,110,350,1385,446,1817,58,243,70,253,153,498,282,989,727,2802,7,42,25,93,4,18,89,242,130,389,15,34,25,56,87,189,121,274,248,665,13,22,1456,4449
801071076,364,716,10,30,46,197,9,31,227,898,286,1160,32,137,56,191,84,273,173,606,454,1768,0,0,8,26,0,4,25,54,32,84,6,13,11,21,38,86,52,115,84,201,6,4,909,2699
