SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
505031304,0,3,15,27,34,45,64,36,17,251,0,0,20,35,39,37,29,14,9,183,14,33,76,67,68,57,26,13,8,370,423,971,2264,2732,2014,1465,719,269,75,10920
505031305,3,0,10,13,37,39,69,80,45,293,0,0,0,13,34,37,19,19,9,143,22,35,52,59,65,39,46,39,45,399,429,902,1479,2241,2297,1297,952,578,252,10423
505031306,3,5,12,20,15,32,61,80,56,288,0,0,10,6,12,12,9,8,3,63,15,26,87,106,86,84,77,88,88,658,337,831,2036,2085,1698,1647,1459,829,363,11300
506011110,12,12,29,37,71,81,131,130,58,561,3,4,12,21,19,23,20,14,11,126,108,133,340,251,201,160,152,137,66,1544,657,1567,3964,3189,2585,2240,1805,1003,363,17373
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
506011112,5,0,11,12,14,30,45,31,6,154,0,0,9,12,11,18,11,13,5,72,25,25,48,52,70,54,32,14,6,324,198,355,727,777,699,782,610,254,63,4460
506011114,7,0,7,30,21,29,62,57,40,257,0,0,11,10,9,10,7,6,5,57,45,49,110,96,113,106,73,86,79,749,308,649,1383,1363,1367,1348,1143,611,238,8411
506011115,4,3,4,3,14,12,32,43,29,140,0,0,3,0,0,0,4,3,0,14,13,14,46,55,68,41,44,41,13,338,255,430,761,980,1186,1277,975,563,137,6568
506011116,0,0,0,3,5,9,18,32,10,77,0,0,0,3,0,0,0,4,0,16,16,4,23,45,45,31,19,24,8,221,202,324,672,933,1109,1035,956,380,79,5690
506011117,3,5,23,34,26,44,40,24,12,218,0,0,10,22,23,19,15,11,0,97,59,40,116,137,77,55,32,22,3,535,374,750,1808,1895,1308,971,558,207,68,7930
506011307,0,0,0,12,12,16,29,21,9,93,0,0,4,6,6,11,5,5,4,40,10,20,58,76,31,29,22,8,0,256,225,509,1777,2715,1249,768,457,130,29,7852
506011308,0,3,6,14,14,30,35,23,5,129,0,0,9,8,9,21,14,3,0,61,22,21,79,129,53,47,25,5,0,378,291,750,3037,3662,1526,901,515,145,30,10848
506021118,4,4,11,21,34,40,76,108,86,378,0,0,16,22,36,28,18,8,6,132,41,84,240,190,176,137,109,100,133,1200,324,993,2630,2265,1942,1775,1326,721,432,12407
506021119,0,0,12,18,20,25,71,76,65,280,0,0,11,20,26,29,16,18,9,124,40,90,272,186,147,133,103,81,39,1089,354,1329,3699,2904,2196,1685,1229,568,233,14191
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,20,0,0,7,7,0,0,0,0,0,20
506021123,4,3,6,9,9,23,43,60,46,202,0,3,12,10,10,12,11,14,12,76,30,97,224,176,114,112,76,34,25,894,331,1344,3487,2715,1854,1762,1276,484,182,13431
506021309,0,3,18,23,29,29,42,64,43,249,0,3,18,14,12,18,14,3,0,88,30,66,155,103,82,72,64,35,18,627,260,684,1768,1345,1023,839,616,357,197,7092
506021310,3,6,16,22,19,19,33,82,35,237,0,4,12,10,16,3,8,9,3,70,15,33,85,66,47,47,36,25,17,373,148,456,1296,1179,880,734,572,371,142,5767
506021311,0,0,13,21,19,25,47,64,35,221,0,0,19,12,16,9,12,5,8,78,13,54,164,147,87,62,54,43,13,630,167,900,2809,1807,1158,1141,759,381,136,9261
506031124,4,11,29,38,35,65,78,133,136,534,4,5,25,21,18,32,26,18,12,158,42,177,361,162,123,100,115,258,375,1700,624,2642,4657,2683,1817,1638,1358,1215,943,17577
506031125,5,4,4,9,14,30,46,24,20,151,0,0,0,4,0,7,24,9,6,52,14,7,39,46,43,43,32,18,10,247,319,720,1048,1238,1507,1580,981,369,88,7852
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3
506031127,8,10,50,51,91,83,92,105,44,518,4,5,41,43,32,47,39,32,15,247,48,150,406,229,140,127,56,53,25,1230,401,1967,5210,3384,2011,1583,1017,503,176,16252
506031128,4,4,17,23,28,55,112,114,34,382,0,4,5,10,19,17,27,25,17,122,24,27,79,84,65,61,73,73,63,547,327,793,1941,2046,1616,1721,1616,851,319,11234
506031129,0,0,3,6,12,23,47,84,62,243,0,4,3,0,3,10,11,8,13,58,18,19,42,60,41,69,54,75,36,401,389,862,1104,1984,2057,1686,1453,1055,428,11015
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,16
506031131,5,0,0,22,31,27,89,69,35,272,0,0,0,11,13,13,24,20,19,109,26,29,52,77,95,59,42,40,21,437,542,1105,1409,2943,2930,2053,1899,846,235,13968
506041132,3,20,46,83,85,94,132,110,49,615,3,9,53,66,60,68,43,26,12,342,84,107,251,220,174,101,95,61,24,1124,523,1523,3396,3251,2437,1900,1585,803,210,15636
506041133,3,11,15,39,61,88,100,82,57,459,0,4,12,52,42,37,39,14,13,213,65,57,164,180,137,79,45,44,27,797,724,1724,3320,4221,3432,2419,1625,697,324,18477
506041134,8,12,61,104,71,85,140,129,115,733,0,7,83,73,76,53,42,16,13,366,68,68,196,219,193,142,166,185,162,1379,566,1327,2811,3008,2551,2217,1884,1274,577,16223
506041135,7,7,25,36,56,46,88,46,25,333,0,5,20,33,57,28,18,14,15,192,36,53,162,129,129,90,57,39,13,703,673,1446,2877,3720,2980,2029,1361,467,116,15667
506041136,3,11,51,76,60,71,93,90,58,519,5,6,57,79,92,53,31,13,12,344,43,62,170,158,141,123,108,79,99,976,380,946,2187,2293,1783,1557,1248,693,307,11399
506041137,12,15,26,60,57,118,166,131,57,640,4,10,34,40,25,56,36,34,17,255,53,65,150,195,144,111,107,80,20,934,692,1446,2998,3337,3020,2798,2454,1218,329,18300
506051138,10,0,19,27,41,50,93,101,49,395,0,5,18,37,36,19,14,8,0,133,52,65,149,194,141,124,94,59,41,918,515,1111,2646,3303,2463,2063,1677,767,292,14836
506051139,4,0,10,9,21,39,69,87,29,266,0,0,5,8,14,16,10,8,3,62,24,30,117,75,66,80,43,63,50,549,354,712,1727,1675,1556,1490,1050,678,246,9485
506051140,3,4,10,4,13,19,55,79,53,234,0,0,0,0,0,3,8,7,9,37,27,22,52,72,81,80,69,88,51,546,389,726,1225,1690,2158,2142,2069,1288,436,12123
506051141,0,0,4,3,6,23,56,71,52,221,0,0,0,0,3,0,8,7,3,28,16,13,32,45,48,67,54,69,65,412,331,610,850,1311,1709,1520,1421,855,316,8916
506061142,3,9,12,24,20,31,56,60,25,223,0,0,3,8,13,5,11,6,0,46,32,53,173,141,113,83,43,38,27,711,551,1074,3640,3341,2168,1672,1033,429,129,14037
506061143,3,3,4,4,11,19,32,36,25,138,0,0,6,0,0,3,3,0,0,14,14,11,47,56,66,41,37,23,7,303,259,458,818,848,1123,998,628,249,62,5443
506061144,3,0,0,0,7,6,20,24,6,73,0,0,0,3,10,5,3,0,0,24,16,16,37,57,69,64,38,30,3,331,135,211,442,586,785,728,470,275,56,3685
506071145,4,0,7,5,17,24,30,42,51,174,0,0,7,9,4,4,3,4,3,34,16,33,123,96,73,83,97,135,205,858,313,1229,2760,2114,1544,1509,1478,833,523,12304
506071146,6,0,7,9,8,27,48,40,47,188,0,0,8,8,17,17,13,8,7,84,16,49,91,44,57,73,78,100,132,640,366,1005,1293,1325,1435,1427,1276,731,419,9282
506071147,3,0,10,10,4,11,31,47,25,132,0,0,0,8,3,8,7,6,0,37,23,62,162,107,102,102,124,91,57,827,422,1233,2548,2281,2289,2215,2012,938,290,14229
507011148,0,0,5,19,27,24,58,61,23,221,0,0,8,3,10,11,15,12,5,66,30,42,106,123,96,62,61,70,69,660,589,1375,3267,3859,3004,1777,1181,526,197,15771
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,6,5,3,0,21
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,3,0,3,8,11,32,81,119,54,313,3,0,0,0,0,10,14,22,5,53,12,22,62,59,68,56,82,64,15,451,242,530,1089,1330,1383,1356,1072,555,162,7723
507011153,3,0,8,3,17,16,62,81,27,216,0,0,4,3,0,6,8,0,0,35,12,27,94,71,55,36,62,47,20,418,206,596,1353,1213,1158,954,740,524,144,6890
507011154,0,0,12,16,22,41,117,169,118,502,0,3,3,7,11,17,12,29,26,112,21,55,139,114,111,98,98,99,73,811,259,723,1775,1700,1489,1317,1109,636,320,9322
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,10
507011158,0,0,0,0,5,0,18,14,10,56,0,0,0,0,0,0,5,0,3,14,3,16,39,27,21,22,21,11,0,148,63,178,513,512,546,666,459,159,84,3184
507011159,0,5,0,15,18,46,48,73,35,246,0,0,3,9,12,10,14,13,9,68,28,42,112,109,67,61,60,54,44,582,310,887,1944,1548,1511,1506,1034,511,227,9471
507011160,0,0,9,9,25,55,150,197,78,529,0,4,7,5,8,12,16,31,28,104,19,30,87,73,76,56,61,69,81,551,216,729,1641,1468,1457,1370,1200,795,352,9232
507011161,0,0,6,11,25,32,42,46,24,185,0,0,6,3,6,6,10,0,8,36,27,49,121,127,73,52,34,49,32,567,396,1079,2986,3459,2191,1296,734,351,138,12616
507011163,0,0,0,10,12,42,55,48,14,182,0,0,3,4,4,9,11,11,3,52,19,14,56,82,50,38,15,24,10,303,176,440,1090,1228,1034,956,588,249,71,5837
507011259,0,0,8,11,15,34,56,54,22,201,0,0,4,0,0,11,9,5,4,34,20,29,82,72,66,48,20,15,6,358,294,634,1725,1676,1359,989,601,215,70,7560
507011260,0,0,0,0,3,3,7,4,3,23,0,0,3,6,0,4,3,0,0,15,4,8,6,14,13,14,13,12,3,78,73,146,253,281,359,377,333,125,33,1979
507021164,0,0,0,0,0,7,14,48,29,100,0,0,0,0,0,0,6,0,4,7,11,11,38,55,37,33,54,76,97,409,195,377,717,925,1198,1081,876,471,254,6100
507021165,0,4,8,3,17,22,65,108,72,304,0,5,0,5,10,13,7,8,19,65,33,92,251,172,194,160,145,88,97,1219,315,1023,2668,2304,2305,2402,1884,982,403,14278
507021166,0,0,5,15,23,33,107,188,126,505,0,0,10,3,9,11,18,26,27,103,35,42,133,129,125,97,98,111,96,868,324,758,1914,2217,2056,2044,1689,955,451,12401
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5
507031169,4,5,18,20,22,33,45,31,5,181,0,0,10,18,17,11,10,3,0,66,51,54,171,176,89,69,26,13,8,647,501,1211,3273,3450,2071,1155,628,237,44,12569
507031170,3,6,12,15,22,32,54,64,47,249,0,0,9,11,3,6,9,9,3,49,33,16,82,73,85,64,59,37,17,459,228,425,989,983,996,878,611,445,214,5774
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,9,8,15,14,13,0,0,79
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,5,0,24
507031174,11,0,13,19,35,46,96,78,32,328,4,0,3,10,14,5,10,3,6,58,42,54,137,139,115,90,88,53,15,733,384,747,1468,1641,1540,1326,987,470,134,8700
507031261,6,10,16,6,15,19,24,16,0,115,0,0,8,29,40,12,6,5,0,87,10,18,113,76,47,28,28,11,0,344,195,630,2098,1625,1036,753,469,152,26,6981
507041175,0,0,3,4,0,10,20,42,40,124,0,0,6,3,3,3,7,4,3,26,17,20,51,61,67,59,59,37,22,388,274,716,1156,1574,1540,1520,1440,760,269,9257
507041176,0,0,3,3,5,3,6,20,11,55,0,0,0,0,4,5,4,6,8,25,6,3,19,13,26,9,15,11,3,110,112,220,368,512,540,450,416,248,101,2964
507041177,0,3,0,6,3,11,38,77,79,223,0,0,0,11,0,14,11,10,7,54,21,32,100,77,88,74,90,79,62,624,349,777,1871,2034,2025,1827,1587,882,445,11802
507041178,0,0,3,5,6,17,44,68,76,226,0,0,5,9,4,0,3,8,14,39,22,23,53,64,61,77,80,50,49,481,350,935,1513,2079,2092,1963,1701,975,548,12147
507041179,0,0,0,4,8,14,22,31,34,115,0,0,0,0,0,4,6,7,21,45,8,14,12,29,28,36,40,63,87,320,174,400,605,1090,984,863,1087,686,376,6250
507041180,0,0,3,5,5,18,38,36,23,134,0,0,5,0,4,10,9,3,0,39,11,9,31,38,19,44,39,27,11,225,284,593,1055,1418,1391,1581,1544,500,139,8504
507041181,4,0,0,4,6,7,46,85,86,239,0,0,0,0,0,3,3,4,10,27,25,9,67,79,86,83,60,92,117,624,470,936,1562,2207,2648,2140,1558,1105,705,13321
507041182,0,3,5,6,8,31,68,97,81,300,0,0,0,8,8,4,10,9,6,48,32,44,83,63,50,70,86,71,104,604,476,1112,1645,1377,1344,1680,1502,951,480,10572
507041183,0,0,5,8,8,11,18,35,30,116,0,3,0,3,6,5,0,0,0,25,22,19,51,54,53,36,37,59,66,395,149,313,858,777,736,499,403,303,198,4240
507041184,0,0,0,0,0,8,27,22,14,76,0,0,0,0,0,3,8,3,4,26,0,5,19,12,21,26,38,17,3,142,173,369,540,666,808,878,866,360,103,4766
507051186,0,0,6,8,21,42,67,68,35,243,0,0,4,4,3,3,5,4,5,29,39,22,108,88,81,60,64,73,53,584,272,445,1056,968,1062,1205,1024,549,191,6774
507051187,3,0,5,20,12,43,63,59,30,231,0,4,0,5,8,0,7,8,0,31,38,45,103,130,115,82,55,51,45,666,481,866,1626,1672,2011,1646,944,506,216,9962
507051188,3,9,13,19,32,55,126,121,80,453,0,0,4,12,9,9,17,13,5,79,68,277,271,177,157,171,171,217,125,1629,413,1269,1959,1722,2013,2419,2202,1472,628,14101
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507051190,6,0,3,8,9,27,55,90,73,266,0,0,4,6,3,5,6,3,0,33,17,33,96,96,89,102,69,130,119,749,255,546,1266,1431,1483,1776,1506,1022,436,9726
507051191,8,3,12,11,21,26,40,51,14,179,0,0,0,4,0,3,8,5,0,31,54,68,149,181,178,95,42,34,9,801,875,1392,2694,3433,3478,2138,1035,474,104,15621
507051192,4,3,7,11,31,29,67,60,32,252,0,3,3,3,9,8,6,3,0,30,36,37,130,120,102,109,68,53,42,687,386,712,1521,1521,1795,1728,1150,553,180,9543
507051193,9,7,9,15,16,28,43,43,25,185,0,0,6,4,8,8,5,0,5,28,37,33,82,95,84,66,55,40,21,517,356,652,1359,1331,1419,1505,920,515,137,8194
507051312,4,0,7,15,14,25,30,23,13,123,0,0,0,0,0,3,0,3,0,15,34,36,144,114,88,51,57,46,7,576,289,695,2392,1779,1175,884,646,339,49,8247
507051313,6,6,10,23,19,30,52,80,20,241,0,0,9,8,16,5,8,0,0,46,61,69,239,226,169,114,73,64,11,1037,747,1409,4031,4253,3214,2064,1335,734,124,17913
507051314,0,0,0,3,4,0,5,6,0,25,0,0,0,0,4,0,0,0,0,5,10,0,18,21,16,14,12,3,0,98,66,111,413,258,233,187,140,48,15,1470
509011225,3,4,13,11,21,38,82,165,147,489,0,0,4,0,12,5,5,0,10,46,31,36,96,76,95,127,138,155,139,894,391,654,1556,1439,1778,2073,2070,1433,764,12154
509011226,0,0,0,0,3,7,30,16,3,74,0,0,0,0,0,0,3,0,0,3,23,15,66,26,52,44,29,22,0,272,107,117,370,395,553,647,472,194,28,2870
509011227,0,0,4,0,5,15,24,40,26,114,0,0,0,0,3,0,5,0,0,12,6,10,19,33,37,36,33,36,10,234,129,216,506,591,690,711,693,390,118,4038
509011228,0,0,4,4,5,9,22,31,15,95,0,0,0,0,0,0,5,4,0,7,32,16,47,62,88,95,93,54,22,517,142,126,393,691,828,1055,1042,542,151,4966
509011229,0,0,0,4,3,10,16,11,3,51,0,0,0,0,0,0,0,0,0,4,13,14,28,40,39,39,40,3,4,224,47,126,369,394,379,419,311,95,20,2174
509011230,0,3,19,24,22,26,40,52,28,228,0,4,7,11,22,22,33,15,5,115,38,20,69,80,53,56,60,41,20,448,148,259,575,534,538,597,488,252,101,3496
509011231,6,3,7,0,3,13,32,44,19,137,0,0,0,0,0,9,0,0,0,8,25,12,36,43,50,84,47,53,21,372,101,159,383,507,518,659,465,289,81,3169
509011232,0,0,8,5,3,15,22,30,13,85,0,0,0,6,6,5,0,0,0,21,5,7,32,23,25,32,32,20,10,190,93,127,401,430,494,612,582,243,63,3047
509011233,5,3,15,24,16,42,79,110,36,333,0,3,13,13,11,8,8,8,6,71,38,30,66,82,80,85,85,67,24,561,379,604,1312,1379,1463,1397,1176,637,192,8538
509011234,6,3,4,10,9,14,49,34,20,142,3,6,15,10,17,4,0,0,0,53,32,23,39,76,87,92,84,61,35,523,165,185,455,573,765,909,823,346,117,4344
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,3,0,4,11,20,36,13,90,0,0,4,0,0,0,0,5,0,9,37,18,48,48,93,106,68,45,16,466,182,255,516,682,943,988,639,309,77,4588
509021237,0,0,4,0,8,19,35,46,33,153,0,0,0,0,0,4,0,3,0,8,23,20,53,52,95,92,90,59,26,519,121,131,374,394,477,591,527,278,120,3010
509021238,0,3,6,9,5,8,29,34,17,107,0,0,0,0,0,0,0,0,0,4,14,25,31,37,55,50,70,44,11,336,78,157,349,457,475,584,617,279,72,3073
509021239,3,3,18,13,17,36,66,94,30,273,0,4,9,4,5,8,3,9,4,47,19,40,104,101,129,122,151,109,12,802,164,318,945,942,1201,1480,1523,729,154,7465
509021240,3,0,0,3,12,23,43,43,35,163,0,0,0,0,0,0,0,0,0,5,38,35,80,75,81,110,85,63,24,586,123,240,570,548,613,714,607,311,131,3851
509021241,0,0,9,0,9,17,33,42,17,127,0,0,0,5,0,0,0,0,0,3,27,23,64,84,93,95,71,42,22,526,111,207,495,548,597,691,486,265,101,3503
509021242,0,0,5,4,3,11,27,34,16,99,0,0,0,0,0,5,0,0,3,5,10,15,76,64,85,74,47,25,10,411,54,118,377,353,476,545,378,176,60,2542
509021243,6,0,19,13,28,46,104,97,55,364,0,3,0,5,5,5,4,3,4,30,62,90,229,241,204,185,144,116,60,1336,334,570,1227,1303,1485,1657,1438,706,237,8953
509021244,0,0,3,9,13,17,32,37,25,134,0,0,0,0,3,0,0,0,0,0,18,18,50,45,82,131,88,56,12,496,98,149,338,412,654,967,818,353,72,3866
509021245,0,3,0,10,3,14,42,76,30,177,0,0,0,0,0,3,0,0,0,6,21,21,48,44,78,92,96,85,33,515,110,139,372,487,605,919,1030,543,166,4362
509031246,5,7,3,4,0,10,38,41,28,136,0,0,0,0,0,3,0,0,4,9,18,15,22,37,49,51,46,42,22,301,78,152,303,376,469,541,529,317,119,2883
509031247,0,0,0,0,10,6,32,32,19,101,0,0,0,0,0,0,0,3,4,8,20,25,45,68,64,97,70,38,15,438,85,177,446,558,587,674,501,255,66,3347
509031248,0,0,0,3,6,7,9,15,13,55,0,0,0,4,0,0,0,0,0,4,14,3,27,23,46,51,30,18,3,217,49,73,243,275,348,379,304,125,36,1833
509031249,5,0,3,8,6,13,28,56,35,148,0,4,0,8,0,3,4,7,4,24,25,29,69,61,64,54,63,38,26,432,121,249,501,477,534,585,517,302,154,3445
509031250,0,0,4,0,7,13,25,44,16,120,0,0,0,0,0,9,0,0,0,12,23,20,54,67,63,75,80,56,13,454,114,190,444,548,646,817,708,353,104,3914
510011262,8,4,8,16,23,26,62,33,15,195,4,0,3,11,12,9,9,3,8,65,124,134,428,326,351,247,119,44,17,1781,421,748,2500,2409,2075,1574,819,237,63,10842
510011263,22,15,36,37,53,69,48,28,4,312,3,4,6,0,22,17,20,16,11,112,85,97,212,158,141,152,87,24,8,962,348,545,1261,949,850,770,421,116,29,5293
510011264,28,16,41,31,43,30,41,9,0,245,0,0,3,5,4,5,19,27,3,73,30,47,76,79,74,53,31,19,3,414,241,311,607,507,426,280,158,62,11,2605
510011265,18,7,16,24,37,56,37,32,0,227,5,0,0,3,4,4,18,7,0,44,65,84,247,199,202,157,98,34,17,1102,282,458,1302,1102,1027,889,418,136,25,5637
510011266,6,3,6,0,12,11,17,12,3,71,3,0,4,3,0,7,3,0,0,15,9,12,40,28,42,32,24,15,3,205,100,170,380,299,282,252,135,54,15,1682
510021267,8,5,14,15,17,32,24,7,0,129,0,0,0,7,14,13,3,5,7,56,32,132,542,481,374,258,47,9,0,1881,153,430,1520,1299,1001,717,174,47,13,5355
510021268,0,0,0,3,14,3,6,3,0,35,0,0,5,0,0,4,0,0,0,11,31,21,120,95,68,45,15,3,0,401,107,226,864,765,543,360,87,7,0,2963
510021269,0,0,3,3,4,6,6,6,0,39,0,0,0,0,0,0,0,0,0,9,17,47,117,107,97,76,25,8,0,493,93,189,810,909,573,440,129,33,3,3183
510021270,6,8,11,29,27,36,36,16,3,177,0,0,6,12,14,8,4,4,0,57,96,111,384,320,236,203,54,12,8,1430,354,641,2188,1875,1378,1125,323,71,18,7977
510031271,3,0,3,10,16,22,8,10,3,78,0,0,4,6,10,4,5,5,0,38,50,95,319,312,219,162,37,7,0,1198,143,381,1511,1495,1021,744,200,54,10,5553
510031272,3,0,5,17,32,22,31,7,3,125,5,4,5,12,5,3,3,7,0,35,128,164,514,525,359,219,71,17,3,2000,428,890,3191,3349,2352,1324,386,75,11,12007
510031273,5,6,12,9,13,20,29,14,4,100,0,0,3,4,6,3,0,3,0,31,44,47,231,212,149,127,49,18,0,871,147,268,921,999,784,536,185,60,0,3915
511011274,6,0,10,9,17,41,71,115,64,330,0,0,0,3,0,7,10,0,5,24,74,69,141,163,192,147,157,144,39,1121,359,578,1333,1398,1581,1626,1321,858,275,9323
511011275,0,0,0,0,7,8,29,32,12,87,0,0,0,0,0,0,0,0,0,3,14,34,47,54,73,80,44,19,9,377,78,174,517,506,610,592,386,185,41,3085
511021276,6,0,8,8,29,34,64,52,13,221,0,0,0,3,16,3,7,0,4,44,50,80,157,116,139,99,79,51,16,780,147,274,640,562,720,695,518,234,65,3868
511021277,0,0,3,8,4,10,22,25,0,74,0,3,10,0,0,0,0,0,0,11,29,31,73,82,66,81,54,24,8,447,122,260,789,713,612,630,431,171,24,3752
511031278,10,6,10,20,28,23,39,20,9,161,0,0,3,11,14,4,0,0,0,44,69,80,182,164,142,159,88,24,0,918,259,488,1105,1033,986,922,493,151,26,5457
511031279,0,3,7,31,16,51,61,52,22,247,0,0,9,11,6,8,5,3,7,45,55,96,227,182,176,147,119,73,61,1133,405,920,2160,1942,1797,1521,790,324,122,9985
511031280,0,3,0,11,16,27,27,34,13,133,4,0,0,3,0,7,4,0,0,18,19,43,100,92,71,77,50,25,8,485,212,551,1476,1363,1100,950,486,202,51,6395
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,3,0,3,13,9,31,39,18,9,128,0,0,0,3,0,5,0,4,0,12,55,71,176,170,164,137,74,27,5,892,158,265,619,585,666,662,401,133,19,3523
511031283,10,8,26,18,40,48,33,16,0,202,0,0,0,3,7,8,7,8,3,46,40,140,346,259,221,177,44,11,0,1242,155,417,1008,808,704,598,228,63,15,3999
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,8,3,8,19,27,65,97,173,129,518,0,4,8,7,7,10,17,20,18,85,61,55,147,175,178,172,132,129,111,1157,349,658,1344,1312,1509,1657,1440,973,531,9778
511041286,3,5,8,7,16,43,63,78,21,244,0,0,0,4,5,11,9,7,4,42,68,69,148,133,110,108,63,40,6,743,304,469,911,973,1117,1065,664,318,57,5881
511041287,0,6,8,0,12,23,56,36,20,157,0,0,0,0,6,0,5,9,0,22,42,38,92,106,116,85,54,45,10,594,260,411,1129,1054,1208,1020,778,327,97,6281
511041288,3,5,0,8,11,20,56,74,25,205,0,0,5,5,3,7,10,10,6,41,46,31,91,84,84,68,58,56,23,548,311,498,1226,1420,1418,1255,952,457,136,7674
511041289,0,0,3,4,6,12,31,42,17,125,0,0,0,0,0,0,0,3,0,3,17,16,31,51,52,82,64,58,11,393,86,122,222,359,479,644,673,362,78,3032
511041290,4,5,6,3,7,20,34,23,0,100,0,0,4,0,3,0,3,0,0,14,39,85,228,178,168,115,79,24,0,924,88,241,621,451,463,409,298,99,10,2675
511041291,0,0,5,4,4,17,28,42,16,119,0,0,0,0,0,0,0,0,0,9,42,26,67,95,84,113,101,54,25,610,81,159,398,466,477,659,586,277,81,3185
511041292,0,0,3,4,13,25,64,67,16,195,0,0,0,0,0,0,0,9,4,16,41,36,73,110,113,128,138,51,16,709,140,186,444,626,800,1027,907,406,110,4641
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,46,77,50,21,3,0,0,226,6,31,116,170,109,62,18,0,0,515
599999499,7,3,9,14,14,15,36,20,3,117,0,3,5,6,3,6,5,0,0,30,105,231,662,813,740,495,244,66,19,3375,215,558,1509,1543,1313,1144,758,156,30,7225
601011001,6,9,15,27,31,56,86,43,12,288,0,0,0,0,3,6,7,0,3,19,60,56,116,118,90,82,82,52,9,662,317,596,1188,983,897,806,707,250,34,5793
601011002,0,0,4,6,12,19,40,53,20,160,0,0,4,0,5,5,0,0,5,17,14,11,31,20,22,37,43,18,3,203,187,412,1024,801,883,708,539,267,66,4885
601011003,0,0,5,0,3,7,13,39,32,102,0,0,0,0,0,0,0,3,4,8,6,6,12,14,11,10,30,31,9,123,91,275,623,673,634,676,593,285,80,3922
601021004,0,0,0,5,8,3,18,29,54,120,0,0,4,0,0,0,0,0,3,11,10,5,37,26,27,35,41,41,30,246,100,322,898,814,750,874,853,529,251,5395
