SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
511031283,..,280,280,220,18,239,114,0,113,101,0,101,73,0,73,99,0,99,615,297,905
511031284,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,..,1949,1949,1588,146,1728,545,19,560,396,0,396,159,0,159,90,0,87,2777,2114,4890
511041286,..,555,555,835,49,883,386,3,394,383,0,386,183,0,183,121,0,121,1908,613,2523
511041287,..,550,550,990,55,1046,487,16,501,509,0,508,217,0,217,80,0,80,2282,620,2904
511041288,..,843,843,1247,78,1330,593,14,609,547,0,552,263,0,263,123,0,123,2774,935,3710
511041289,..,437,437,571,22,596,170,0,169,139,0,145,69,0,74,20,0,20,973,459,1437
511041290,..,271,271,204,21,227,78,0,76,39,0,40,31,0,33,33,0,33,388,296,685
511041291,..,449,449,519,16,535,118,0,118,143,0,143,58,0,58,31,0,31,875,464,1339
511041292,..,573,573,828,37,867,204,4,208,209,0,209,105,0,105,53,0,53,1405,609,2020
597979799,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
599999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,..,753,753,806,78,885,544,9,551,381,0,381,181,0,181,142,0,142,2055,843,2896
601011002,..,467,467,764,38,800,458,0,461,391,0,389,169,0,169,69,0,69,1844,512,2359
601011003,..,330,330,694,34,724,324,7,332,300,0,301,111,0,111,42,0,42,1469,367,1839
601021004,..,950,950,921,49,966,364,18,383,290,12,300,117,4,125,49,0,50,1740,1026,2767
601021005,..,527,527,1041,26,1069,514,14,522,561,0,560,249,0,253,90,0,90,2449,565,3021
601021006,..,377,377,468,23,492,200,12,211,220,0,226,71,0,71,15,0,15,985,411,1402
601021007,..,1119,1119,1636,85,1720,707,14,724,687,6,690,256,5,258,81,0,81,3363,1233,4598
601021008,..,941,941,1092,63,1149,389,27,416,402,15,417,122,0,123,53,4,57,2052,1048,3100
601021009,..,643,643,538,73,609,363,21,382,222,3,222,92,0,99,38,0,39,1253,745,1998
601021010,..,332,332,351,23,382,191,8,194,126,0,126,62,0,66,41,0,41,771,370,1140
601021011,..,807,807,894,78,971,524,15,545,397,5,407,166,0,166,100,0,100,2085,909,2991
601021012,..,313,313,621,30,648,269,6,263,276,0,276,115,0,115,44,0,44,1323,350,1666
601031013,..,303,303,514,26,539,305,6,307,261,8,268,94,0,92,59,0,59,1228,342,1572
601031014,..,657,657,666,53,722,357,16,378,283,5,289,125,0,124,64,0,66,1497,738,2239
601031015,..,1150,1150,974,66,1044,510,25,533,394,0,402,180,4,185,90,0,92,2146,1252,3403
601031016,..,567,567,542,60,602,237,12,248,211,10,225,94,3,95,60,4,67,1149,662,1811
601031017,..,1745,1745,1342,145,1486,696,45,741,505,17,522,252,14,271,173,3,177,2972,1970,4943
601031018,..,606,606,629,52,679,308,22,325,254,7,260,101,3,105,65,0,65,1358,680,2037
601031019,..,762,762,603,81,681,320,34,352,281,16,299,118,4,125,68,3,70,1395,895,2289
601031020,..,797,797,940,42,987,418,4,426,370,4,368,146,0,148,84,0,84,1955,853,2807
601031021,..,464,464,472,51,519,258,27,285,211,12,229,90,10,104,77,6,79,1106,567,1679
601041022,..,1365,1365,1589,112,1703,839,58,896,757,19,775,303,11,307,134,4,139,3619,1564,5182
601041023,..,982,982,1488,91,1581,624,18,645,657,11,663,245,0,250,100,0,101,3119,1104,4224
601041024,..,552,552,943,43,990,496,7,498,530,0,536,253,0,253,111,0,111,2338,609,2940
601041025,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,..,338,338,448,25,474,192,0,198,240,3,243,104,0,103,22,0,24,1002,367,1369
601051027,..,1327,1327,1096,194,1290,355,154,503,242,63,303,64,19,81,33,9,39,1784,1764,3548
601051028,..,993,993,1034,85,1120,576,46,627,552,17,570,187,3,197,65,4,69,2421,1150,3572
601051029,..,440,440,563,49,613,276,39,317,262,28,283,97,9,106,48,3,55,1243,565,1813
601051030,..,875,875,759,83,838,370,42,410,309,21,335,101,8,108,39,3,45,1578,1027,2608
601051031,..,1334,1334,1581,174,1753,541,100,638,561,87,650,204,45,248,103,13,118,2993,1749,4747
601051032,..,747,747,821,94,920,332,52,385,336,22,359,123,9,123,53,7,58,1668,934,2599
601051033,..,762,762,806,124,930,333,74,408,321,32,355,124,5,129,33,3,31,1622,999,2616
601061034,..,919,919,1162,78,1239,495,7,506,422,0,424,148,0,148,69,0,71,2296,1008,3300
601061035,..,1009,1009,1401,61,1460,608,9,618,523,0,524,199,0,199,95,0,95,2822,1082,3900
602011036,..,500,500,362,63,429,184,21,204,127,15,139,39,4,40,33,0,34,743,602,1342
602011037,..,643,643,637,58,693,269,11,285,260,0,260,106,0,106,34,0,37,1309,719,2027
602011038,..,842,842,734,101,829,268,30,299,190,9,197,77,5,84,37,0,35,1307,980,2290
602011039,..,371,371,628,33,662,271,4,273,291,4,297,108,0,108,39,0,39,1343,411,1753
602011040,..,483,483,378,79,454,217,39,253,159,28,186,86,14,95,69,3,72,908,635,1545
602011041,..,1053,1053,1048,111,1162,543,28,569,408,18,426,193,3,192,137,3,140,2324,1216,3545
602011042,..,749,749,677,46,724,285,11,298,293,4,300,101,0,100,24,3,26,1381,815,2194
602011043,..,470,470,543,23,563,209,12,217,192,0,196,85,0,85,32,0,32,1058,500,1563
602011044,..,844,844,985,43,1033,427,10,442,358,0,356,107,0,107,41,0,41,1919,900,2824
602011045,..,514,514,430,49,480,248,3,251,171,0,177,73,0,74,42,0,42,965,573,1532
602011046,..,767,767,938,56,988,409,11,414,374,8,378,182,0,183,79,0,79,1969,835,2803
602011047,..,742,742,571,84,657,265,30,291,211,14,217,71,0,73,36,0,36,1154,859,2015
602011048,..,659,659,655,42,701,277,6,281,293,5,300,77,0,76,39,0,36,1342,714,2057
602011049,..,537,537,629,45,671,273,15,291,273,3,279,107,4,110,33,0,33,1317,607,1922
602011050,..,396,396,510,34,546,227,4,227,208,0,208,81,0,79,37,0,37,1064,440,1503
602011051,..,565,565,569,58,632,246,19,265,211,10,217,71,0,70,30,0,27,1124,652,1775
602011052,..,546,546,702,41,736,282,7,290,246,0,244,121,0,121,31,0,31,1379,591,1977
602021053,..,546,546,736,41,774,188,5,196,137,0,137,57,0,57,29,0,29,1152,592,1738
602021054,..,728,728,886,43,931,286,9,294,248,3,251,126,4,127,61,0,61,1608,788,2397
602021055,..,546,546,958,29,985,335,8,339,280,0,280,130,0,130,63,0,63,1760,580,2342
602021056,..,330,330,455,20,479,222,0,223,219,0,219,78,0,78,44,0,44,1023,356,1373
602021057,..,434,434,681,37,715,218,6,225,188,0,188,96,0,96,57,0,57,1235,477,1714
602031058,..,307,307,608,28,642,244,0,247,221,0,221,95,0,95,54,0,54,1223,338,1562
602031059,..,922,922,1118,54,1173,352,3,359,285,0,287,119,4,121,74,0,74,1947,990,2934
602031060,..,533,533,656,44,700,254,5,257,176,0,179,83,0,83,37,0,42,1209,579,1794
602031061,..,483,483,543,38,575,182,3,186,149,0,149,70,0,70,33,0,33,974,523,1499
602031062,..,541,541,831,27,860,320,0,320,283,0,283,113,0,113,50,0,50,1600,572,2166
602031064,..,1075,1075,1205,53,1259,319,4,323,203,0,204,88,0,88,41,0,41,1858,1136,2992
602031099,..,163,163,171,11,178,33,0,33,26,0,26,11,0,11,4,0,4,246,173,416
602031100,..,876,876,1063,66,1132,289,7,293,269,0,271,122,0,121,68,0,73,1814,952,2765
603011065,..,376,376,329,22,355,90,0,90,73,4,75,41,0,41,35,0,35,569,402,973
603011066,..,284,284,421,15,436,174,0,181,173,0,171,72,0,65,54,0,54,888,305,1195
603011067,..,606,606,900,43,944,357,0,362,343,0,347,131,0,131,83,0,81,1824,654,2473
603011068,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
603021069,..,366,366,621,14,637,141,3,148,137,0,137,62,0,62,21,0,21,985,385,1366
603021070,..,545,545,731,39,774,264,3,262,181,0,181,89,0,89,58,0,56,1325,588,1914
603021071,..,512,512,633,39,676,195,4,200,150,0,154,65,0,65,47,0,47,1095,563,1651
603021072,..,763,763,1259,59,1320,499,12,506,476,0,476,206,0,206,125,0,126,2568,831,3400
603031073,..,434,434,461,24,484,114,0,113,67,0,67,30,0,30,18,0,18,684,463,1144
603031074,..,652,652,941,48,990,215,4,216,148,4,157,44,0,44,22,0,22,1375,703,2082
604011075,..,583,583,425,28,446,186,4,194,131,0,135,72,0,72,24,0,24,834,615,1445
604011076,..,428,428,784,30,811,295,0,293,287,0,287,101,0,101,58,0,58,1522,453,1981
604011077,..,603,603,544,50,595,222,6,229,141,0,140,54,4,62,26,0,26,997,661,1655
604011078,..,825,825,841,54,896,329,5,335,360,0,363,136,3,139,74,0,74,1741,883,2627
604011079,..,604,604,822,34,854,271,0,274,266,6,267,99,0,103,52,0,52,1511,641,2154
604011080,..,393,393,494,23,517,224,9,230,178,0,178,74,0,78,29,0,33,997,423,1417
604011081,..,561,561,632,27,657,216,6,218,166,0,165,77,0,77,31,0,31,1113,595,1709
604011082,..,1099,1099,1080,51,1127,383,3,382,317,7,321,110,0,116,49,0,49,1943,1158,3096
604011083,..,520,520,677,31,710,220,5,221,184,0,188,85,0,85,39,0,39,1213,556,1770
604011084,..,919,919,998,34,1031,282,6,293,308,0,306,111,0,110,47,0,47,1744,959,2705
604021085,..,2194,2194,1973,158,2130,825,25,853,642,9,650,233,3,236,110,3,114,3784,2390,6175
604021086,..,680,680,708,69,781,304,7,306,168,3,167,78,0,78,56,0,56,1318,752,2074
604021087,..,621,621,792,38,825,281,3,286,252,0,253,109,0,109,47,0,47,1483,663,2145
604021088,..,287,287,506,28,528,214,4,219,216,4,222,87,0,87,32,0,30,1053,321,1371
604021089,..,670,670,1121,49,1170,289,5,296,265,0,265,112,0,112,53,0,53,1838,724,2567
604021090,..,275,275,470,14,483,213,0,209,153,0,153,65,0,65,28,0,28,929,293,1215
604021091,..,614,614,958,57,1015,335,6,340,278,0,278,136,0,136,63,0,63,1774,683,2456
604021092,..,302,302,520,30,548,198,6,200,173,0,173,63,0,66,31,3,33,988,333,1320
604031093,..,234,234,240,15,255,69,4,70,60,0,60,20,0,20,6,0,6,405,249,652
604031094,..,390,390,561,33,591,195,4,190,168,0,170,102,0,103,53,0,53,1074,430,1505
604031095,..,469,469,557,29,582,180,7,184,148,0,151,84,0,92,45,0,45,1007,515,1521
604031096,..,348,348,546,34,578,180,0,185,193,0,193,75,0,75,49,0,49,1050,382,1429
604031097,..,798,798,602,45,649,178,3,182,155,0,161,60,0,60,23,0,23,1024,849,1875
604031098,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,..,1146,1146,914,184,1102,325,90,416,221,17,237,50,11,62,23,0,20,1535,1454,2984
701011003,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,..,469,469,468,64,531,189,23,206,147,5,155,57,0,58,25,0,24,885,558,1445
701011005,..,409,409,444,93,538,187,32,216,182,13,192,55,3,59,25,0,25,884,550,1439
701011006,..,199,199,282,44,326,156,8,165,114,7,120,53,4,57,41,0,45,644,263,911
701011007,..,350,350,302,66,367,169,12,183,148,14,157,43,4,47,19,0,19,677,450,1122
701011008,..,443,443,466,125,589,283,36,315,155,14,173,47,0,50,36,0,37,991,618,1607
701011009,..,237,237,318,60,381,175,24,203,147,5,155,56,0,60,20,0,20,725,332,1058
701021010,..,118,118,197,31,227,133,10,135,108,0,112,50,0,51,27,0,27,516,161,679
701021011,..,125,125,210,23,228,162,3,170,141,0,140,66,0,66,31,0,31,611,153,760
701021012,..,78,78,109,7,122,78,3,80,76,0,74,41,0,37,33,0,33,327,95,421
701021013,..,197,197,253,25,276,176,10,184,177,9,183,67,4,69,56,0,57,728,251,975
701021014,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,..,458,458,336,51,383,162,12,176,116,7,128,40,0,42,24,0,24,683,533,1215
701021017,..,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7
701021018,..,89,89,168,19,190,99,13,111,107,0,114,53,0,53,33,0,33,459,131,589
701021019,..,346,346,371,39,413,291,7,303,254,3,254,137,0,136,97,0,97,1148,405,1554
701021020,..,332,332,466,47,512,290,15,302,260,3,263,109,0,111,53,0,57,1172,402,1574
701021021,..,144,144,406,19,423,352,9,363,473,12,481,207,0,204,105,3,110,1534,183,1718
701021022,..,406,406,461,52,514,244,17,264,190,6,194,98,0,97,76,3,77,1071,486,1554
701021023,..,266,266,258,54,310,186,12,198,125,7,131,50,0,52,13,0,13,628,340,969
701021024,..,118,118,175,20,200,110,10,117,121,4,126,47,0,47,43,0,43,495,152,645
701021025,..,468,468,414,72,488,245,30,277,176,13,188,57,6,64,40,0,40,927,594,1522
701021026,..,395,395,342,77,416,213,16,229,162,9,170,58,3,61,28,0,26,803,504,1309
701021027,..,220,220,224,25,244,119,14,132,119,3,125,61,0,59,24,0,25,538,261,797
701021028,..,107,107,149,32,181,145,5,148,104,3,111,59,0,63,39,0,39,491,149,642
701021029,..,101,101,159,20,177,102,4,108,91,0,93,44,0,43,50,0,48,444,126,567
701021030,..,103,103,228,22,245,160,3,167,158,0,158,55,0,55,34,0,34,633,132,768
701031031,..,193,193,368,20,392,163,7,175,201,0,201,85,0,85,56,0,56,875,227,1104
701031032,..,422,422,763,71,837,435,16,445,508,4,509,249,0,249,160,0,166,2118,506,2623
701031033,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11
701031034,..,236,236,338,25,365,170,11,182,185,6,191,80,0,80,37,0,37,812,283,1098
701031035,..,322,322,407,21,427,202,3,205,189,3,191,96,0,96,82,0,79,971,339,1311
701041036,..,297,297,304,43,343,214,9,218,184,3,179,63,0,63,34,0,34,797,342,1140
701041037,..,198,198,265,41,303,193,9,197,138,3,136,66,0,66,36,0,36,692,248,940
701041038,..,224,224,442,35,479,273,18,291,301,5,302,126,0,126,66,0,66,1210,286,1496
701041039,..,369,369,306,39,344,170,8,177,137,0,137,73,0,77,38,0,38,722,415,1136
701041040,..,273,273,216,27,248,168,0,172,140,0,140,69,0,69,50,0,50,652,301,950
701041041,..,236,236,410,39,447,270,14,288,287,3,287,117,0,117,52,0,52,1138,289,1432
701041042,..,317,317,511,58,566,431,21,451,433,5,436,196,0,196,91,0,91,1656,403,2057
701041043,..,364,364,529,68,597,386,14,399,404,8,411,189,0,189,100,0,100,1601,453,2059
701041044,..,270,270,307,27,332,190,10,200,168,4,166,77,0,78,47,0,47,787,311,1100
702011045,..,389,389,413,44,458,226,14,244,192,11,197,84,3,89,63,0,63,980,459,1434
702011046,..,565,565,467,88,552,294,32,331,262,10,274,115,5,120,88,5,86,1232,708,1938
702011047,..,345,345,378,65,447,261,25,286,254,6,259,110,0,110,78,0,78,1078,439,1521
702011048,..,420,420,440,57,495,269,28,300,257,6,259,145,0,144,94,0,94,1200,515,1715
702011049,..,450,450,380,48,425,226,22,253,184,6,189,78,3,83,43,0,43,911,531,1449
702011050,..,320,320,141,17,155,42,0,44,41,3,45,34,0,34,51,0,51,309,333,643
702011051,..,243,243,254,15,265,137,9,145,102,6,107,45,0,45,43,0,43,576,268,841
702011052,..,170,170,131,7,137,77,0,77,77,0,77,65,0,65,203,0,203,553,176,731
702011053,..,112,112,86,4,92,43,0,47,56,0,56,42,0,42,189,0,189,420,123,543
702011054,..,79,79,65,8,74,41,0,41,39,0,39,52,0,51,115,0,115,308,87,402
702021055,..,95,95,97,8,108,51,0,51,64,0,64,55,0,55,111,0,111,377,107,484
702021056,..,331,331,214,35,249,105,5,110,87,0,87,58,0,58,102,0,102,571,376,943
702031057,..,494,494,538,55,596,158,15,166,101,0,101,70,0,70,59,0,59,926,563,1493
702031058,..,91,91,77,14,87,31,0,37,45,0,45,38,0,38,95,0,95,282,108,391
702031059,..,42,42,46,10,56,32,0,32,47,0,47,52,0,52,149,0,149,323,48,371
702031060,..,116,116,134,3,137,102,0,104,76,0,83,65,0,66,101,0,101,489,121,604
702031061,..,96,96,88,14,102,76,0,76,97,3,96,97,0,98,392,0,392,749,111,854
702041062,..,88,88,104,3,106,90,0,90,115,0,115,88,0,90,104,0,104,494,94,591
702041063,..,122,122,124,6,130,104,4,110,107,0,107,96,0,96,520,0,520,949,135,1076
702041064,..,179,179,207,22,225,122,0,129,186,0,190,78,0,78,25,0,25,627,209,840
702051065,..,99,99,91,5,96,36,7,37,43,0,49,46,0,48,121,0,126,338,112,458
702051066,..,114,114,129,10,138,57,3,62,68,0,68,78,0,78,260,0,260,596,126,725
702051067,..,679,679,823,107,931,406,35,438,403,10,415,219,4,226,169,6,169,2027,833,2862
702051068,..,109,109,58,8,69,46,0,45,49,0,52,46,0,42,154,0,154,351,122,473
797979799,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
799999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,..,146,146,284,19,306,146,7,154,184,12,194,74,0,71,17,0,17,706,190,897
801011002,..,1587,1587,1355,287,1641,400,95,490,225,13,237,64,5,67,27,0,27,2063,1985,4042
801011003,..,810,810,865,119,982,320,110,431,270,39,306,95,5,101,43,0,45,1592,1086,2679
801011004,..,321,321,321,23,350,210,6,220,179,0,176,68,0,72,32,0,32,809,355,1167
801011005,..,384,384,391,33,420,198,12,201,153,0,156,46,0,47,19,0,19,806,428,1237
801011006,..,406,406,656,36,694,461,9,469,538,0,540,217,0,217,101,0,101,1966,461,2424
801011007,..,338,338,633,39,672,353,17,372,400,6,403,129,0,133,45,0,45,1558,406,1964
801011008,..,456,456,590,41,626,292,21,308,267,5,279,110,0,109,49,4,56,1310,523,1835
801011009,..,194,194,369,17,390,206,8,212,250,0,257,111,0,111,54,4,55,984,229,1214
801011010,..,108,108,241,9,254,125,3,127,152,0,153,64,0,64,25,0,25,608,126,730
801011011,..,222,222,375,20,396,209,11,219,223,0,227,95,0,95,24,0,27,932,262,1196
801011012,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,..,309,309,392,30,426,163,0,169,181,0,181,75,0,75,28,0,25,829,347,1181
801011014,..,267,267,410,25,436,193,11,199,206,0,205,84,0,88,35,0,35,927,305,1236
801011015,..,717,717,674,54,732,360,15,376,298,6,306,102,0,106,51,0,51,1493,796,2289
801011016,..,512,512,856,56,912,442,27,467,467,31,500,176,7,183,90,9,97,2035,647,2677
801011017,..,337,337,423,39,460,246,7,255,232,0,234,69,0,69,43,0,47,1016,387,1401
801011018,..,194,194,269,69,342,157,74,232,121,21,144,33,0,39,29,10,35,618,374,990
801011019,..,506,506,702,50,756,461,10,474,511,0,516,180,0,174,77,0,77,1926,568,2502
801011020,..,416,416,366,40,403,187,19,208,155,6,162,50,0,53,23,0,23,773,488,1260
801011021,..,170,170,347,16,360,155,5,168,157,5,164,68,3,72,35,0,35,765,201,963
801011022,..,253,253,365,16,380,181,8,190,232,3,233,101,0,97,46,0,46,916,281,1198
801011023,..,413,413,303,50,344,152,23,171,163,8,170,43,9,49,24,0,24,689,491,1180
801011024,..,312,312,312,27,333,201,8,211,191,6,196,59,0,59,31,3,35,791,354,1147
801011025,..,195,195,299,23,315,140,3,147,169,0,169,72,0,74,30,0,30,700,224,926
801011026,..,153,153,281,11,287,150,9,159,207,4,211,78,4,78,43,0,41,750,181,930
801011111,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
801011142,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011143,..,44,44,65,8,74,38,0,38,49,0,49,21,0,21,11,0,11,187,57,239
801011144,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
801031031,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
801031032,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
801031113,..,230,230,90,18,108,35,0,35,19,0,22,10,0,8,3,0,5,158,245,404
801031114,..,19,19,6,0,6,5,0,7,10,0,10,0,0,0,0,0,0,23,14,44
801031115,..,10,10,16,0,16,13,0,15,15,0,15,3,0,3,3,0,3,45,8,56
801041034,..,344,344,538,33,570,376,0,381,498,0,498,167,5,165,73,0,73,1651,388,2039
801041035,..,239,239,393,24,420,427,11,441,581,13,593,273,6,277,156,0,155,1830,285,2116
801041036,..,395,395,511,41,554,500,14,508,510,4,516,154,4,159,65,0,65,1746,455,2202
801041037,..,323,323,450,28,483,303,20,315,384,9,392,120,0,120,49,0,45,1303,376,1686
801041038,..,154,154,317,16,336,277,6,290,414,5,414,139,0,142,49,0,46,1195,177,1373
801041039,..,544,544,624,96,718,476,46,525,481,27,507,211,5,216,96,7,100,1887,724,2609
801041040,..,809,809,917,122,1035,526,43,571,489,31,521,164,16,181,95,16,105,2188,1030,3219
801041043,..,23,23,35,0,35,14,0,14,15,0,15,18,0,18,0,0,0,86,25,105
801041044,..,521,521,634,80,721,469,52,526,600,23,627,255,5,264,100,5,112,2068,693,2768
801041045,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
801041046,..,990,990,1110,79,1189,694,27,721,728,17,743,290,5,289,108,0,113,2932,1122,4053
801041047,..,311,311,750,27,772,411,4,419,488,4,491,202,3,205,67,0,70,1923,354,2276
801041048,..,444,444,619,48,666,358,12,372,339,3,348,131,7,136,58,0,64,1522,512,2038
801041116,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,..,45,45,46,8,57,45,0,46,51,0,51,30,0,30,6,0,6,178,56,237
801041119,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
801041120,..,173,173,357,31,383,343,8,357,419,6,424,181,0,181,82,0,82,1382,223,1604
801041121,..,59,59,130,6,133,140,6,146,151,0,149,71,0,77,60,0,60,555,76,629
801041122,..,61,61,143,8,151,165,6,174,212,6,217,68,5,73,35,3,39,635,89,713
801051049,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051050,..,604,604,526,45,574,286,57,343,319,22,334,112,13,121,36,0,34,1277,737,2018
801051051,..,1494,1494,1057,339,1394,216,122,338,88,26,120,18,8,31,8,0,8,1393,1988,3380
801051053,..,798,798,649,151,796,113,35,144,44,6,45,5,0,5,0,0,0,809,984,1796
801051054,..,478,478,427,79,509,157,84,241,125,18,143,36,9,39,16,0,20,763,672,1431
801051055,..,442,442,435,61,501,229,52,285,238,22,264,83,11,94,42,3,45,1034,595,1626
801051056,..,304,304,322,19,338,175,19,194,243,8,256,85,6,83,12,0,12,833,349,1181
801051057,..,950,950,748,136,885,264,62,332,241,27,263,61,8,66,12,0,14,1321,1189,2514
801051058,..,592,592,627,90,721,277,94,370,334,52,385,130,9,132,38,9,52,1407,845,2253
801051060,..,824,824,654,187,843,180,93,276,116,26,141,42,6,45,10,7,12,1003,1137,2138
801051061,..,730,730,790,85,875,398,59,455,422,18,443,119,4,124,26,3,29,1759,898,2658
801051123,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,..,567,567,609,50,665,225,39,269,199,27,220,75,10,85,25,0,26,1136,705,1838
801051125,..,12,12,56,0,57,30,0,28,33,0,33,6,0,6,0,0,0,126,18,144
801051126,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,..,285,285,205,41,245,65,9,74,43,11,59,21,5,22,5,0,8,334,357,697
801051128,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,..,345,345,381,17,397,175,5,184,187,10,189,63,0,63,19,0,26,826,384,1209
801061063,..,231,231,309,24,337,105,7,108,73,0,79,24,0,29,12,0,12,528,258,786
801061064,..,828,828,740,97,835,267,22,289,236,3,245,100,0,100,20,0,20,1359,961,2319
801061066,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,..,743,743,678,85,759,367,18,386,388,8,395,120,4,127,36,0,38,1586,862,2446
801061068,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061069,..,195,195,293,20,308,153,8,166,216,7,228,86,6,88,29,0,28,784,228,1011
801061070,..,328,328,463,14,474,152,13,163,178,4,182,61,0,64,30,0,30,881,351,1233
801061129,..,437,437,333,43,379,67,7,73,42,0,43,9,0,7,7,0,7,452,486,943
801061130,..,4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,4,11
801061131,..,1462,1462,1134,194,1332,285,44,329,134,0,137,27,0,25,13,0,13,1591,1701,3293
801071071,..,350,350,477,22,498,342,5,341,385,0,387,130,0,130,69,0,69,1396,377,1772
801071072,..,370,370,424,25,447,226,11,231,233,0,236,100,0,100,48,0,48,1035,408,1443
801071073,..,386,386,628,41,669,369,10,382,369,3,376,157,0,157,57,0,57,1577,441,2018
801071074,..,390,390,564,29,594,332,13,346,327,0,332,124,0,128,79,0,79,1427,432,1862
801071075,..,318,318,512,15,525,325,3,328,370,0,376,142,0,142,68,0,68,1411,339,1753
801071076,..,133,133,379,16,390,155,0,155,230,4,232,98,0,98,27,0,27,894,145,1039
801071077,..,177,177,295,12,308,172,3,177,184,0,184,74,0,74,32,0,32,765,191,948
801071078,..,633,633,880,43,924,507,9,513,517,5,521,187,0,187,89,0,89,2191,682,2874
801071079,..,171,171,385,9,395,199,10,206,213,3,216,77,0,77,37,0,37,911,191,1106
801071080,..,907,907,692,62,750,243,13,260,123,4,133,35,0,38,8,0,8,1102,991,2088
801071081,..,376,376,469,23,491,303,12,314,274,4,276,95,0,95,55,0,55,1198,416,1613
801071082,..,1387,1387,1910,110,2018,933,26,956,936,3,941,387,0,392,147,3,156,4321,1534,5852
